,RELIANCE.NS,ONGC.NS,BPCL.NS,IOC.NS,GAIL.NS,PETRONET.NS,OIL.NS,HINDPETRO.NS,GSPL.NS,MRPL.NS,IGL.NS,MGL.NS,CASTROLIND.NS,TATASTEEL.NS,JSWSTEEL.NS,HINDALCO.NS,JINDALSTEL.NS,HINDZINC.NS,VEDL.NS,SAIL.NS,NMDC.NS,COALINDIA.NS,APLAPOLLO.NS,GRAPHITE.NS,RAMCOCEM.NS,ULTRACEMCO.NS,ACC.NS,AMBUJACEM.NS,GRASIM.NS,BHARATFORG.NS,LT.NS,ADANIPORTS.NS,BHEL.NS,BEL.NS,CONCOR.NS,HAVELLS.NS,CUMMINSIND.NS,ASTRAL.NS,TITAGARH.NS,ADANIGREEN.NS,ASHOKLEY.NS,EICHERMOT.NS,ESCORTS.NS,MARUTI.NS,TITAN.NS,BAJAJ-AUTO.NS,TVSMOTOR.NS,M&M.NS,JUBLFOOD.NS,BATAINDIA.NS,CROMPTON.NS,VOLTAS.NS,HINDUNILVR.NS,ITC.NS,BRITANNIA.NS,NESTLEIND.NS,DABUR.NS,MARICO.NS,GODREJCP.NS,COLPAL.NS,EMAMILTD.NS,UBL.NS,TATACONSUM.NS,VBL.NS,SUNPHARMA.NS,DRREDDY.NS,CIPLA.NS,DIVISLAB.NS,TORNTPHARM.NS,LUPIN.NS,AUROPHARMA.NS,GLENMARK.NS,BIOCON.NS,LAURUSLABS.NS,IPCALAB.NS,FORTIS.NS,APOLLOHOSP.NS,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,KOTAKBANK.NS,AXISBANK.NS,INDUSINDBK.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HDFCLIFE.NS,SBILIFE.NS,ICICIPRULI.NS,CHOLAFIN.NS,MUTHOOTFIN.NS,MANAPPURAM.NS,LICHSGFIN.NS,PEL.NS,M&MFIN.NS,IDFCFIRSTB.NS,BANDHANBNK.NS,FEDERALBNK.NS,RECLTD.NS,PFC.NS,PNB.NS,CANBK.NS,TCS.NS,INFY.NS,HCLTECH.NS,WIPRO.NS,TECHM.NS,LTIM.NS,MPHASIS.NS,PERSISTENT.NS,COFORGE.NS,ZENSARTECH.NS,NIACL.NS,CYIENT.NS,BHARTIARTL.NS,IDEA.NS,TATACOMM.NS,NAUKRI.NS,IRCTC.NS,SUNTV.NS,NTPC.NS,POWERGRID.NS,ADANIPOWER.NS,TATAPOWER.NS,TORNTPOWER.NS,NHPC.NS,SJVN.NS,JSWENERGY.NS,CESC.NS,TATACHEM.NS,DLF.NS,GODREJPROP.NS,PRESTIGE.NS,OBEROIRLTY.NS,SOBHA.NS,IBREALEST.NS,SUNTECK.NS,PHOENIXLTD.NS
EMAMILTD.NS,0.04570894226597603,-0.0908161050959154,0.08706347439518614,0.04401003674752208,0.12988747656902974,0.07321381637056508,-0.09414132076283245,0.10712906593787921,0.06965676442719727,-0.0400749796312522,0.2202560818564705,0.15749567447331023,0.293492062735638,0.23132114711209364,0.282290931299924,0.21339500037438042,0.1751272259211048,0.2615078099689824,0.08775340577401654,0.1945352696650844,0.14201307789902085,0.036227818293515325,0.18353394046268048,0.1570696328549422,0.245140046254495,0.35473412313742997,0.28705673212256255,0.2858622293919335,0.28373023068688713,0.4577467192809965,0.21251887016722135,0.3263701049385907,0.19678101462866507,0.3912027464318674,0.27986073255808874,0.3961133608948038,0.054256424775803995,0.3182793722621513,0.32323669363953045,0.1949280191214087,0.4162861483867391,0.2763942841228349,0.3437098814268294,-0.0310356402254996,0.09142247921160326,0.04853490613538161,0.1745300972404146,0.27101941633784854,0.4517829133078449,0.28830490423099275,0.6027085739191826,0.23998679337235757,0.43113725812651504,0.10971621433252497,0.27182808457522034,0.22777121769507144,0.5367174665043402,0.4796345887322653,0.37631873817911354,0.3144539838387104,1.0,0.35454944864135274,0.35455547213971916,0.2289391325730995,-0.021846982218553194,0.09595045550973018,0.29698445790905953,0.44386432380521673,0.1670910104223471,0.22678126895100773,0.2983355323612528,0.30047770188806433,0.3844702341936266,0.2864207678733061,0.05072774947793587,0.3038371295562101,0.15445814637068833,0.13663793730710955,0.15874114643444268,0.15663401427322615,0.05992426455570643,0.2993617634503149,0.21300282350427496,0.19799565347090606,0.1305830103910304,0.16667232038569446,0.16291138630464913,0.20362257806095893,0.2586325756221543,0.23309233769126575,0.09518517201314666,0.3310335538790019,0.3044951253529499,0.20138149893201698,0.33141374235061566,0.25531235478946046,0.23933580834603194,0.37065242376589375,0.2198603267499166,0.09709501864137876,0.00011091799562605432,0.10939238550964477,0.13453213685996365,0.043240866397127486,0.16942632115386294,0.2020503510505572,0.21089451800141773,0.22584534476762522,0.05969449524310162,0.17199474829360087,0.2022270674814741,0.20265704189181996,0.17424326208002264,0.13385886674461142,0.30043019712780167,0.2484236900662684,0.25051054810714407,0.12797502350312912,0.431649423060248,0.16119118308382613,0.07335422376008939,0.2644431818909508,0.12731530431009472,0.11779947039242002,0.15907126961770837,0.20591714548795173,0.2252312729866873,0.28877533173874764,0.182652154881264,0.05156570459804958,0.18709201511000925,0.2617415177806565,0.25697966718368664,0.2920501554277698,0.18112173807682547,0.2570428632595674,0.2395174577543117
UBL.NS,0.2982756699662007,0.0900241794207589,0.2227891573745981,0.28583712129294536,0.337270282216357,0.20350870074295963,0.01471442721287388,0.30823638242729706,0.2242077240281721,0.19266951311088873,0.2540564275687929,0.32894284644413413,0.416422910186076,0.2713469902111992,0.2725689973843128,0.29651853655356236,0.22351959331352692,0.22838855861718074,0.24869815876441934,0.3598020874946085,0.22423643765135443,0.17543077788656397,0.11919761928632204,0.3757482821662727,0.2907840225081993,0.4591441694862429,0.4282013184848052,0.44088456780288354,0.43009906332662673,0.5042965038346722,0.3803117088789513,0.30209678288953623,0.44439541635169677,0.381911193088886,0.46038352262740034,0.2656809784383355,0.09779690173494167,0.2912109699118675,0.37219625091416303,0.23398278082493215,0.34157894515159815,0.35389413833738326,0.24024243178871466,0.2390083932308752,0.3993213895433162,0.3645444811924345,0.24023394648882165,0.30690135499921506,0.41552936492456566,0.42796443069267176,0.4635831580409653,0.39121625963162554,0.35126075243412996,0.18594966752536687,0.3555829214214514,0.3484079222260041,0.40114336615131174,0.42116244371464195,0.3425466239915617,0.41407412177991065,0.35454944864135274,1.0,0.44966486009205764,0.33247553294796117,0.1499674411505044,0.18102836599745215,0.2034260314360007,0.3482364208671575,0.2138511890473915,0.21033735236175724,0.15905870021275018,0.2416294305603572,0.37884173545755095,0.2865493913517342,0.1746799702692454,0.3156031903888873,0.12798523609289691,0.3267809467059755,0.3527312739916312,0.28881003762752194,0.2620681604282301,0.39540619796238624,0.4718649533947608,0.4271418887374421,0.3708084311864349,0.15287443110676438,0.23561968214589787,0.22668682828025213,0.2947292998583712,0.4786700290307725,0.4060284383980198,0.5178375904700891,0.2920146577961465,0.28193003600259076,0.4060739555009071,0.28994400963503275,0.19185198038001436,0.33296126501093803,0.3347316713384916,0.3855005694872299,0.3348142475751235,0.0998777915444637,0.15162941026824855,0.050847486190086055,0.19206525699676885,0.1118033456665336,0.21395516348485288,0.1870554291289057,0.13535105818250495,0.13196212336197105,0.180451730112721,0.36059968626801,0.26059140942751086,0.44434391021005687,0.2597921286433599,0.2281610796837143,0.460802228485489,0.5074013610281791,0.4117984060741534,0.33563957350666473,0.10849446712239258,0.3620383886433231,0.4459807864542919,0.33848550628115476,0.3146233591433557,0.36191414115088666,0.3523126178965464,0.5234233152346116,0.2706711513394425,0.3700484561977054,0.4205398111792935,0.4902429152374128,0.35947413593057015,0.46347954364186483,0.44357844974586214,0.30263349670458983,0.40095352785284993
TATACONSUM.NS,0.5166064987453276,0.3119281729257907,0.433310054362003,0.41709050203934156,0.34285122306184257,0.10517115408193993,0.2054583166020166,0.38198480129651463,0.4092465504062936,0.2990533196542074,0.3460928168664966,0.4903866045854252,0.4210914474124719,0.1391277260726704,0.23204120448281165,0.1372993261086611,0.12234378442374619,0.0483832209443418,0.14063629390550933,0.25611444211593704,0.09414746928932735,0.28365292392723307,0.013794146574995916,0.34516870377422504,0.17872496713419975,0.42919896753384146,0.4549872852292387,0.40812965110245825,0.3857715048135201,0.2778260860163302,0.31116768941231565,0.4673499920867808,0.2903752894445087,0.35980808752729204,0.46456939709638573,0.3091031468500156,0.25424438662246696,0.2777162613059437,0.21762876288540725,0.3206388174662606,0.144550740565996,0.17909938167396128,0.009655951911106854,0.17352605660302653,0.4805290938283129,0.4712111421520548,0.33129453630044,0.12178531996741215,0.30107667593259574,0.32994960236305676,0.30579998507054557,0.17109148112920777,0.4592076567013702,0.2376054795674295,0.4894163401255992,0.5456226637001378,0.5546494606774137,0.34050781042277406,0.49196080109218887,0.471842229651261,0.35455547213971916,0.44966486009205764,1.0,0.3403242755235668,0.25251778265938246,0.18109494015687302,0.38715253694636986,0.2472809664393909,0.3859584375822316,0.34270199087374237,0.22007174355123196,0.25517721566369883,0.30520337032796413,0.28158611284283364,0.07297915294011897,0.2796226774665984,0.3782678498291727,0.14280545022302346,0.23962143323058285,0.26868687331097224,0.3317694967950959,0.28068241107090647,0.49020971054303253,0.39700091387774555,0.44559956408897267,0.364963055309173,0.5075318727708669,0.3343695175453453,0.3907361601823342,0.2787267454803968,0.23482623208678904,0.3923782042005289,0.301774739872689,0.44098638186961014,0.2778641990080407,0.2699880329819569,0.04076965313795409,0.3043194414564042,0.3240619376596946,0.3738343063700002,0.2908478970699177,0.3384722615180262,0.29789451641850373,0.2605847513722731,0.3179368602712073,0.16400414302213273,0.25911689390447434,0.24872017964609813,0.23794538391416017,0.1978806967581952,0.21186936306271104,0.3662065010707265,0.28584596183114064,0.45880426915975275,0.3403849759602027,0.32533131175387237,0.39942728025145996,0.3605688028357791,0.24701665726491856,0.2826095340011272,0.22154847543143066,0.35375252119721584,0.3007747263555969,0.2866038212708108,0.3096533728114426,0.3107145262818692,0.14495023971575588,0.29309243507866445,0.18591072812868428,0.46959368809087293,0.3278924711812906,0.36818935331819147,0.14888509153210383,0.3561886513464605,0.3531630649679136,0.1751737152569799,0.3332477463717424
VBL.NS,0.3653347785603023,0.19957252573452036,0.3964413535137693,0.39496050439056185,0.36359506519246143,0.2591618100947349,0.1785811011423065,0.394569639840477,0.3353091985214141,0.34600078812951196,0.2211764813018749,0.3383130610250172,0.2902200718939145,0.23669553150986575,0.16916710828531314,0.07295114679692546,0.17014545918013496,0.1315267625544343,0.14151761157452472,0.2531881763115471,0.21913521167888916,0.29922363288328946,0.09450438493678433,0.33647122345709124,0.23775899381259843,0.4302307200777324,0.5499824261541602,0.5015351497917557,0.371665505260035,0.33340004919713634,0.2945244634133917,0.47525601964082304,0.41341112643780975,0.4396028369780801,0.5101533843968911,0.2981444799209794,0.3583668211322765,0.38856210948650366,0.31223199374409877,0.304219340848653,0.09673769645433065,0.3340894085216461,0.19411194296563808,0.04139679035292959,0.24542028499141053,0.2687608151771251,0.29389446214052223,0.23359325398395192,0.25923074229445386,0.23960439603682404,0.29962973247208385,0.3133406864393519,0.2846030481590363,0.10873654693884617,0.22199483340881382,0.23727450370800895,0.37814418169981107,0.26707692174749853,0.4090833815527688,0.2519678978620569,0.2289391325730995,0.33247553294796117,0.3403242755235668,1.0,0.12376650608937462,0.09518181325581199,0.1852274272212905,0.15562976415711083,0.20692104838390002,0.19881907186221906,0.026631418671486287,0.1406643516338739,0.30232240947293076,0.2627071244289219,0.047411419692735275,0.3114768373647387,0.38202580040838663,0.22196543970880392,0.4054493459298965,0.4605206589409826,0.1580144704604251,0.37740331437995395,0.20311274669737645,0.11071479992102921,0.1223412483717885,0.149803501231465,0.20003185195148673,0.16403252250840908,0.1934291612423035,0.15398666090440252,0.2100251933990941,0.4929935005650407,0.2624926531425379,0.2909675254846417,0.27497154004560254,0.2955387854749822,0.252731276928614,0.4061129569796292,0.41045686672120646,0.4534902564270972,0.40394580510740946,0.20865638268606043,0.0630511428117501,0.1582156481680349,0.19088389281050655,0.11354718989313298,0.1614654659158674,0.15099143161806075,0.13660454693968635,0.2214348146318779,0.07110729525263564,0.472741616995126,0.325958535851567,0.2397449481231049,0.19522667120241594,0.22660141401768677,0.3698067631947292,0.3302611673863982,0.2707828931194872,0.2774999143098985,0.3606045841002771,0.32684266753004243,0.30314133289042827,0.2955866688221071,0.29605260353930385,0.3005690880774439,0.3343748960678198,0.44091211328652463,0.2213748395649604,0.47810537931712405,0.35854714822626516,0.38829011933926,0.3321295169668599,0.3674042547430766,0.2853053982434982,0.15530214607278503,0.36827350878026927
SUNPHARMA.NS,0.3842511197021575,0.41515034875350176,0.49906451188196915,0.45264960026748846,0.3879684912304003,0.20449997188461846,0.27601542084152003,0.3846880751527149,0.35958370508731563,0.26812731873470413,0.07682210605063815,0.29824430295512794,0.330009652876689,0.2050575080402118,0.23444974625358952,0.23862658903261516,0.3274487314238609,0.014910836685380223,0.2486816175139707,0.3375421878925834,0.22913517059140337,0.29871271994805176,0.03374370844078285,0.42097190144916696,-0.11540087125734794,0.2192642095313343,0.2677541520758244,0.27470452569001724,0.22851660945293295,0.18390208001048497,0.2750167162238504,0.3016630617847484,0.3076055419986724,0.08231437645691789,0.270921403578112,0.15064075727841858,0.27398851903391125,0.11138475388546477,0.14813299998126403,0.31193573501567656,0.07099733086080916,0.04592080036630393,-0.079569347788984,0.13679637270794587,0.2785425063078895,0.40430999512449267,0.08782140746757743,0.1536107711025322,0.0789172888660171,0.18977677944011587,0.11435642234281408,0.1647501661053154,0.06844150072948502,0.15322050266879134,0.14334773276853163,0.16985526244608776,0.10624543971082438,0.07730192558409407,0.2077181585890019,0.35341209814624286,-0.021846982218553194,0.1499674411505044,0.25251778265938246,0.12376650608937462,1.0,0.4108787738389253,0.4464574724528779,0.2268755468043605,0.450959726330294,0.5086513827606484,0.22843965115804074,0.22923804659957442,0.07731930812478816,0.17717186623632852,0.5681834266033083,0.2695143920802085,0.2976665797387987,0.0835944572986442,0.3178478501613368,0.2965692070752769,0.12335958525337004,0.1699067428529739,0.1789948937042377,0.03518485202301866,0.2543695326624511,0.14484878984282668,0.456651373535407,0.3758098536851855,-0.04310652732380047,0.2140192412436759,0.3018308480202942,0.1766905516968143,0.24972709445431804,0.11664198292536257,0.12137137565297682,0.0020962239937832986,0.20671851694124918,0.2964958711328904,0.28615772411245505,0.3450438755862097,0.4312459972567116,0.4101547544546167,0.40558432766922353,0.46445122234760794,0.3145278835046252,0.2576625986143331,0.15336075444549396,0.40207037013646507,0.3339174229856717,0.29329061340040713,0.053808734089471726,0.30164013521342314,0.11772748316756834,0.3534538796409612,-0.12553541257127934,0.41391527345254014,0.2930797509778419,0.25730968961662526,0.18879563712789565,0.3911346161172819,0.2898338610134605,0.07083065064251098,0.3112922447357491,0.22916437185869018,0.3012743296375612,0.3530212650880752,0.2557088001012409,0.2003328661385925,0.2259739956480705,0.4243322198669107,0.25825680391670053,0.13955513163596905,0.1504760927611599,0.1773019445722728,0.17963299511857114,0.25708881360482866,0.20204872635101537
DRREDDY.NS,0.2665836622121415,0.2753240891632786,0.23917901546130776,0.17671336920017683,0.2699396704170916,0.25798449496106113,0.24676829383837467,0.2307867093944534,0.10507887390510208,0.2515672172925186,0.4044525129136844,0.3187280516167437,0.4455167369978417,-0.025888782064418008,0.06741783856531434,-0.05893557126582344,0.09920591454227372,0.08405580592987237,-0.0731527673175862,0.1082057677045607,-0.05451747358840324,0.1008534288373533,0.24323283943454943,0.23905004632742383,-0.013015850261564287,0.1744603771203638,0.06355910458130964,0.19049401869799595,0.24392773498902434,0.2251046782935786,0.23882802900710304,0.1866125145306136,0.2546095837598111,0.11540308901861958,0.21079679097169718,0.0027442490176683757,0.10214135321918251,0.1315831895561407,0.25192579395388115,0.07896049829926445,0.24138512189728623,0.12170421175890676,0.000606929208641979,0.12891918959001533,0.11531987554713041,0.22474116715165235,0.18350950839713,0.20734984724321376,0.14006979419760474,0.21260236209064892,0.10769509414270033,0.21060531885272352,0.13468531670789743,0.21851055099064579,0.16209161927668295,0.17435337383929866,0.17257882876201885,0.08293178290097093,0.12729945595585299,0.3385567125096133,0.09595045550973018,0.18102836599745215,0.18109494015687302,0.09518181325581199,0.4108787738389253,1.0,0.37972343217821075,0.08837710712797979,0.4515214575004997,0.5008185952236126,0.47009920742386174,0.458644234272052,0.2003895121945955,0.11107529646372484,0.3502270892833627,0.17381725361337064,0.205459912752318,0.15885325914773796,0.19149235583777166,0.14027305037168708,0.041188934966398354,0.08506081291205185,0.027996839787869373,-0.02341613757342578,0.021129656806440175,0.2708209907637586,0.29484958251980714,0.3591153393823993,-0.06497638994611683,0.20088877547065842,0.3443690181877641,0.2130763394366435,0.22952385832002264,0.20274313057310497,0.2161870251877715,-0.05265465154420151,0.2222449969802238,0.316204635024929,0.2158954967872242,0.2214700620576904,0.21625490643660614,0.26911249659261655,0.2735277360345891,0.2291188396910618,0.18364346987200875,0.08173126187723581,0.08826470667663569,0.18285596909597313,0.19455488360923537,0.25978349336853906,0.10282930801929023,0.2392589714898883,0.19982670510976,0.023847603094426746,0.14456127242985387,0.3298506289600349,0.301742582830353,0.05716328878800337,0.19231832749435637,0.24870059140037692,0.12946328895213136,0.08584326734870114,0.12223170433222068,0.21892953611235239,0.2266344956508666,0.3450411601772209,0.05089770493332247,0.21756271210641445,0.05188995020625329,0.23392984965978406,0.2726619905873673,0.13304671018348757,0.13995722346402548,0.03140427178898766,0.109845749563696,0.24761411794076493,0.22091153246892217
CIPLA.NS,0.3606192066042257,0.18122500831720048,0.21530022610489716,0.22777453968030625,0.15518350040904577,-0.10620505366407922,0.17861513142825827,0.14162698106653476,0.09287004150809937,0.1504304027747131,0.14285833527375125,0.15451579835525994,0.39284805790904814,0.14347901171218375,0.19983690574600835,0.23960088785518446,0.21244292556022495,0.039379464619977364,0.09325391022264055,0.1363057321014773,0.13604706960142612,0.2678246293247038,0.21793781532499795,0.32592891612898695,-0.02735495722081709,0.10588718508775634,0.24721595390607543,0.18260238845301643,0.14388257687649356,0.30295313252646267,0.22281095225685907,0.31257944420140743,0.2528560169324858,0.25335651255522273,0.36365085774195993,0.11126156099410668,0.17512862745863544,0.22109538063716658,0.11111902801270533,0.2579915080449709,0.19842373330511648,0.15250140941920956,0.20221251556918518,0.07651077974961218,0.2874477752681181,0.3447686054169263,0.28349558567843935,0.1625811377413006,0.1294200633174495,0.23207616560917588,0.24245973448015398,0.23020670327947598,0.13791638920126068,0.09660964172496796,0.08518266636615973,0.23690147783256618,0.2642826293490346,0.2547819066644724,0.12096248906192476,0.4295156093946304,0.29698445790905953,0.2034260314360007,0.38715253694636986,0.1852274272212905,0.4464574724528779,0.37972343217821075,1.0,0.22054657733043487,0.43291049675984317,0.4539620207760215,0.3165467252548592,0.3066812715203885,0.1759177258035689,0.32266179686239244,0.2313682865136869,0.23199414243391905,0.21813713646384952,0.04155346542619872,0.14642553650395793,0.16706543015048667,0.12365926418008438,0.20023360709841356,0.33938684035930494,0.18605954854903167,0.240618408110633,0.16003138893803998,0.3123120825569036,0.24366019764950145,0.16980750617298138,0.24841606480954742,0.10694059260645344,0.3573791807229816,0.18680352497756342,0.18270529604164984,0.30341007944992937,0.14316853144471337,0.06109800292333533,0.26397542476995606,0.16697892838102119,0.2323030238922298,0.20223106554300155,0.2429348321840884,0.30015077624335595,0.2603015377301272,0.23434189472983627,0.06010244942879489,0.12376654000584703,0.24511379209564196,0.18741158463452767,0.22354052139620834,0.011031866003172056,0.23180030788881276,0.12320213528669635,0.2802139537642562,0.26676232320106463,0.35953196822562083,0.2655331953725346,0.16497697346870094,0.28871202161803394,0.26115164445612243,0.11063139046361525,0.2911516779158565,0.20705444368645606,0.11650975199377407,0.18868000164454227,0.3188803398412052,0.16291705798503353,0.17606653748326462,0.1583479669575327,0.2697779321394139,0.17122162955759115,0.21212908514501316,0.16337492069787574,0.23380973966509483,0.18218674100175525,0.1488409721089616,0.323625247988285
DIVISLAB.NS,0.10306304289281625,-0.0023046883800016266,0.2522085047747612,0.16689101666036688,0.21946450119058727,0.029794638290211128,-0.07584190911992952,0.3011585216718088,0.15986170921247242,-0.09585910895535596,0.22319010609633136,0.17461284493576845,0.1395354865425434,0.30354547834401985,0.43581011004188175,0.3789501712367991,0.32848089358632193,0.29855757542932293,0.33924863935923444,0.28686766974879896,0.16500966144877627,0.03875743951805011,0.13390510384061138,0.297022711431304,0.3417610542065539,0.35389316365784695,0.25995501511385233,0.23082666901162474,0.3181499265948612,0.34039671856690557,0.22154920267857403,0.26375228645829357,0.1616489482390214,0.33190826845708893,0.33559945226057675,0.34845511556793846,0.06681097972852858,0.34066051142402604,0.33462715777257024,0.17711675071011998,0.26402494951600675,0.16250314333807683,0.14750630697776257,-0.06522667086387159,0.25316017053462425,0.20033522715949545,0.09914417603862018,0.21437634069614211,0.4316462365928168,0.417453145006723,0.461301200024277,0.2681241357470284,0.27431339076372857,0.18162631619111672,0.13249042806073816,0.20826633877674383,0.3589153811248309,0.46661275742310887,0.21714514582727482,0.2855931844319522,0.44386432380521673,0.3482364208671575,0.2472809664393909,0.15562976415711083,0.2268755468043605,0.08837710712797979,0.22054657733043487,1.0,0.24737719333266078,0.26692361543583176,0.3767480385260885,0.4007403380028532,0.28186315055777866,0.3474635847537758,0.27185237578618215,0.42501799024483927,0.25921287590816094,0.27582651000457203,0.19653180012183263,0.25708904204405775,0.14524643416583652,0.31628400816162633,0.30225831410130594,0.3017946685160094,0.3314005453104219,0.20467682873171392,0.1890047127493561,0.3161446361074756,0.23681339272668542,0.4321232528874589,0.17985348080654473,0.22802092277048852,0.36384748253166826,0.1910947348947075,0.314404125741886,0.24923505329817436,0.24153244260904297,0.24886553251206453,0.2932021267470232,0.13133245061325685,0.08764634220344691,0.11165156539484916,0.21241862878077275,0.15866487540513885,0.3200480453795886,0.3183508006809237,0.31688537860517074,0.37901803713619897,0.2214793615524796,0.35393255503973586,0.2277278700269105,0.2727301412932102,0.386932416202684,0.2859852174008278,0.02591386699231967,0.281462355035295,0.46249291420981203,0.22869637836286677,0.3496421587336,0.14665699919732983,0.09392380709178606,0.2126323729819108,0.22524892293600446,0.217081003501377,0.1022306475867622,0.10317522849289104,0.3086586105186427,0.31694224283787403,0.2775672255738516,0.25437236416557907,0.3495623068889067,0.3703964339915038,0.3999822375843408,0.22046924134094248,0.29693288904885745,0.3098868124078288,0.17637270811989522
TORNTPHARM.NS,0.39274813584214546,0.26791264566428497,0.41139195403123713,0.3706027232364404,0.2678324637366918,0.130634592310707,0.255011841559733,0.42570191329054474,0.25651471928957215,0.25900167009844166,0.3252948217305218,0.3300261711909888,0.35050421436489726,0.06871287747312692,0.1473508817429871,0.12453506464337144,0.037551062562344216,0.0714683130099257,0.20550800440737305,0.178589864896983,0.052361996602600894,0.26735347977843604,0.08361071672702128,0.2852839809817479,0.08506653129436016,0.20753854775930866,0.1253634419007854,0.28013592794264935,0.113379738193873,0.14605213165122574,0.16430395729009115,0.2822979497423636,0.232960822075227,0.2664666394903549,0.3729988571118327,0.18675868604791301,0.2840969798968892,0.27939787480499273,0.22373043302146434,0.1803363426448221,0.13633247848044,0.126456453128021,0.006532772311957289,-0.08841663270706637,0.2863557884136901,0.3008204917810492,0.1419956143357586,0.07874949972734849,0.26490540469414986,0.2114860405855839,0.3073568174718485,0.20609443656028245,0.3054740997011889,0.20608918560590858,0.2978386079266075,0.377079985830293,0.3233411801918555,0.17704714057942533,0.40105549410065616,0.49474367572354655,0.1670910104223471,0.2138511890473915,0.3859584375822316,0.20692104838390002,0.450959726330294,0.4515214575004997,0.43291049675984317,0.24737719333266078,1.0,0.5064159433053522,0.39842859490908034,0.3662465998108261,0.1420858275926276,0.22103667745336184,0.2634798467526046,0.4157048828770234,0.42540439239970457,0.0781090050419612,0.11488908425108567,0.16628636231165175,0.02593341100885726,0.07191390990744517,0.1320293983651635,0.053740937849534404,0.17216665243021573,0.2230076656678003,0.43904709379486434,0.37700661888613474,-0.05512890911892564,0.3004698915591282,0.21525420482543758,0.1390588360549988,0.2865506718840218,0.09460648100353505,0.12095666139679277,-0.057236245920903046,-0.027973880750193823,0.27120918761107504,0.3039319028838346,0.1915659031936856,0.13264829880851065,0.3567149512924068,0.3871811572011344,0.4018862061213321,0.2889894251927106,0.2298461288493708,0.2107185335413165,0.28141960551314044,0.26234899595466643,0.3747282453105637,0.18764191833740548,0.24245966587927278,0.21718424335363332,0.25680172213726177,0.2177039106628215,0.44209819778191506,0.45255098279957906,0.24537106880004977,0.1536467092816212,0.20058111727055944,0.30515006692949986,0.13153865377563603,0.15217869424759353,0.35361629968224517,0.254066409047919,0.27441917739620864,0.18684273516419161,0.2307826140683969,0.10313319929579436,0.4377635433825689,0.34662200136849636,0.32393082096626,0.1632552428301197,0.26603287611486665,0.19852169470940578,0.2749056951886093,0.28427719473636
LUPIN.NS,0.2795296062519241,0.37158690548456047,0.4534252434498043,0.410442809244493,0.2651693453915578,0.12314147800566165,0.2059843527573423,0.48516147858049674,0.35231408646293827,0.3185583914265573,0.2720931335769022,0.36756461271067464,0.4388490534016601,0.09087680174006323,0.25065709405683173,0.09089845018738245,0.218582778893133,0.05560714468376749,0.03501259623175406,0.31630362880646895,0.24807852361667493,0.23193268291114658,0.13910239649483402,0.4917708992854586,0.18417192870083357,0.2524012228443918,0.28586580548827045,0.31128745258419316,0.3715767606457865,0.3197576720754336,0.31067584787042585,0.3625030790517314,0.4189842693938337,0.13754590574558542,0.3367139906490622,0.16182845857716135,0.07553924339358647,0.35029221524349885,0.21304236359265535,0.32394949788147814,0.24070034979108515,0.14356218894859624,-0.002461580314451431,0.14727317549904004,0.2513972213718719,0.30318776882990883,0.23574249666088185,0.1122868619511026,0.24280595257079676,0.2312421677670584,0.22499477129647946,0.27221624761093555,0.10010687382405875,0.11275381825767451,0.08401320461764467,0.21099841071295586,0.19052530075934673,0.1887728384549176,0.26773917159571864,0.4563757514729646,0.22678126895100773,0.21033735236175724,0.34270199087374237,0.19881907186221906,0.5086513827606484,0.5008185952236126,0.4539620207760215,0.26692361543583176,0.5064159433053522,1.0,0.504821831343687,0.5240471774550088,0.2731856363889914,0.23605751304338154,0.3612248737647495,0.32573234395657125,0.2565507997210205,-0.0013301516831275993,0.3057972371769372,0.28572175562135715,0.013265505665170175,0.16214666830270552,0.2125889875500695,0.11403021987225813,0.22885800717850704,0.30028007797731754,0.46277969408252156,0.3555971201497094,0.08068336901809331,0.33151032140724895,0.40181264109353326,0.34008675601706534,0.3535415222793566,0.18972735505838043,0.4084141556637202,0.12975107069142527,0.22291634488312057,0.514417834993618,0.35360275359838544,0.4200771042370851,0.28552713713987293,0.3754864310503428,0.3678136673793114,0.35627976246286086,0.3380570437266342,0.1807075217108786,0.17221916279349206,0.3473597147804393,0.37697399992986175,0.40748074365350334,0.17721272140488675,0.4586217021334084,0.3862377494312003,0.1787887270555311,0.20272115288497988,0.4315213111252833,0.27724109436856265,0.18904178832961416,0.34586088784759883,0.3158476004775401,0.21715772719263093,0.1687647055524325,0.28297685233996944,0.2979770699473583,0.26713418588386995,0.4431536139577895,0.15272086512375882,0.36806121577727846,0.12067847004269282,0.46815878932329646,0.30038481813398493,0.1904877114377924,0.18101482015722398,0.2521974607766066,0.2765415476482759,0.29330309614714095,0.21896848088958332
