,Financial Services_PC1,Financial Services_PC2,Financial Services_PC3,Financial Services_PC4,Financial Services_PC5,Financial Services_PC6,Financial Services_PC7,Financial Services_PC8,Financial Services_PC9,Financial Services_PC10,Financial Services_PC11,Financial Services_PC12,Financial Services_PC13,Financial Services_PC14,Financial Services_PC15,Financial Services_PC16,Financial Services_PC17
2022-01-31,3.112200362926415,-1.6266978193372654,-2.647851837780057,1.978874311479411,1.707135882198315,0.5145288306826032,0.3088286372710257,-0.5692850160213384,0.3144245623060237,-0.8770501201466794,0.20026910750954938,1.9323192045256692,-0.4850764551417011,-0.22442265185593674,-0.5568746036356774,0.018517113684799334,-0.12724168800908675
2022-02-01,2.7525674616654148,-1.2587454937754412,-3.0418957658606347,1.9215467443378524,1.61649236089437,0.3032710628797708,0.1604561836859355,-0.0812387559639282,0.3223606465587246,-0.9377463427483766,-0.09142330936448537,1.8835163432969606,-0.8012559647986726,0.08546288734051334,-0.2689595477210675,-0.3164991299380922,-0.16336387278921147
2022-02-02,2.6152154342493037,-1.2143454024407698,-2.905299613037009,1.703208397691884,1.9494819876935754,0.8910508935301025,0.27699522911346297,-0.4146160488131167,0.1613675737300522,-0.5877305539430325,-0.17221552796317624,1.520892324894794,-0.501942634351487,0.32764373335785124,-0.47356299640920735,-0.3259058443732625,-0.5065474297057925
2022-02-03,1.364287655810932,-1.6056155270328833,-3.203080907469394,1.3952181881991077,2.11496823941078,0.5836005449565823,0.29210921729013134,-0.19527809627812265,0.3585263840393091,-0.4465039230587524,-0.0877721860994727,1.551897762402753,-0.5188495384676136,0.4547022968187253,-0.5598197272776938,-0.4814636429782897,-0.6972951724054655
2022-02-04,-0.036631124628218804,-1.8552403079924071,-3.0561454028376738,0.9001375497921053,2.26512217046279,0.21576368788864544,0.19589038376358878,-0.105347853052946,0.4492829191423109,-0.178241797304933,-0.11201081935911024,1.6088861963138803,-0.8387021480208023,0.3172690661257636,-0.45284435391047717,-0.558500982687143,-0.4761119767387908
2022-02-07,-0.9019348626985295,-2.4071645573213503,-3.202553674350698,0.8412946290539272,2.3307218480298135,0.2520098339951132,0.3525509909988565,0.17950712006767403,0.5229277859928984,-0.19095002983707174,0.062134782347940724,1.6352559143936072,-0.9475959908908312,0.3098558371624376,-0.5184056782111999,-0.4861942643821528,-0.12129861990620247
2022-02-08,-0.9774044623798843,-2.32077115709521,-3.626696132190357,0.21485740413152593,1.8799162860379341,0.13691172353948008,0.04108903257707403,0.4980525872918533,0.4406327802884871,-0.2625293800630817,0.220740291987208,1.4168063625618696,-1.105403866919696,0.23316468372348859,-0.6356955267471905,-0.3614433743530989,-0.04579865386069791
2022-02-09,-1.0937927020369702,-1.7805154407892139,-3.8445531495365417,0.06027089333676168,1.9998400205088502,-0.36372772268492154,0.09413091291723533,0.3638687303109061,0.2501834560316342,-0.13817375695207826,0.12765786138381702,1.437977026267896,-1.143265106063212,0.17141653753365765,-0.664656043766704,-0.30519013973676695,0.2726006867147937
2022-02-10,-0.41788291476804196,-1.6891765305760644,-3.3582618425957977,0.11464125974701786,1.9357106750868787,-0.4937025587475787,0.1986376473162764,0.1858312836804672,0.3769094381838892,-0.056066591105188725,-0.047197059418708956,1.2987710135719404,-0.8780772756146236,0.24090154899477367,-0.1863046865288418,-0.04490653966200077,0.11554027305496374
2022-02-11,-2.145201718229352,-1.9424852067854192,-3.6482531091319745,-0.14988489519792053,1.651812618205769,-0.759356546356514,0.0520414466510763,-0.11273131001530218,0.268036841647427,0.21735665281755737,-0.21371703946284695,1.3567026862252078,-0.9504550191454956,0.5266553400204558,-0.28868193482211,-0.10864465158080457,0.1093281082588323
2022-02-14,-4.789251365818614,-1.5916670396672208,-3.8944626057970684,-0.4776497102548004,1.5306656127957807,-0.9999806928449312,0.07347760985248944,-0.37474840225073125,0.09128344230703304,0.18295302603867614,-0.3252466456932779,1.2887418883351855,-1.4086382229713796,0.5894083604665722,-0.29159317628633297,-0.1986403125268493,0.40187653947712154
2022-02-15,-3.0928561147295515,-1.408816912299429,-4.521979605131122,0.1722720026221339,1.7382587262825508,-0.8928464068743408,-0.4549089325469306,-0.6949805591185981,-0.2443052441407311,0.6061692548208847,-0.32431190854613795,1.3040348739830454,-1.0010032723645377,0.5905525694086623,0.01813710570186165,0.016485318390977534,0.320126765308913
2022-02-16,-3.2320440063589317,-1.4664633280378845,-4.560462155854679,0.08092833640870756,1.7714883932879057,-0.7892056165659878,0.1084160485170746,-0.9811982431683608,-0.5467562770777037,0.7444398812408476,-0.744288681819378,0.82025298593198,-1.0101893514738407,0.43131390560873695,-0.2503833487831996,0.01160577913136808,0.45890336520202935
2022-02-17,-3.070494415536001,-1.315774437819048,-3.9377699198287024,0.0010931069602372774,2.100286171804236,-0.515699303073669,-0.07385981563074097,-0.6456013711399673,-0.5579738155023989,0.82084649284559,-0.7894380507282617,1.0575623351988837,-0.6888043056148292,0.5567921776232645,-0.2555208464006675,0.1288232950491851,0.26295176940650655
2022-02-18,-2.995842885693501,-0.6297622439408098,-3.199890766438083,0.5386394734071067,1.8381638903617024,-0.24167105577669154,-0.13942299987503484,-1.0356957983174164,-0.3658735527629254,0.8297572183824009,-0.940947554481041,1.0439057612027944,-0.848127686464508,0.5303496110450243,0.1867874180853179,0.35682039553614336,0.246674118704502
2022-02-21,-3.0943469381674955,-0.5627249920019355,-3.483134698211109,0.5500825127332606,1.3545648208259038,-0.22198435868927205,-0.19681051773014313,-1.2586713164672416,-0.16789134018289295,0.9011404647369443,-1.1744273151855211,0.8071570220053048,-0.48124095183884635,0.7975214492354793,0.13429316975769837,0.494871115996473,0.24770753282890895
2022-02-22,-2.3663593057535315,-0.6071205001928784,-3.8131938868187993,-0.05065954633368258,0.9883548773584855,-0.2735555493096152,-0.17951800320826625,-1.0990139719523324,-0.20944546938000344,0.6812519819604459,-1.0135069534856527,1.209367684592388,-0.30886429808869437,0.4826283983630613,0.2179274900190628,0.7453119720502718,0.2109282489325296
2022-02-23,-0.8455320591464376,-0.3608862348194201,-3.7005316853137455,-0.20065815660563804,0.8052833966572114,-0.23489015381900263,-0.03982003386583519,-0.8896192004499794,-0.5348241878666631,0.41715637452262894,-1.3337828268845844,0.8306156414039882,0.4467125084340425,0.5011862898301177,0.430557442426222,0.7429032666204001,0.1271028566311677
2022-02-24,-5.855440698160858,0.259233996941108,-3.1133114365810437,-0.6284699628590171,0.3173247294758081,-0.7417588123113539,-0.24533147310118097,-0.6762866156739069,-0.4144978689315361,0.04098597521828882,-0.8764992721879051,0.6845334641152324,0.3754375779771867,0.22007220267251096,1.0026693524300383,0.7238331233072449,0.7262876899671342
2022-02-25,-4.10524243211391,1.1673482950339784,-2.894961300541164,-0.754712464718713,0.3315800088356904,-1.1535483459007236,-0.18614073128772662,-0.5575926554241336,-0.4884332085017969,0.39119224877151004,-0.6892429419304126,0.38793689065055414,0.45795934371192343,0.43921074299104945,0.7872687206979473,0.5917886607857608,0.41651767100211096
2022-02-28,-4.238768354485608,1.1292827342855563,-2.8621224388917437,-0.65849525340643,-0.09025930160280328,-1.3705156683476405,-0.5576272464609858,-0.7218131304497578,-0.6696736069931869,-0.1315396791497389,-0.37817626424840106,0.9664218187364182,0.3239473529380024,0.3447174161216448,0.6096337570815047,-0.1540362674812994,0.4850254844625078
2022-03-02,-5.05806291812783,1.6286590391292801,-1.8999428021394706,-0.8593021556593323,0.49649449514845123,-0.7971344208141482,-0.38581016501248516,-0.7376419735732237,-0.18416214700255162,0.1049442085204297,-0.5926067869229006,1.066212311548428,0.3552916273105501,0.006576416435049858,0.6667074544544268,-0.049223028536246466,0.5930828687863072
2022-03-03,-6.191218159896447,0.8851741217684276,-2.0724919060511424,-1.6246752563663605,0.17621861494020433,-0.8992708602927039,-0.09155008626407804,-0.7970936742817479,-0.12313209013911171,0.10080752406943663,-0.43891616865717326,1.1723897776877588,0.4910265003701317,-0.08425283222593044,0.5741688226735945,0.4320854811594366,0.9430721921886953
2022-03-04,-8.386949564554909,0.3598155727097443,-1.8558021508222506,-1.771014563944619,0.3514041627393739,-1.3860701272159592,-0.10677134137466415,-0.36924997671580945,-0.14187679961057242,-0.20399800426175213,-0.3878774622825438,1.2081164701149918,0.19613134686678277,-0.24131215943434967,0.7947240599749854,0.19215317914588995,1.217267796470725
2022-03-07,-9.818396962622902,0.10987362885785458,-0.9979653559531223,-2.2513406762498978,0.10151987097937223,-0.7665501796735601,0.39506971852235395,-0.31215648856092176,-0.010485420292811796,0.017237359635520345,-0.3703409513802836,0.774822801710569,0.07926618655495507,-0.6052783331032482,1.1563767772181925,0.11014790596618562,1.2409693276560883
2022-03-08,-8.548179229035378,-0.2776505823505453,-0.7330292662795532,-2.176487594451346,0.3552504865850965,-0.4030412215814139,0.6748133041252428,0.14063982942219164,0.014659671138748963,-0.14618342884619562,-0.5512426473225951,0.8523811752648054,0.22258107609887268,-0.3909710113444237,1.1406789310185421,0.2935248836335696,1.1046673882552478
2022-03-09,-6.224826204525948,0.7118751664971227,-0.9336441154065838,-2.0104668134617327,-0.031123745736028028,-0.6613822682126351,0.8797777837274254,-0.09378634666732596,-0.3994584525043973,0.09062032343541086,-0.7911850070929359,0.6963100427242491,0.598439685073032,-0.40545401903255546,1.1131037914878357,0.47681447936120763,0.9516513476855697
2022-03-10,-5.315613080583549,0.7705465614998881,-0.8577368155510467,-1.4262773154315878,0.23392921602268243,-0.4720500165768221,0.6311508618232368,-0.48721104972926,-0.5000542720048199,0.09361579581591957,-1.2519286336530602,0.7790579016684677,0.7121381770446455,-0.41960463410661547,1.2386451988778586,0.46719934560769943,1.0928755660598999
2022-03-11,-5.794193925653499,0.5811741282200551,-0.5835889031234603,-1.4272062591024257,0.2765859131542537,-0.07419028492339128,0.3394494217453505,-0.2443058906068543,-0.6532321723346226,0.021875973624732772,-1.1745530346173456,0.6712045620075289,0.7009142375613908,-0.44563000303611544,1.3544347703499242,0.39508993302538975,0.8817868449884106
2022-03-14,-5.9071562446031285,0.523712439428634,-1.1321101572806176,-1.0555425077830256,-0.016886407704043656,0.15834585953228472,0.11091369232053346,-0.2779306667789232,-0.925233511196604,0.005735592168477947,-1.106210123208283,0.4341195185323743,0.2804155360587687,-0.21656950654704948,0.9811506249681353,0.10256698993647649,0.7811238259229105
2022-03-15,-5.3211873465586566,0.6043155249823245,-1.09555972223534,-0.8727675620323794,0.2970904066289097,0.06011620141103098,-0.055227046016821914,0.19270674694974277,-0.945182463810996,-0.4469115509144477,-0.5793881126666427,0.5142003585435824,0.13214795064372692,-0.17236969674587188,0.8070531443265089,0.14782929462320438,0.6629581116784365
2022-03-16,-1.1241287188653912,0.4867146058962418,-0.9915732530853322,-0.3461325548591738,0.4919158308800553,0.21532313466601402,0.13128064318949004,0.10780580413268848,-0.6179662979721724,0.06069534462085733,-0.5521152828552404,0.22856040518969337,0.710791220824228,-0.20788376644944168,0.5982559377320512,0.3975409280459149,0.8103875168596083
2022-03-17,-1.5742454246771749,0.7318501188366061,-0.0995723521740505,-0.5692908797739065,0.41328906519452085,-0.20640921263557443,0.5536503166392619,0.3965438812192666,-0.40947042051648774,-0.4845394504660598,-0.7568311405158907,0.25090013202393413,0.12539578066413812,-0.29590512981200945,0.6553795867116173,0.06332319235387168,0.7308690805210869
2022-03-21,-2.490660128100017,0.4262039212424938,-0.3684498111167404,-0.6683705762633145,-0.21507352312694242,-0.5805682657591651,0.39218171759187836,0.6185097933638929,-0.3692692746906259,-0.4107074647214565,-0.5987567410962358,0.45118367586247093,0.04624243325991754,-0.049320779801799844,0.5761070646582315,0.08322503310044015,0.4727405542777293
2022-03-22,-1.4495681339223256,0.4357865184399841,-0.7501907556033115,-0.6574813966323723,-0.32947880331510004,-0.7206852473455583,0.6447334888020169,0.490038730242556,-0.37723263290763115,-0.732513639383181,-0.5099326738248122,0.4998963682809878,-0.06718983311709809,0.09768283561771157,0.8666929072123614,0.40162583407218044,0.542325056341708
2022-03-23,-1.5281638880221269,0.2565916048168212,-1.0306755319980159,-0.9382997410083721,0.06775043616048812,-0.9126848734680635,0.32942759937907573,0.9506888723489515,-0.4527753528341272,-0.8290490491703568,-0.6350995101252094,0.35283505685933614,0.09712523180525855,-0.03583768581653839,0.7917495808736835,0.3023266871151699,0.3902904113179695
2022-03-24,-1.5424391728513045,0.20512436217974495,-0.44854827176051126,-1.4015438350824605,0.4598042489813825,-0.7616173836842479,0.001479565348337951,1.3278111832635682,-0.5402404784628297,-0.7897632434903873,-0.3315130908544119,0.626634392615018,-0.20285055162887514,-0.2249924106115726,0.5862209821250512,0.418372711601923,0.46747882233922644
2022-03-25,-1.2785721965647945,-0.04072374463261026,-0.26162167656147645,-1.0344723547104808,1.020373267729404,-0.39688173721154923,-0.369255461190128,1.2084405461927097,-0.48616710638712524,-0.770783585408873,-0.5987089510938953,0.4525737478188849,-0.19793035855072022,0.07047841777615518,0.48378977436219794,0.32512141647633985,0.4298357328418793
2022-03-28,-1.5274834919138645,-0.18664252471949494,-0.5642058883682048,-0.7426988388357264,0.5320838457624351,-0.3388997033114045,-0.7555001607331001,1.040418681682857,-0.5897309250854359,-0.7980438395561408,-0.6320239021083064,0.40609177724999773,-0.5927363338913292,-0.05504485726313388,0.3542532000448282,0.4891342182179614,0.3816896036555046
2022-03-29,2.5991967994941447,-0.06552776611581726,-0.1869838934751244,-0.28043132797766807,0.8008933772436351,0.14735413316220547,-0.68008713977539,0.8900349892699597,-0.7387391869710617,-0.23516058237484636,-1.0820327694139777,0.10241199675842308,-0.31145103945050295,0.019341274625758683,0.14627905896028082,0.5214494530759793,-0.19773030081335333
2022-03-30,1.2184772345547694,0.3052848617729446,0.5314512261326879,0.09464803753159844,0.6369063073642894,0.06555042616520705,-0.7164280654969422,0.5320200320568195,-0.6822851239254792,-0.48391180505695186,-0.840026801566688,-0.14194587925324725,-0.3817253280247487,-0.16999559913094153,0.1205817672062194,0.7289216754794631,-0.15895323834295172
2022-03-31,1.2045229525337124,0.4295542300294876,0.398507800383372,0.35556790652191156,0.7516470430233453,0.11185686463413302,-0.4420120985819076,0.3561399946878056,-0.5124307496988333,0.04397198755743785,-1.1038731042528456,-0.19862724319791128,-0.5497454379138106,0.022265326079055993,-0.2607803241776248,0.8136682510938767,-0.35101061059590094
2022-04-01,2.818936730010946,0.029664020506109497,-1.034107416064139,0.5199877752305013,0.5346041676665286,-0.35684327763459245,0.12113536431266408,0.5944590042702703,-0.5794148483967979,0.16448279747836383,-1.3294410984486675,-0.2782112885927115,-0.3257719939845488,0.6123704625480164,-0.19447424454423207,0.6271399886317368,-0.6093444795714267
2022-04-04,4.473798562676035,0.3636475802514002,-0.36627886728182996,1.3221060867813021,0.8014366813415813,-0.07334479768980902,0.19212711754977918,0.09801362081957526,-0.6392938658868306,0.5876140200890844,-1.6444569916024074,-0.8208151568327745,0.11928868165201004,0.5206793552790797,-0.2007993190209452,0.36076097113106215,-1.0564812551140157
2022-04-05,5.330273167651973,0.5222159067503811,-0.27765170162188635,1.2280250690929875,0.9968628912170733,-0.04398170905534766,0.3496615336956059,0.03831409664364658,-0.6884617864761147,0.5845183331489938,-1.4045706506452504,-0.7153329711419608,-0.347538475025151,0.22566652694827302,-0.34756940125847036,0.40830981601703087,-1.0865413263392347
2022-04-06,7.7008350125471186,0.6063057141233491,-0.7195074006322562,1.438176635913928,1.2154664924273721,-0.31037077962523096,-0.3066510555163489,0.14932467656041873,-0.7853480095390619,0.321248935104464,-1.2175446862762103,-0.2492412221531606,-0.31583412197482,0.3343467359586268,-0.47129659977118527,0.36265434370280136,-0.7340548026579752
2022-04-07,6.897080307558048,0.5215802278872362,-0.51210715294029,1.5138484056263284,1.2979171259015434,-0.3541447067862864,-0.6174389233648613,-0.16555348102817766,-0.8143792095036536,0.5050562810657162,-1.0803961140678688,-0.6295235754022406,-0.6285728601380872,0.5345052549974755,-0.5748312263211023,0.5118139732699348,-0.3690464385374073
2022-04-08,6.093635484131365,0.6747674533897181,-0.02585848277267,2.008639742751774,1.6474659749449116,-0.018540765025345733,-0.8896519228206682,-0.35524272125767226,-0.5377743204529134,-0.16608148801790115,-1.0051769283284488,-0.1821581869234817,-0.8909629463715917,0.3924721501931672,-0.36668449264109604,0.2812352057908709,-0.4675836878782281
2022-04-11,5.012539171644129,0.46960028619633754,0.12029617917150934,1.5818834833688225,1.7176161360871964,-0.2109805054072142,-0.450826237502245,0.09574847510623793,-0.2970953239150233,-0.03683522826527638,-0.6632693578545787,-0.27205029133282366,-0.8619025301124389,0.29924689731628135,-0.1447677980859983,0.10654297531675908,-0.6386427765011911
2022-04-12,4.4792205002944385,0.8038089942127701,-0.15055173711348577,1.9089262999649859,1.9350030127614075,-0.13491419407601835,-0.23854061824666747,-0.02517435390878377,0.1568119738335702,-0.21362697982536005,-0.597963942803445,-0.3878962342758566,-1.3565312989516094,0.5305176585887715,-0.366218824612557,0.11798041523339939,-0.6673324646064979
2022-04-13,3.8366259140767425,0.5805524336262127,0.3845676105871244,1.288238867888456,2.250914897479801,-0.03748252431808025,-0.31263831952434784,0.34558903346468106,0.4046897125549115,-0.10425855839263802,-0.561338148483649,-0.09074333991340736,-1.1886115130543469,0.15138982478935628,-0.19062657376495734,0.2560840414962105,-0.6083302794574708
2022-04-18,3.641578450752039,0.46037421745002516,0.9876035022468536,0.94127901894525,2.2173018618512828,0.25849613190215853,-0.3604177149453748,-0.2118417023604633,0.710566668402645,0.05540695620814835,-0.7695771706886845,-0.028159264811398344,-1.1250413565574509,-0.26017852290663146,0.13272103922194642,0.07363523710948469,-0.6158261639181787
2022-04-19,1.4119757424918598,0.14119209203524358,0.2538350721045429,0.5029635070541336,2.07366024752495,0.10539752852457715,-0.7388208864206826,0.20327432478972843,0.35362770863174287,-0.44330427787076504,-0.4121544390070028,0.20650823280577563,-1.6313755417144504,-0.4734961067198234,0.6652310180540861,-0.13839671074852392,-0.6773225207362132
2022-04-20,0.07911771884015145,-0.3913338866186258,0.30475354763453333,0.24688155158055164,2.046193782605191,0.4214972344045134,-0.47870788447076484,0.04964614117659944,0.610326634387121,0.21302763680793507,-0.29622837967880256,0.21772043097733282,-1.5963723629909807,-0.2976884018683407,0.3342050186648908,0.03074906099987047,-0.41291312725811646
2022-04-21,1.8436001929723194,0.031904416051279284,0.4043757941054196,0.4618445471023323,2.3372207530005724,0.6858334708929316,-0.4522610917933989,-0.15296251640365868,0.8661324607360017,0.02189462455478298,-0.1769773672098832,0.226445544656534,-1.3857084696653341,-0.20858490761394696,0.33939412110056455,-0.18773558238436713,-0.5614408249334304
2022-04-22,0.3653944318426413,-0.3441612360207508,0.5321993144897906,-0.006843550439741573,2.3628591293837578,0.5830155313859401,-0.5433122103184125,0.05207463734546046,0.8875832838454881,0.13548803847338928,-0.29081301229558437,0.07246750359904214,-1.3480305182195682,-0.42072048162363807,0.07956924860472385,-0.4405948265238025,-0.3693472901623521
2022-04-25,-0.1621889266836743,-0.18264551792550104,0.10361200802427434,0.43603354553723134,2.070650287446246,0.464816256168898,-0.056836948862689,-0.12333796919188275,0.8740922552805017,0.21914622534990066,-0.13202161253234732,0.045763231158232595,-1.5212929081501283,-0.32587413547313965,0.11881427197062179,-0.34683124201755133,-0.25028002413677647
2022-04-26,1.406124452408853,0.08348332489501889,-0.3082026587203735,0.5723639847010497,2.2409990437516494,0.541791290524055,0.27619542404214564,-0.04696158839791288,0.7360574603842894,0.23456547988752055,-0.26023253292582177,-0.00379386341031831,-1.1263485917713674,-0.3055400179846852,0.3664097866226714,-0.450141471978434,-0.33812010280216864
2022-04-27,0.7789997930645962,-0.45353282649209753,-0.16104861694162842,0.5319200003897266,2.352380200511595,0.43623976896970473,0.8993594140446789,0.016508681699258513,0.7836983587896112,0.4336413557699185,-0.6144143150294119,-0.23533001529490777,-1.2599277407541651,-0.2544467474714875,0.4394593181443949,-0.49155528809816024,-0.12231425357725227
2022-04-28,1.4429679794566608,-0.15940564542234814,0.720414545350424,0.5895395948074741,2.633227756808916,0.6312470537570722,0.9784657949314421,-0.27769570330176424,1.0812304360600116,0.8189974706041846,-0.3921431461787658,-0.12889711846347982,-1.0972960511996046,-0.37273167986136646,0.5624457594384503,-0.5603626119220173,-0.18342656490845546
2022-04-29,1.0347527598936948,-0.2318160598609595,0.5424288657412017,0.1557550984087492,2.835667712793806,0.7807363355339864,1.6083090213460218,-0.03878922091451275,0.7719561961148133,0.7721839725352558,-0.2516112310899329,-0.30064542806246425,-0.5238043147754635,-0.46970025340371896,0.4459167040816515,-0.9122280176443579,0.10745458238766803
2022-05-02,0.04909870352287251,-0.6115411677164473,0.02144226027450323,-0.1600381941059401,2.9640862358076765,0.8206117322560417,1.6484129457440944,0.08835956679304145,0.798099604626069,0.8693509478390642,-0.46356948097966666,-0.09006292912330975,-0.8947078838182869,-0.005741017449490348,0.7166786420545889,-0.4674014361911248,0.1570273607553632
2022-05-04,-1.4927861512386302,-0.8115715337446715,0.3506718537202195,0.014839757304106966,2.873883528894131,1.1621558057682972,1.8771933183314966,0.22691699950604213,0.87059311686169,0.5431556625192253,-0.503666033593648,-0.07122606631937879,-0.7616942656199982,-0.19695908403747814,0.888026008901281,-0.6282724956891538,0.4128262764141221
2022-05-05,-3.1423690351562517,-0.4956039936231368,0.5490472502048854,0.401501840867611,2.816779349191435,1.2371852936409973,1.504166543593999,0.14861054656524564,0.8624821710130275,0.11410903968237211,-0.26281251313106613,-0.33744225163745406,-0.6955015832582978,-0.6582915137608423,1.1078220637955083,-0.9231245390923949,0.3604704480936879
2022-05-06,-5.245432595110246,-1.073485430038279,0.8853972573351413,0.24328816642104908,2.751893032439799,1.460169752537955,1.3891713880388143,0.4204775794765589,0.8945839936295682,0.06670871780947826,0.23305159742271853,-0.28396828757056686,-1.10535088783965,-0.1885794469643135,0.9177174790696662,-0.7579472826991424,0.5599662496331358
2022-05-09,-5.6855770664768,-0.5936286561237272,0.9772072325655371,0.7385221427220939,2.374163194349531,1.1706492415711598,1.261934774679292,0.48138862365113405,1.228235137524147,-0.12263777756576232,-0.06081986473820934,-0.07372347143564373,-0.3279415195208287,-0.15527476835047974,0.8580660601671991,-0.5365484289839632,0.7732391067493827
2022-05-10,-6.086613189510596,0.09799788505187279,0.8057858451538945,1.1525937142474765,2.3091178379369772,1.4744069475064345,1.357698493657858,0.09875325066933903,1.4177312041831678,-0.3136183522060197,-0.2951563850721884,-0.2562761553516486,-0.3375193965436575,0.1769874321913118,0.9787379571992745,-0.7115455878043888,0.5847379914037355
2022-05-11,-6.367036251361578,0.38522656760949153,0.632574544785954,1.5580486736168822,1.9691260937021993,1.7354173843023493,1.5488771812652058,-0.12047357573853407,1.3489671604293798,-0.12702342780895906,-0.5710988438311034,-0.03406397627030719,-0.3915902572889441,0.32416694416458697,1.008731902751398,-0.9028973005636832,0.24739880961832994
2022-05-12,-8.941841015497037,0.19123757794327179,0.6309786456963626,1.1758617206607236,1.8714369164100289,1.0473559862164308,1.466778374276929,-0.42421715021826556,1.3847410488062384,-0.2107361622095095,-0.17281661091541348,-0.9058630085763633,-0.3473977429511703,0.3990331672001123,0.9695252148008179,-0.6933127126281968,0.3090151784126287
2022-05-13,-8.866760850410783,0.4977345281730797,0.5263065033225683,0.9587496315793521,2.2835649355184313,1.2099987693336887,1.8684371324068756,-0.37162062387255723,0.9953236348318963,-0.279648181621689,0.010468986371101753,-0.6903775604124002,-0.3618155533639519,0.5738003019811774,0.5871740586614629,-0.5443476691950493,0.31405419725095557
2022-05-16,-7.579887456098496,0.08206713232830158,0.5071001196994598,0.7068025357522272,2.3687165568743063,0.9983754279715574,2.02261764270886,-0.004788252816427717,1.0467496440378856,0.16797218630071334,0.18575748080350887,-0.48581066200549383,0.059030285931546356,0.5701276601890829,0.7828771277164429,-0.5773590579780229,0.21363145878796191
2022-05-17,-5.902046348261473,0.2705251332150987,0.3134712852341843,0.5833977330147303,2.166445613374239,0.6104948154210693,2.170842828689354,-0.11006577421076791,1.033414750446829,0.008269433234543272,0.41246452321473415,-0.6286414883424054,0.05425443908677701,0.5645116289866879,0.9058856527578754,-0.7551868553930656,0.3438787772650044
2022-05-18,-5.56769966569907,0.4223934094940388,-0.1631621058887082,0.7489520861721608,1.7425456216224866,0.41300490640458765,2.4358500665646394,0.08320389046680263,0.8629953927863533,0.24414099760607832,0.22833235576464003,-0.879643980838984,0.16685184460053198,0.6910038075302927,1.129206214492054,-0.4578420301531968,0.39769522956050224
2022-05-19,-6.4006635077503375,0.48770942038028736,0.6695604854083336,0.8838699367917752,1.595263192197245,0.5097139569621429,2.3876065080356788,-0.3362964511694351,0.7055661039003193,0.6152809766773154,-0.118961155760619,-0.9770718087054148,0.21299220070855532,0.7330496747236414,1.1957244882578033,-0.05950020113489632,0.26197370808597253
2022-05-20,-4.979607202713106,0.4801736142438715,0.20252234536046934,1.0998222859926539,1.5132290138831364,0.5659208398313438,1.9988161792002563,-0.47569950630952906,0.6735323235578703,0.5541896761707071,-0.18139272560987812,-1.0377464540080945,0.27492009657119054,0.5586910380174409,1.3830281395445543,-0.14594921533004884,0.0950766563534355
2022-05-23,-5.707571215792377,0.28885699768123746,0.20833763571768846,0.9026142389273836,1.540870114281121,0.6695051370122257,1.7903465803131118,-0.6596191659677724,0.5124022117844227,0.5319630398505754,-0.17823467598726117,-1.1107734060255081,0.3031593039467392,0.3157922539041468,1.504807343465532,-0.04689286691229652,0.3724901238338398
2022-05-24,-5.1609956805534765,0.4859855327023862,0.09067844227878608,1.4332577361691299,1.3497573315984464,0.9124650602287562,1.8672723391049364,-0.9013882165201232,0.5333833588540338,0.7713320837651395,-0.13530425431819967,-1.0994426367386299,0.48430589824417886,0.6381042851496455,1.9285623119020592,0.02504759934411816,-0.09998169187057417
2022-05-25,-4.663017829935615,0.747255197745359,1.124689593150228,1.6777682800555818,1.2628759480337002,1.2461625309978872,1.5665898746364093,-1.0988128526712806,0.49896805745736356,0.6603276461490805,-0.25660738892290397,-1.1889911240178512,0.6084728018309069,0.8246415729679952,2.112964688638167,0.1511746858892174,-0.3783440361140354
2022-05-26,-4.659251530146704,0.3717567724088587,1.269136535401494,2.1773006822786414,1.0201034321590163,1.2031338982967714,1.6510319461505643,-1.2391568305333798,0.4979873316728092,0.6529464165017753,-0.37401550361742464,-1.4809365280970792,0.1517198291153355,0.900835111206142,1.7406734757447833,0.022038042418794385,-0.306358456759664
2022-05-27,-3.33557464227359,1.101122457096364,0.9296305528548491,2.267865531297075,0.776943006598706,1.461912199751802,1.2519063507175123,-1.995501015198939,0.788974980410848,0.6059307786870399,-0.3991645056546058,-1.0871772883033255,0.6432534293252513,0.6120126158295455,1.5649726855299844,-0.15041577590105054,-0.9960213935293522
2022-05-30,-2.7962832279480114,0.7856227164776735,0.5048213996183994,1.8580983704010385,0.8366128658385735,1.2119461002678749,1.1703692350580843,-1.0364497846249088,0.43137393590789114,0.4988597799514016,-0.705129151609789,-1.1565272704052014,0.5486673569776065,0.35492570131863715,1.1178520720459642,-0.14544659232684787,-0.7397381803445856
2022-05-31,-2.5734993325225575,0.621038556276443,0.5939421735106353,1.5986650988405613,0.6798180633215543,0.6730027452828646,0.3700804439532141,-0.8036626339880825,0.6441850072026057,0.3872166378825822,-0.6215900066621198,-1.0240532164660208,-0.04858146336030796,0.44389297930643634,0.9766253942996856,-0.068331220534498,-0.525966327451909
2022-06-01,-2.3872777590052006,0.33804290115588925,1.068571643093084,2.1884603480182863,0.9929577714541308,0.9594026240378226,0.5065839703133991,-0.8322260881550875,0.7176565820033434,0.4361487021992866,-0.6903883787619903,-0.8836106081590144,0.04365991949406761,0.1497345844853861,0.9198573771644191,-0.3225086303755777,-0.6040449624486645
