,Industrials_PC1,Industrials_PC2,Industrials_PC3,Industrials_PC4,Industrials_PC5,Industrials_PC6,Industrials_PC7,Industrials_PC8,Industrials_PC9,Industrials_PC10,Industrials_PC11,Industrials_PC12
2022-04-18,2.691734140289557,2.259479851151645,-0.9357461887633949,1.6500454275537806,-0.8344513845401508,-1.3965006468519698,-1.0613646691573158,-1.1872479740740411,1.3088683556296536,0.3135592568485897,1.197930405805306,-0.1448145427951725
2022-04-19,1.4406379506024207,2.022984603419045,-1.3428426053474487,1.40998386341467,-0.4700027696147736,-0.9679162438054626,-0.9419531006146663,-1.0495588869621562,1.1007813566983944,0.09540435431545123,1.4562403932898969,-0.5928876308764186
2022-04-20,1.548302749762771,2.265484089370688,-0.9899801077823912,2.0502358322376923,-0.6286480960095594,-1.0412407601506866,-0.49028598327763406,-1.0989225171957717,0.8785958606759267,0.13255369466683475,1.810010736873087,-0.9369728097023741
2022-04-21,2.0275096188940216,1.9402238989198861,-0.8733283343050239,1.7709369384787266,-0.6832374599844422,-1.0203332285183753,-1.199363352917076,-1.140275429994231,1.209921160269102,0.07916855916626526,1.3893986205948428,-0.7197584584429276
2022-04-22,1.9389804999244604,1.8240193052084108,-0.8282598651760247,1.8301489431853868,-0.5523885059754658,-1.1637121004060007,-1.102093115671423,-1.6685974118948492,1.1865591064409582,-0.26743486965567537,1.0374880325409206,-0.6268459073207248
2022-04-25,1.0497231122349036,1.3083950478077657,-0.7868438919380566,1.5867116727440367,-0.5701274703732323,-1.1679877540673698,-1.3343861884785897,-2.578114588258547,1.263352502684219,-0.08386509590714868,0.7813088499326193,-0.5634070948191469
2022-04-26,1.5994663936604956,1.227222477524657,-0.894377927932458,1.6344831278259913,-0.6975509556037119,-1.2362121631988796,-1.4843974369551822,-2.1502803802335912,1.6994159565304354,-0.5049791301046652,0.7500146703862276,-0.7321769036024712
2022-04-27,0.9833305132359748,0.9834346339131762,-0.5996069453064083,1.5207319881468664,0.06120126943790237,-1.0558079819801718,-1.1888791812116257,-2.110972999968007,1.6923426831525337,-0.19830946329355215,0.4109501047703848,-1.5151306515593377
2022-04-28,1.6607251040604838,0.8884400643182031,-0.3227293501721561,0.964942914583273,-0.10388216203470195,-0.679567008829614,-1.628915111895663,-1.9536111994692087,1.6933495900459161,-0.1542405646854889,0.19493152738696312,-0.9864441226810096
2022-04-29,0.9770656380609801,0.5688527700350249,0.251728229747566,0.8226239679544647,-0.11410782815078371,-0.25881418657617994,-1.5112115286677983,-1.7836284557411708,1.066831024385784,-0.09697126179011269,0.23055925914588557,-0.7929154204681625
2022-05-02,0.25201439903962053,0.9471101743526222,-0.07691011795151995,0.988393976371142,-0.2812567120860533,-0.4695831067186674,-1.447726009793046,-1.6109060754637827,1.0665330159228605,-0.29249978053087683,0.4452103791866527,-0.8497859190740419
2022-05-04,-0.8060417448495208,0.54326625733409,-0.4470356039415915,0.7426329607766449,-0.19826954366845864,-0.3758672095473952,-1.2711520174962334,-1.550010669923433,0.510412924221808,-0.20174204254816913,0.7688715600277399,-1.0797900677159917
2022-05-05,-1.1452789940122348,0.3579093054188655,-0.23630853883640748,1.1570787954521928,-0.22358250531231896,-0.4193904718080857,-0.9375284621291242,-1.7778687524122085,0.5471364860055753,-0.16968997627527455,0.6658572287269221,-0.9699377902704606
2022-05-06,-2.5412080922409714,0.5908611403414394,-0.3349162228896884,1.1698767302646518,-0.21862442024766496,-0.6026212058701819,-0.67597690725434,-1.5426057984305828,0.401003466099023,-0.2500870889000013,0.7616140142907808,-0.730694651795827
2022-05-09,-3.9808022110260946,0.3837414922774479,-1.073671380700416,0.9731490983049484,-0.4641454942912526,-1.0927539157045758,-0.6484896499377285,-1.3275285300972437,0.12314989822616568,-0.12351576050292855,0.5247546268672556,-0.6002736039659144
2022-05-10,-4.516002229184324,0.0723334989986909,-0.5075388166445307,1.0070040235856546,-0.44663123179528585,-1.3260292289676416,-0.20259129448023794,-1.0955290397767623,0.17331436441232917,-0.16621537149516707,1.0036043075931318,-1.0450037112717858
2022-05-11,-4.736545653430533,0.3658459952827344,0.0495539685206151,0.425214221017208,-0.11371668276328532,-0.2714869260547075,-0.5320940835880512,-0.9489975467456392,0.04173500944225735,-0.6064611129169001,0.6478697216087183,-0.4974867641963493
2022-05-12,-5.846318739447882,-0.2677265356730994,0.6934364310156235,0.40832049144292193,-0.062396704389940126,0.022619494490911832,-0.3901193243841849,-0.8922140442918808,-0.3560962395006384,-0.6483540497432763,0.6279818138601702,-0.6235006228294744
2022-05-13,-5.459340781068368,-0.27333693320171426,0.8337347224507915,0.40451847354393566,-0.13962349196733254,-0.29889487463534165,-0.33707082665722976,0.10439804126305245,-0.5585691467389895,-0.6344441125257262,0.667141539880587,-0.3043206108059123
2022-05-16,-4.312795671001193,-0.29080815424260725,1.492331270370495,-0.13561941295540958,-0.39000981796983863,0.08493783304715734,-0.5998393758460556,0.4752504792500576,-0.3794672481054781,-1.078674293879968,0.4521059110906842,-0.15182224248366957
2022-05-17,-3.351201980760821,-0.1280264765393928,1.0025111885799378,-0.0328507172745798,-0.5346982836874596,0.24377606629444531,-0.7882861541588735,0.5503264241326891,-0.3249299179222264,-0.8928305010079541,0.5079426254460758,-0.07657272860117345
2022-05-18,-3.290059626595168,-0.34125549816216255,0.782235378980772,0.11294117912464152,-0.3917801107364756,0.4915138888316679,-0.6833037096533531,0.4260303027535717,-0.4784665427993921,-1.1180512143252355,0.35895752131924646,-0.12152577891730505
2022-05-19,-3.693714768530134,-0.2888076570062498,0.7258303878813875,-0.0211481410371247,-0.7940872560983165,0.1876686900438507,-0.4925716312245559,0.70392668638464,-0.3963555488241812,-1.160878783393631,0.07889702117208797,-0.026567051401853833
2022-05-20,-3.1465013689831953,-0.7186173582025398,0.5374282204837348,-0.38249559483009693,-0.6172830801669887,0.3218571344934128,-1.262591743282138,1.013655522794353,0.00260354901912315,-1.1856284857018622,-0.5053744064496676,-0.49324998609626614
2022-05-23,-3.361128990400803,-0.587397108513662,0.5950910764013081,0.2399115135098961,-0.7191866693843,0.005622578930311189,-1.1236613250792378,1.1325646908298832,-0.23772710326858346,-0.6181034196225734,-0.44228082939346663,-0.0035843319174724358
2022-05-24,-3.884453038375388,-0.1085975179605372,0.8139067700822791,0.2501917106622237,-1.1733056902962955,-0.1893906360433948,-1.2288670105789672,1.5832215864241848,-0.1933761096723448,-0.08726000285016486,-0.08135294806316043,-0.36096281473082004
2022-05-25,-3.544496055757011,0.4459949601410468,0.8331604571677064,0.4618672948266539,-1.4724423865727743,-0.3679793516420168,-0.9975327424601869,2.073087899475011,-0.7710978725439604,-0.03634074958116082,0.45157696031727507,0.19072334720884265
2022-05-26,-4.0222298923105795,0.4342806725777853,0.8218825265428947,0.42701565129878827,-1.588171218746264,0.19520378333113864,-0.5928674780598672,1.7145036705526528,-1.4146228214182186,0.05062977567393989,0.3034829270528464,0.4880513845174501
2022-05-27,-3.1177088237217263,-0.031132162921814043,0.8668821249173382,0.47299188458326447,-1.694031488779138,-0.05094196399895033,-0.7708028139512506,1.6713702808692712,-1.1851729844466128,0.07617499015953148,0.0756108120854517,0.577096370784676
2022-05-30,-2.6681348654961696,-0.06751593908892155,0.6450081029675078,0.2815148791796026,-1.355976875662082,-0.1869063734848346,-0.6721908497651353,1.665000376570068,-0.9568330873909294,-0.21051377897642345,0.07152558453062481,0.570450537088729
2022-05-31,-2.2828389731466925,0.17689530961591438,0.3867341984643928,0.1888101439555887,-1.5363382289060779,-0.3305307175350167,-0.6514762827670836,1.3130934070950864,-0.5059020955968574,-0.016583776229787153,-0.02519069314746237,0.3339705918547773
2022-06-01,-1.5289667021311055,0.056083244118461405,0.44710705074688956,0.4666057501792352,-1.2295299265169255,-0.3542239958822079,-0.7087263556514388,0.8213039473317001,-0.6235623649921519,0.24476760414538476,-0.33156129762689335,0.23544126282692626
2022-06-02,-0.772082935355449,0.25670369789069797,0.7120504828109384,0.675579068980584,-1.5573998526374475,-0.35823074074076017,-0.9982365510504945,0.9200887924508757,-0.052313443706717075,0.057534982702689544,-0.4927158595320194,0.08119267532981281
2022-06-03,-1.339876113817408,0.021451587247942952,0.3486591549171139,0.43833842037953696,-1.121177361188841,-0.10619601652886314,-1.0528015655245921,0.886697385199519,0.020232424611619015,0.10543053698073061,-0.29674437077764004,0.27452597072750234
2022-06-06,-0.6846889759246398,-0.02039351315916247,0.3771231427550291,0.6794302657556279,-1.388703180171632,-0.11338788145900314,-0.8890985974636311,0.83853389625273,-0.033029167111775455,0.23107816228272504,-0.15499477472685771,-0.1034319216163637
2022-06-07,-0.2058102194543332,0.007486043493848307,0.42910707999160874,0.9039968738405091,-1.4120190647018065,-0.23747145087480326,-0.8529786635207949,0.7416436390687421,-0.2983940399063098,-0.3571550023811608,-0.26088970324906274,-0.3021532013721266
2022-06-08,0.03607105720762379,0.11213605150822199,-0.20053528843574814,0.8481403384047312,-1.312309615629152,-0.20060581846238346,-0.8880611462304734,0.548829967518691,-0.4832941524694769,-0.3789840579917802,-0.766919984938954,-0.2666055957738962
2022-06-09,1.0408780441914178,0.062048813138117505,-0.28796898796386877,0.9694210350115592,-1.8239641966966553,-0.3496525711085463,-0.490555398363274,0.697117766791887,-0.3616132403887831,-0.3200951146917304,-0.5038023320615193,0.16466404237180426
2022-06-10,1.6712571402516905,0.15291386385042743,-0.30720227200563105,0.6176482736929341,-1.7910858760823758,-0.2753253695363977,-0.4202959338027982,0.7082568255435595,-0.06319463900995065,-0.3807986305413522,-0.6044460603466284,0.1896015695104239
2022-06-13,0.10987269752841533,0.0390429968990072,-0.4804006668242625,0.5826436404952101,-1.5345342778620668,0.11930806573255266,-0.02572253597126429,0.02650963399273886,-0.13965194171361295,-0.1931400481623744,-0.6859100053580102,0.2503335939853113
2022-06-14,-0.15181243769189834,0.15701494906833469,-0.9392522200810284,0.9471319099520641,-1.065240680347255,-0.3946608340234558,0.03310429180276925,0.03682832965317085,-0.018798298915172863,-0.06496298365770865,-0.6239062452010756,0.34825375022790395
2022-06-15,-0.9998505973986375,-0.19045646662022267,-0.37746776709352436,1.006725297788844,-0.9812388363809198,-0.27214152360937366,0.2225477898662172,-0.07003751458839337,-0.21528740323915116,-0.2576825427639172,-0.8150352967571424,0.278535820820315
2022-06-16,-1.9011945760852635,-0.26530123060795396,-0.32045283692206655,0.8552412931084732,-0.7951838578638096,-0.2649178906830932,0.12627933302446057,0.034382699963774147,-0.37726612402160925,0.11494406597712878,-0.7504792237561883,0.4837352975528342
2022-06-17,-1.4542531061261315,-0.06855214323840042,-0.3530345609957045,1.288474390768169,-0.9101274856479687,-0.5184260045746336,0.15758565796764004,-0.3551609003992999,-0.3798810620216957,0.24737821222777723,-0.6957856457899658,0.38202335295955203
2022-06-20,-3.017483874153831,0.3310832130527889,-0.33028954745131095,1.365625204236151,-0.7897041284367706,-0.9429685018626335,0.3208641872377331,-0.8488878233539081,-0.865151777111158,0.13438484327212433,-0.7761714637305966,1.8086763740763518
2022-06-21,-1.9446630448621087,0.1650995076832461,-0.5772367891797199,1.0905217779554224,-0.6599017598628484,-0.5128216377661727,0.2299859713875623,-1.1410792385054076,-0.8767964597003839,-0.05353801823477054,-0.6244568193191581,0.8989878356992731
2022-06-22,-2.1968807782347723,0.13071522910448624,-0.6961460039552335,0.8540720868602077,-0.22840951416005534,-0.29278394420462966,0.4205462561145897,-1.1071582969927738,-1.0575334213111478,0.020922467807962822,-0.3704291439153239,1.1266608336644315
2022-06-23,-1.318685449724045,-0.11967894810130351,-0.7139728455460461,1.021443832609364,-0.1470171541407397,-0.05957684705309844,0.1420794624564569,-0.7933887981953511,-0.46513329621146776,-0.13047837209365737,-0.9828977437738432,0.42195645420585454
2022-06-24,-1.0709020016698947,-0.029352773915434865,-0.6223082303656644,0.951708921353846,-0.008013385940501517,-0.5038211917705947,-0.0677386812705,-0.8227056432708235,-0.01744262931524698,-0.050925442754858996,-0.7166390555020065,-0.006599220849216688
2022-06-27,-1.0511016419452577,0.0191439368790617,-0.5823053161867298,0.922662855812669,0.04843452807157296,-0.31004294386918235,0.1859565784358533,-0.6443690810715044,0.09033633329487123,-0.021885396109503394,-0.4528745784594253,-0.2239553707543524
2022-06-28,-1.8975583209875853,-0.06106796078713381,-0.2621071464982415,1.1822661873808062,-0.4667622181461101,-0.3066706042498152,-0.006729664748928728,-0.46264978071993823,-0.13473203433586456,0.05390376566647679,-0.03157116999865408,-0.38560581248934644
2022-06-29,-1.8492312157724338,0.08142093123154209,-0.5294239201860321,1.7087810282849076,-0.5237886389551714,-0.4856188467843013,0.04815010070275762,-0.21161559325048437,-0.32871445876355965,0.1508940346727573,-0.010698615632126535,-0.2289283564728495
2022-06-30,-2.483219539999285,-0.15630135150676464,-0.3094204716323992,1.6562009939065765,-0.2918381925593897,-0.12208398125059337,-0.05705356882404836,0.3723377224279832,-0.051867701629519605,-0.033921263245819976,0.2935525267760471,-0.33866154374959584
2022-07-01,-2.269876689446771,-0.16712213375022122,-0.3389537975502688,1.4209118363300037,0.026421516379050634,-0.12815560585189667,0.14624271042818895,0.3607173868897016,-0.17245623917416872,0.24469400118512247,0.2366568499136018,-0.054280108578953365
2022-07-04,-1.403147976053421,0.2731683272284332,0.28213020005537043,1.5062179326528393,0.07081425914156136,0.021820327744719616,0.46170594685852245,0.2840833946807001,-0.29730321957108186,0.24542564067224149,-0.03349079010186863,0.07180743063682717
2022-07-05,-1.2457489830506396,0.4291077962736223,0.23681173843378056,1.676503089979756,0.24092265284676323,-0.06878149552657307,0.40228163915995124,0.3619339752149707,-0.46932927941450336,0.20758508269467005,0.1950791616635108,0.3681957488657903
2022-07-06,-0.327196565413618,1.063524023845182,0.7386944524265009,1.4743775434034632,0.04081789736588558,0.4480911929313857,0.5080371697412812,0.5044664738800713,-0.26591739270788056,0.6501914326718485,0.6872759877268506,0.738271976470722
2022-07-07,0.49497557308067686,1.114687989442396,0.7595092794427537,1.3628844628874777,0.102260544805952,0.5172940953375621,0.3254785390291537,0.9078022939286743,0.07598440629918453,0.7399062356462298,1.0105023329549911,0.7461793294304374
2022-07-08,0.3990067905246404,0.39407387403104216,0.29645053114818065,1.1591081271697583,0.539246432308104,0.46899714226262557,0.24386743763010443,1.0626572204828235,0.3517380980076709,0.7742021522089002,0.376180720406918,0.5098574182790344
2022-07-11,0.859361037932541,0.552919080575324,0.22834075309445528,1.1654191736773185,0.6270273161424721,0.6297609737587052,0.0981920195094062,0.8426081603081378,0.11476694553170019,0.6603689056092067,0.06642245757561627,0.4697670912037689
2022-07-12,1.882800753730753,0.61224690423972,0.16625878642839434,0.9699648755442423,0.3680279664305638,0.6299774978474645,-0.3223669444137478,0.734259491434155,0.38207608434715074,0.6954105600172834,-0.17476533495572136,0.5517468017246288
2022-07-13,1.7557487728452705,0.31708383959766445,0.3476893262832758,1.010920302409842,0.39699754988594027,0.9684700337225252,0.0012318117093733651,0.505326288157723,0.07849304080809413,0.7441097756143736,-0.07889607294807266,0.5131050856932128
2022-07-14,1.8135756792789623,0.7194942322857814,0.3357162757571878,0.8837381036293755,0.25528852205381236,0.8039256184312156,0.009090825376910281,0.5448558206641902,0.1578138148513063,0.6441563558582248,0.06189836544025594,0.4998385622788624
2022-07-15,3.439337034491692,0.9755726951298256,0.5416032217446928,0.9654017530770755,0.08796221279587446,0.575370126036685,0.11521729999391146,0.867923459102697,0.45690163802908196,0.6517185286926428,-0.23130183858425313,0.5436451793481133
2022-07-18,4.2433579274698205,0.8957446970077259,0.6218910184229052,0.5130871602646413,0.27622058333673566,0.7172064536241746,0.08204232714103676,1.2855708837923092,0.9211145154082746,0.6704198649410577,-0.396579882505198,0.41101025043112493
2022-07-19,5.292766532202678,0.6680451320239852,0.9222325118001474,0.17379288628584044,0.041746823499583356,1.4297501733252287,0.29973418694327075,1.3250852817470464,0.9965622082114786,0.5080128130471676,0.028374086288002177,-0.1390193601711723
2022-07-20,4.113098576291989,0.5552160119048628,0.6384054045602049,0.31529303711092993,-0.03116289788810645,1.1682849813874583,0.4444074039540967,1.612467947539681,0.8946781309164807,0.3101529433964102,-0.059853521722174396,0.10008122643905723
2022-07-21,5.543585120173903,0.9047826870719662,0.6305889445893313,0.17157235537959692,-0.21217092062251128,1.0947130777215277,0.5613014251928741,1.9081601713757959,1.3605527363846328,0.29432203975704474,-0.17610101914892168,-0.10424599657385594
2022-07-22,4.8947956671446615,0.662085990817715,0.32037904515060134,0.022477758688908937,-0.23929325524354636,1.0587546367235228,0.7464264315363347,1.555462996077582,1.4331884099309506,0.45869717781923247,0.13951972650940678,-0.1865353523632634
2022-07-25,4.548893122151729,0.3200546896261342,0.1504776738505534,0.19117213721868961,-0.14730116560787704,1.0559367654247678,0.6763921089315663,1.5549248153029342,1.3805192998914289,0.5774088339252489,0.11500747453373562,-0.07737840343904483
2022-07-26,3.5917863815340323,0.5016941921297339,0.08017952778287724,0.24670603747193154,0.017055598873551667,0.9959633414898528,0.6022497091155058,1.2995011495417272,1.175929600212946,0.2640211133528236,0.02056290294213162,0.023179801236202217
2022-07-27,4.232258683719602,0.7459511888818765,0.024066298971507704,0.272841064054669,0.1489416713440119,0.9525115388521226,0.7719797340596136,0.862200597630757,1.3932897682852503,0.4916910449264847,-0.4051634154222771,0.19251009319517098
2022-07-28,4.517706769282697,0.5844818184508966,0.2395557739574433,-0.28776849747484873,0.35628720610007325,1.2498805693562962,0.6848498566341347,0.9703482540813478,1.2878887629281843,0.08547076167418223,-0.5112780359871565,0.3436753251148305
2022-07-29,5.492174142384838,0.7719901597782732,0.11074979348209077,-0.5356489819312771,0.2630997130570001,0.9933266383747517,0.5474438447975956,0.7392995417713107,0.643608380091294,-0.031462895089758934,-0.6776941112753437,0.8914661388118307
2022-08-01,6.053917288600692,0.8047628790264391,0.002250966007819012,-0.10228879553504697,0.2807625603416214,0.8310594259065693,0.2971260138530558,0.29411402530097414,0.98125155041344,-0.05285595329760173,-0.3993961019483407,0.41911409660340077
2022-08-02,5.311207505723099,0.8746583835226851,-0.86796893193834,-0.16864952900133984,0.010482732115297702,0.37043831555711326,0.07236782046515283,0.08590975018658205,0.8584504512783413,0.10713602542458248,-0.03943387790999111,0.41479442108242187
2022-08-03,4.86512690848079,0.4792934915339618,-0.7973002855449638,-0.27736336317410887,0.19119064135661681,0.4866177722183955,-0.056208726037355744,-0.0933130205309389,1.0352223590766674,0.20770966666446855,-0.5145705622796253,0.09734948108293903
2022-08-04,4.291284280021589,-0.01221040678870337,-1.3257923343502196,-0.14763443680434352,0.8877558472579536,0.15371117397121759,-0.14168322141578998,-0.48704887208049663,1.1079970031778328,0.4932316518145052,-0.7966372833505578,-0.40587363758865264
2022-08-05,3.3928959241301095,-0.028990231398400113,-1.1346732976473053,-0.10822959038843144,0.7494710360285199,0.03679079996896628,0.16776964952308537,-0.8707848748079124,0.8336434371087923,0.5324367525071506,-1.2606246208508387,-0.08033483260933723
2022-08-08,3.512161305099288,0.22917111181886374,-0.5442427440987072,-0.025618128024364556,0.4818768825210132,-0.15782923635560525,0.3509069317335058,-0.7376261972504945,0.6997806350360822,0.45053662372804754,-0.8282357069189277,-0.1901896614113706
2022-08-10,3.437471040761629,-0.14734703555597664,-0.2465447810551419,-0.23557258513521054,0.31845158060726986,-0.39239024522434335,0.4655355493570631,-0.4411013549120359,0.9636066650832249,0.6304513887055712,-0.6803102835912549,-0.2265833326396274
2022-08-11,3.7941512939911965,0.10701044373039549,-0.33638113641299733,0.13155602851158274,0.5176835762934656,-0.4205434038464806,0.9242466204782651,0.020029866953971673,0.9321685078067545,0.6385346717122309,-0.5431633009003336,-0.37213389495726834
2022-08-12,3.5954777784357614,0.37165571837618566,-0.46580181541425725,0.09693474437130917,0.4042672379568588,-0.5195098499930679,0.6993991014995286,0.18034612402866568,0.8743805832953515,0.5387347206382026,-0.696939800235023,-0.39587297054940757
2022-08-16,4.135596539432584,0.463847624372597,0.020475260433888923,-0.1430989647565149,0.37160099934126456,0.1610120952466631,0.5172783251495741,0.08737952630283759,0.8761412352297968,0.19863825097103133,-0.8915338450907412,-0.17925167827181981
2022-08-17,3.604625396848903,0.11859544224849855,-0.3102106298985136,-0.11053803583168344,0.7189750306295735,0.20173103995528352,0.3182637001335405,-0.15432923566994952,0.7276129218273817,0.18431655837284802,-0.4732086624089881,-0.32565004604553577
2022-08-18,3.5727348278882998,-0.052426355912946254,-0.42815533724106797,-0.2032901157678752,0.6791523284582064,0.19845876474016055,0.341462751965155,-0.31614659002277035,0.2933435973674734,0.3345271518425838,-0.6054077644696609,-0.15774320224652988
2022-08-19,3.3620295234194515,-0.3888062720144653,-1.0489528748181214,0.10499493967729635,0.8709826718334959,-0.21161723266110075,0.4221166205544802,-0.404132966752045,0.6460065247903166,0.3698015372764329,-0.5545557882838704,-0.19643741125152236
2022-08-22,2.5459622736861993,-0.2676450770491258,-0.8377314929836794,-0.039961576915078595,0.6672694878789797,-0.205051219396037,0.9457687381085867,-0.785957553100111,0.8347987812510208,0.5406832511153089,-0.0547390015156743,-0.42476631958491035
2022-08-23,2.0503229227743804,-0.5597133555207416,-0.4797952340713073,0.10783059072969621,0.5209935339797815,-0.1502382132491545,0.5903628439319207,-1.2813631330826563,0.5261362520663548,0.583796706515705,-0.13563690591544272,-0.2740626775782484
2022-08-24,2.635760138048058,-0.6200704834801359,-0.26695000514514344,0.2945555569322693,0.6906191299771385,-0.15975454441636813,0.6365988145755473,-1.1815916545389804,0.3408613107504158,0.4190887469398921,-0.2753269550867711,-0.0018975566526213646
2022-08-25,2.786594893860387,-0.4786475035994127,-0.17853197815850247,0.14928284957698826,0.5078692326237053,-0.16234525030815228,0.7633601092774415,-1.0544068497041994,-0.0478028713098864,0.3440803679161752,-0.2689232983439964,-0.04401482021410748
2022-08-26,3.718682820267962,-0.4145193194133336,0.12370165943214514,0.00036001891656558117,0.36656330747073834,0.0024330580037155566,0.6185616379915103,-0.9264576427127656,0.2531154981237044,0.353883260239651,-0.3313234853814845,-0.03472948129047016
2022-08-29,3.105797883261037,-0.6760017944798581,0.6424562477253491,-0.2583964813090832,0.5445725092781812,0.4037981727731732,0.6138522887912724,-0.8611967342140052,0.34464788219456494,-0.20677338925893624,-0.08839028343460936,-0.6109478568928752
2022-08-30,3.482728717663251,-0.9441254227559928,1.0914517215122368,-0.018358358105416847,0.4982399980587868,0.28547554120288465,0.43923817641371343,-0.8078374930143074,0.45716206834241013,-0.11464609461656168,0.10913679474607632,-0.46482102343003556
2022-09-01,3.126664784602492,-0.657925394946232,1.4901928821869284,0.24296450014485169,0.27821709519700605,0.2834744875656841,0.48587312482596495,-0.8843456839097432,0.8078594312495909,0.23937154712789568,-0.1071053017341707,-1.1277256107499396
2022-09-02,2.5730134991267146,-0.9543494984700193,1.7638855670939304,-0.029439383519511822,0.4620579824060261,0.4162126143290899,0.7821959710648171,-0.9186849435362671,0.8083926297898222,0.48132809513538133,-0.49761304015010593,-1.0729481276109738
2022-09-05,2.932476113280225,-1.2606470348291148,2.0138700379638506,0.16919021701514877,0.41969439005824594,0.47562697421320593,0.7487143430185722,-0.4598086513185702,1.0031813862429022,0.3753322137323417,-0.6128468256979819,-1.4403064041620404
2022-09-06,3.336373364983882,-0.9711664422143615,1.9872457722489552,0.20074564794450311,0.33581470653205003,0.4620322582960658,0.8217940996178175,-0.4130900983677208,0.7305371607203489,0.45539920167967307,-0.6676424676938638,-1.2396778709470806
2022-09-07,3.830013692888414,-0.5436739821079382,1.6979647761306422,0.21139200336172162,-0.5117812727094418,0.6516571175986642,1.107837554438207,-0.5165104967281301,0.4656932680209933,0.4240230592034508,-0.7962116621612692,-0.2979629264351174
2022-09-08,4.263927248591781,-0.532716957613321,1.5007968712618986,0.29796400345308327,-0.5676206983947112,0.7204491274251611,0.8555543298631937,-0.40970052664248585,0.409475996011197,0.35074254394624277,-0.6395227684761143,-0.5406841303662628
2022-09-09,3.9540102737824867,-0.03750931711158735,1.2299078959386822,0.39546311269586165,-0.47510711395143057,0.9101598640549122,0.2524254274385339,-1.1581003408863206,0.11102236968199763,0.5942770750044298,-1.2558792471208,-0.5378832195257164
2022-09-12,4.199702796365676,0.44769473395504317,0.7954533500038652,0.4209533106908371,-0.2047542892643164,0.801909969724887,0.18866556911061833,-1.3041444929709927,0.2930192793291628,0.3057731621056394,-1.2403828181030943,-0.2760388711367428
2022-09-13,3.8749711408544356,0.12849063499715346,0.7770108688080317,0.06027068620587097,-0.34034165812642514,0.7881307472996775,-0.2781917746549944,-1.2666762038858077,0.5170487871226245,0.07052395159773782,-1.2486138299079126,-0.12442628973678853
2022-09-14,3.623823678299238,0.14616165969300898,0.8215497830588706,-0.06792491894976184,-0.45686121526314655,0.8913428825445868,-0.2563037240849671,-1.3150463877398786,0.6126597156483673,0.05314733617363253,-0.9771703309397487,-0.14291385179229255
2022-09-15,3.111047580527054,0.0005700113899914838,0.3530294160466621,0.42635714235030775,-0.36858907237223615,0.3262581389154107,0.14069209702503063,-1.3435111036318974,0.5423530102752485,0.4804950676024121,-0.789913043522412,-0.3160900119407581
2022-09-16,2.000675454488814,-0.190273201356916,0.023131561322291595,0.26671538001555506,-0.8881390014185041,0.28381554226096417,0.09494998738379062,-1.3748151773714616,0.5746462522868844,0.2766378004528225,-0.7864680396797575,-0.3117606456124783
2022-09-19,1.8955512557684981,0.17549899784918574,0.7399293755284815,0.29499300472887036,-0.6907305526416406,0.8609315694916465,-0.07590629351832778,-1.5354320849180028,0.76866460836794,-0.14625418893509953,-0.9852510762376142,-0.022383801793677383
2022-09-20,2.1179325261494664,0.7298443545183962,1.0089609865554536,0.20117746388334914,-0.7281243371498872,0.9318517028995886,-0.027870373297534647,-1.2493988837510555,0.33153419963401987,0.08726188427887892,-1.060850195999457,-0.030783160399268948
2022-09-21,2.371310421984792,1.0651662194268048,1.261698929439464,0.14640461510810507,-0.4465793359502494,0.7843907145149914,-0.5177460113464565,-0.7627483040110489,0.013172206163715665,0.1128826945176546,-1.3045143326434308,0.16138731404067214
2022-09-22,2.3175515642614797,1.0855734312098908,1.175226270782607,0.0716572067799215,-0.4749771325772486,0.9072648669394417,-0.3778780739665597,-0.7187197028725266,0.12243397935062052,-0.14586103632237568,-1.2894182549021296,0.26573159704918464
2022-09-23,1.169047198618914,0.9415847205782549,1.0333066114625622,-0.08621682193214035,-0.25752836988425626,0.791122780298107,-0.30464805889280366,-0.8017685102318469,0.18108474590712806,-0.062241279513902716,-1.1023673155700726,-0.057870989906115035
2022-09-26,-0.30340063054535493,0.5960717757677039,0.9014340716653223,-0.0036344872547896894,0.19012786526082068,0.5968777939195107,-0.4145463141782062,-0.5974720804426858,0.35147840412051284,0.054337331087949366,-1.1418342305245912,0.17491773868032837
2022-09-27,-1.0879354024258294,0.5079947839237835,0.7782611626845228,-0.20148848127589758,0.40371363763613644,0.45715502084275905,-0.3932565967322557,-0.43603458425408953,-0.011623444383039742,0.25432760104639296,-0.8251147789962148,-0.09409532601005008
2022-09-28,-0.8969612669566684,0.4430697941177955,0.3405098431431703,0.02406121308232353,0.30101258359826316,0.18765590847708669,-0.15259274748592386,-0.45855128612026513,-0.4669317933939616,0.5657478997379058,-0.7842014527433988,0.31258831668418163
2022-09-29,-1.267776580884519,0.6503889981428701,0.2242819760812513,-0.42476053268009867,0.11569522293906163,0.27345964212419893,-0.0616815612864207,-0.5729449441320119,-0.7784962549327735,0.4805558647526269,-0.7356151166377566,0.12588839929892628
2022-09-30,-1.0150564084431357,0.4114501744163879,0.05248009076155976,-0.6007540586968514,0.2411680069785236,0.406167667093486,0.06906946950316108,-0.5072269373207274,-0.7287772359357688,0.3887816249835142,-0.7305954073227869,0.5851150900654791
