,Healthcare_PC1,Healthcare_PC2,Healthcare_PC3,Healthcare_PC4,Healthcare_PC5,Healthcare_PC6,Healthcare_PC7,Healthcare_PC8,Healthcare_PC9,Healthcare_PC10,Healthcare_PC11
2022-04-22,0.10925426888502217,0.8273218673685769,0.16351953845940928,0.46664015729133784,-0.3665818098634068,1.9083271954978196,0.07196121380152475,0.4082912536895582,0.49284624811826233,-0.4258723192635855,0.09845287483503005
2022-04-25,-1.0110132673274441,0.6920431239167795,0.11506165803544094,0.5415458139152441,0.1419412494100477,1.9962450646898158,-0.19593784755557977,0.42689710359704364,0.26845008086719363,-0.3973187660190925,0.3693881083503852
2022-04-26,-1.2728056564268224,0.5906619838839985,0.18485126146791592,0.27937982675640205,0.03988580234052568,1.439666132678956,-0.9614308570500424,0.543342904305912,0.3593509871339927,-0.3738888424783633,0.15787777218994276
2022-04-27,-1.1185741764076311,0.5728562245466793,0.338873547174573,-0.14051092660830816,0.056450773357904216,1.0196763329483438,-0.865957851655607,0.7322475174563621,0.34986606131569364,-0.46362324144345585,0.13595637430044935
2022-04-28,-0.5017322900309933,0.41409918852582284,0.08913486440516441,0.017728645728853718,-0.23369968792933168,0.9210401222310716,-0.8686057642070966,0.7389667215838794,0.6196298240555631,-0.4053996895413979,0.04156459114633658
2022-04-29,-1.2386102750440602,0.7382557548544709,-0.1847961889916009,0.37800321110893276,0.09166302393312527,0.9338222915362145,-0.4584549862764693,0.9681685222212114,0.3888879380184538,-0.04126596167779376,-0.03409309391299837
2022-05-02,-1.3451764793821115,1.1562221750938124,-0.7446986466894906,-0.008644745586161476,0.08552149072315803,0.8631236349923764,-0.5605643621834159,1.015309203274328,0.3499456730755689,0.09752238058272399,0.2107893589122072
2022-05-04,-2.168594653749955,1.2292305066612879,-1.0352992013776499,-0.36412650242786476,0.06310450615887445,0.9545704056790025,-0.6497142720019895,1.0401111154891005,0.42569744950860117,0.13788544582226755,0.2871035260122141
2022-05-05,-2.526855539631113,0.8323768356972909,-0.741031289576948,-0.5373174685392088,-0.30877313385955346,0.8476875377201621,-0.42972899793786934,0.8969581135128676,0.5847475659086967,-0.13485469109987228,0.30957558552243025
2022-05-06,-3.794369892775068,0.3243310140199566,-0.7024546366483776,-0.22788637026382186,-0.17086568640976718,1.0573861422932056,0.2353556800845725,1.1516857243279448,0.18140870594128777,-0.15328639961864077,0.3315203005811278
2022-05-09,-3.9500763300576143,0.05293193158369974,-0.8698669996221333,-0.29753028639064566,-0.3864908388216738,0.6237111143039661,-0.2419159715723783,1.173928492674383,0.09179363577214494,-0.4285253417555327,0.15624549777830116
2022-05-10,-4.393348737486614,-0.06620009070311306,-0.7416565146863299,-0.2739187364246011,-0.8456649050851753,0.36582670255833105,-0.10941104583287564,1.1219667898335695,0.6700795526095736,-0.6964292865628765,-0.08873236499254315
2022-05-11,-4.542726640689693,-0.031200457001453474,-0.36685648396441173,-0.4891432594839424,-0.6082696935598505,0.46840784445844463,0.11414235121279191,1.0640224194174936,0.4013798963835282,-0.7866417956288714,-0.0856395509094316
2022-05-12,-5.499815077410634,-0.18981349064039538,-0.4713486511958329,-0.6644085593921745,-0.23198467089885014,0.31058401191417134,-0.01022174097272557,0.9977079585366341,0.163704888406335,-0.7068689199941238,-0.00048679960145049986
2022-05-13,-5.072046352760822,-0.4824206357759998,-0.71588786901325,-0.8298547659253029,-0.12970459270095566,0.3230186662896723,-0.2245188472549828,1.1086225379053674,0.686350872996308,-0.38196478065623424,-0.19155248205202585
2022-05-16,-4.95597636670345,-0.5940480441990255,-0.4803127306344258,-0.7140987626586094,-0.11377071387636976,0.3165763242583956,-0.10232963492232941,1.057935709453988,0.4421358350379555,-0.05676994088756845,-0.2064881636918316
2022-05-17,-4.472410456700282,-0.35057640343435703,-0.20623935459394457,-0.661743856695044,0.08946285962490517,0.4522388495958752,-0.18212213281643397,0.7991621497451947,0.4703438331462141,-0.5033316987621919,-0.5065253614624232
2022-05-18,-3.7411240895153983,-0.034670645284840464,-0.35236087137304345,-0.8173238200524936,0.028825310083771694,0.6489928035588367,-0.2757107849597107,0.6170858328651501,0.5282588748730374,-0.1361098534462679,-0.05828334714766286
2022-05-19,-4.5797815721796225,-0.2711692916543993,-0.6145833365968827,-1.0421612759920458,0.2844768102217888,0.4977412334305038,-0.044704732449998,0.1593184106473762,0.9913412258981842,-0.2619617752772374,-0.3522595527117856
2022-05-20,-3.3298599024012683,-0.3865285326226705,-0.9595204630839685,-1.0230045317724668,0.29552412902165764,0.4802767190295093,0.016342302842560837,-0.40562458316819355,1.2197200098615746,-0.1689572214298811,-0.3410842282452658
2022-05-23,-4.302164202861658,-1.0642907074323584,-1.5808078748766212,-0.4601076630059533,0.9543484207317469,0.4144228247012317,1.0011862680321013,-0.526761982271398,0.531523851332242,0.25722337659486844,-0.13757387414973862
2022-05-24,-3.883714816464236,-1.4590891648091446,-1.749074394731263,-0.2791940021618858,1.3832066373126537,0.04724360557262825,1.1187995942097841,-0.8489848908563208,0.6844663943428774,-0.13389666143605927,-0.5919319712890765
2022-05-25,-3.3780829915279607,-1.9154861560732541,-1.9628167270587087,-0.3331851327037059,1.3853222572960857,-0.2269787198674447,1.0723919763647507,-0.8033563932563168,0.576886597907478,0.03205003014191394,-0.6644305586121406
2022-05-26,-3.366985873783179,-1.425711052064929,-1.863651345750402,0.2547842564723699,1.4143807984989163,-0.647788488973974,1.7153132718567354,-0.2089253307897345,1.36041062941002,0.5540347387801924,-0.5275322904942275
2022-05-27,-2.7385147808819523,-1.453896326789943,-2.0202040590947132,0.7909049366096822,1.6590993697553087,-0.46732756204165565,1.5804815997980521,-0.27252646920762774,1.4768807883953163,0.7251811387947348,-0.7758580247998587
2022-05-30,-2.757683450392371,-0.7900139038266006,-1.668076994966902,0.858198639864744,1.7836418530343636,-0.5014117724092343,1.5991885901393492,-0.5834781159029168,0.8371262663305739,0.18328256708894064,-0.8592180140472365
2022-05-31,-3.0078636933484435,-0.6314127899239314,-1.5760223242779094,0.858081448760524,1.8170574819741576,-0.2752219644526249,1.645380527360425,-0.8736335917341211,0.610687572082968,-0.20931219810067844,-0.5211144526186156
2022-06-01,-3.269302612821147,-0.6499408734683244,-1.3433187876104138,1.1511247963266766,1.5981577030469312,-0.5980614593781051,1.8238654179471057,-0.8638972269436019,0.5169759873175422,-0.5077859666559446,-0.5178142010435685
2022-06-02,-2.1981823531700946,-0.9704620078833588,-1.6795611524466358,1.1867625626497778,1.9093383219599145,-0.6682433469683821,1.698554903112639,-0.8658569004020961,0.6035829431103733,-0.1736201981282739,-0.7481193718165378
2022-06-03,-2.1181868922100295,-0.9883522345626474,-1.621103014388902,1.3448048065609242,1.8722876114493545,-0.41705141633829423,1.502747943580116,-0.6759250838719706,0.7181912653139627,0.08731218972823873,-0.9520598892528048
2022-06-06,-1.4373063615874595,-0.6042833944722248,-1.4238836867953995,1.3749155333625451,2.026696782239621,-0.594205547751927,1.4000667828967368,-1.0756323834073833,0.6737937014031972,-0.06001612451949062,-0.7401561552039135
2022-06-07,-1.6571140376464941,-0.5254769344913306,-0.852954360069545,1.3878676288680547,2.3394231654981543,-0.5565344408652549,1.5939566343828746,-0.6751908304216933,0.7989572687197819,-0.2102307170108327,-0.37662593391307025
2022-06-08,-0.6663104801072436,-0.30140290730230623,-1.1000466792398425,1.4559054220151493,2.364146521662154,-0.254270860444592,1.5804118207246367,-0.5407918917757467,0.5577180833384613,0.21935026870323188,-0.41426420449468876
2022-06-09,0.05733556609717437,-0.3262272449769691,-1.2956174226649788,1.79193070688701,2.315565426808901,0.06298746179636665,1.5583204595105338,-0.4832665782366249,0.9979694868975397,0.14898065042088657,-0.08087816483296989
2022-06-10,0.6623805007426803,0.014356954769481081,-1.3152875310259446,1.918301306420136,2.296449297414672,-0.027913461326149084,1.4603758566613185,-0.5293183240540896,0.8804837259843379,-0.07070178788132776,-0.00331833502804599
2022-06-13,-0.6293762653432661,0.16490076517204535,-1.2018188295817818,2.1064624603038453,2.0185908102616223,0.0662333991766307,1.6734543928706695,-0.4913105772026354,0.5960320889519721,-0.37816265253201337,0.15993476211389607
2022-06-14,-0.34828649503600795,0.4482182233686536,-1.8095748023541751,1.9581302418232278,1.6687188025709718,-0.130192629414751,1.5165003385861617,-0.7565508701810267,0.650491316198188,-0.5102354686007947,0.2971212452934054
2022-06-15,-0.6539192541727742,0.161484593104773,-2.0269640458983775,1.868086736910861,1.3261959363651734,-0.30894950191197024,1.6812587269373986,-0.8344335592890072,0.5458838636848494,-0.745839179714251,0.5614887987493162
2022-06-16,-1.923539942502579,-0.29248948058145663,-1.7205977855116728,2.2828677904311396,1.0408919317554324,-0.019194943996072217,1.6349197893181966,-0.43587890600910045,0.7408530822364897,-0.8571107334845882,0.2510150978384739
2022-06-17,-1.3881822453257433,0.014374498131346572,-1.6793144592382103,2.5358189697605127,0.4501725526319014,-0.027597732732063077,1.3131092885302609,0.010490469075945806,0.1403889517742913,-1.0392010557480962,0.6795251421665028
2022-06-20,-2.884648295572112,-0.4834894799348589,-1.1267710908205055,2.8026581522064733,0.18476984758954518,-0.25222564813074744,0.7645695939418476,0.5489962557511301,-0.18546376272742604,-1.158196450723491,0.7098740355982804
2022-06-21,-1.1520153050807886,0.1147857725015068,-1.1686098059460606,2.2624045089193583,-0.3381168761301618,-0.6216650256883963,0.3596926720296946,0.6586432175391,0.07310701412949588,-1.5476925416130034,0.36233475815735755
2022-06-22,-1.1054631930574554,0.1733025702039986,-1.016593419683191,2.0707186861759452,-1.0803795708454778,-0.7636151128112219,0.023514288869526098,0.8285704233648142,0.363211612133341,-1.2488449576845937,0.27645553596504413
2022-06-23,0.2607391052669943,0.6670684957656684,-0.7298304334814801,1.8454297579086425,-1.2294835451372834,-0.48369466442255166,-0.3020524522378352,0.6487272244649496,0.2097355223529695,-1.3611563250722063,0.14722216207238253
2022-06-24,0.029183622110354888,0.739536220512767,-0.6085920840601159,1.1267221307276865,-1.5060236569862602,-0.10774729810377796,-0.5631336207880715,0.04818752926444661,-0.19395665275171484,-1.4872472673222408,-0.02705671170120465
2022-06-27,-0.34438291166883356,0.16240468245057973,-0.7273647302326954,0.6712693284008084,-1.7906165269492256,-0.15727782146358124,-0.3667263011589069,0.1617577583861021,-0.40622937799641284,-1.4479539330595392,0.11582796261377164
2022-06-28,-0.5638475765697597,-0.1772352980646363,-1.0499556261076297,0.7837758991820921,-1.5038607876581516,-0.15294302549720404,-0.0977074855128158,0.3079852032996342,-0.10339328258002448,-1.1010976808946351,0.12785331044964202
2022-06-29,-0.46534737904128376,-0.36904159318166546,-1.0922848929279605,0.7920634336807623,-1.587230209010256,-0.19417278356971535,-0.21298586329333793,0.4080921273655066,-0.09725526914975713,-0.8188367809753504,-0.08729710081764736
2022-06-30,-0.202535228070579,-0.41537701472791577,-0.8464517328683737,0.9085143641724903,-1.818216414179157,0.1681661169003909,-0.2984980125278707,0.5277501167240907,0.27047033605496845,-0.6547858488807411,-0.36900476809119476
2022-07-01,0.4392595315034283,-0.21431753268568612,-0.8647837431186988,1.045008295495282,-1.7024476882982003,-0.07932208828990664,-0.3425937281018659,0.2085989476891184,0.045461181247755084,-0.8088119319017076,-0.0022340480109254426
2022-07-04,0.7571616599123714,-0.2100191199780974,-0.4237922635154627,0.9002391436270566,-1.7446418741772876,-0.08602894385804552,-0.17456712502007304,0.15626457122444082,-0.025734483154385465,-0.9937023176307331,0.2870093113795886
2022-07-05,0.7235154246310798,-0.4330017225731896,-0.5900983328676523,0.9070871276655221,-1.6882197031872956,0.2948802617190939,-0.1806937207947347,0.2149568350197666,0.09742444412119841,-0.9397028745221953,0.4312198796789179
2022-07-06,1.553923113306525,-0.1694830345427538,-0.9069277489439956,0.8647976353757377,-1.7193614312556171,0.5495404921959277,-0.1529508771802244,-0.21974157628563243,0.1305665730623395,-0.6350692318927227,0.3268664815343967
2022-07-07,1.6819060289339025,-0.33265564246060925,-0.07071281254722038,0.6685370731485372,-1.5633310696075353,0.45670075428850754,0.05040222491176681,0.10714660786353344,0.07300217061502941,-0.8032392275871091,0.45012044311816585
2022-07-08,1.167694508492603,-0.693163526860707,-0.06907775971593592,0.4292538165973855,-1.9308352607871662,0.37459725958229717,0.08102526985794918,-0.005243930031925483,-0.18024965430050197,-0.6485851935084795,0.30297244563237985
2022-07-11,1.8439926848473382,-0.8591438746522118,-0.40855239265577703,0.3087720079622225,-1.7386119627817211,0.508812611820164,0.06944511435278201,-0.27981002313423403,0.12719264523570584,-0.7043203277091609,-0.02677023001375019
2022-07-12,2.3252686368294366,-0.5818274194168414,-0.1296867142668609,0.4181903113009467,-1.5564785545540534,0.5354188020735374,0.3366385459106433,-0.23875106151062778,0.19404519518642724,-0.6822128488949535,-0.15183140404839654
2022-07-13,2.8124631599983863,-0.3394323531905871,0.05314091359427665,-0.05886028074369208,-1.2315305049923322,0.6449298070547422,0.39521687687309937,0.08305145364845629,0.19517052932717838,-0.7240692035323895,-0.14908493703610814
2022-07-14,2.9711998212769433,-0.46114461157313635,0.11982385849127342,0.00019043634700971905,-0.9471975317882833,0.962656848098218,0.5100723666384447,0.2146001937628779,0.2628173262349522,-0.4118254594153747,-0.283869259879342
2022-07-15,3.8944773313808154,-0.33272079194066134,0.22509141596181206,-0.17016845555970456,-0.46205991202363045,0.6274504259657223,0.6065257621262965,-0.06282840268036625,0.00018310035967405254,-0.49105290161104975,-0.17822395310464287
2022-07-18,4.691548283166299,-0.3448948598205475,0.2541769143229744,-0.4967670002880893,-0.23451828692932297,0.5971186719111572,0.3507012215531657,-0.22751940987367952,0.05696061904834078,-0.6070972182090958,-0.06747551670351006
2022-07-19,4.601843871270503,0.12518900144182377,0.281203120572649,-0.6665027243444016,-0.44887577172756615,0.5738241221746531,1.0200378544771638,-0.16008101932789048,-0.1204416916618027,-0.25452516101500156,-0.32945268363501445
2022-07-20,3.5595377078139614,-0.2932654496857553,0.3882652618813527,-0.6179299595450165,-0.16739908370664236,0.27636999164464804,0.9177214547455242,-0.35917752549888426,-0.27975596789232665,-0.31720134596319366,-0.23603495350169207
2022-07-21,4.1468549230164395,0.1915402398574594,0.8811301860870246,-0.6023914269953042,-0.01563937150317953,0.45496484939691,0.6905615295251954,-0.24547066488003502,-0.4998943630269607,-0.5538831872272845,0.04107189960619065
2022-07-22,3.134814203513532,-0.07608111624179456,0.8146937670109551,-0.5699684910115792,-0.1058737284932336,0.19368132109117955,0.9372831182214968,-0.3155489031953675,-0.37324811285068216,-0.45541271171240916,0.07279605565363356
2022-07-25,2.5690823447236335,-0.2800254642249193,0.9538859331227296,-0.21265725088554152,-0.18081781072735342,0.1453717912259976,0.7801038427001666,-0.25084517963519687,-0.33990592728320784,-0.471552108363496,0.05955743383827217
2022-07-26,1.9136965247799227,-0.3580955431655101,1.132285040754297,-0.13495290366913545,0.021935099879669483,0.19399927199105274,0.6348891931513522,-0.10952265724748644,-0.39916209095847627,-0.6581456692810107,0.369964460975506
2022-07-27,2.8043600247274187,-0.05310482614185741,1.1054060607401057,-0.6647830461098223,-0.06702935115524813,0.2541624497120484,0.41913880514339785,-0.010165942536961464,-0.2253686194482994,-0.22611570778001452,0.24621497325649339
2022-07-28,3.181753329568102,-0.10098468151362106,1.4830302940073798,-0.5531810235288265,-0.44428924271472087,-0.06893255761428009,0.7537505890290891,0.15144095282883818,-0.3265060983834707,-0.203310633609266,0.0456421685130044
2022-07-29,3.588110800184119,-0.5218615487975711,1.3892293120206456,-0.8652141070867069,0.14348889661060052,-0.4304020814562175,0.043837667203344435,0.2752028572336594,-0.759448501104373,0.3320513436316146,0.49812730389837123
2022-08-01,3.0898184512760545,-0.3196601357974313,1.4737052894687797,-0.7776817938408396,0.18686400443258153,-0.35993707943022313,0.33969650877199936,0.021118612160394165,-0.7123237778330089,0.26474759727807157,0.528472412932293
2022-08-02,3.071805347997659,-0.2181792651601885,1.0666192895221183,-0.83490212277592,0.2998423669375628,-0.5992452318767069,0.057081220025502054,-0.24145871648114597,-0.6774512512791488,0.35164598726802043,0.6740581020539841
2022-08-03,2.627468732748787,-0.017434854264098118,1.1752839009723701,-0.8624562395615851,0.41340956071849594,-0.8965559596690821,0.1683106047424726,-0.28425020140233515,-0.5603873995336677,0.2099734983008858,0.3396516393600906
2022-08-04,3.396579781943484,-0.405355924497775,1.2057948085408103,-1.100795448662569,0.6303784455783158,-1.0169611607591673,0.195901819377172,-0.12226475439766173,-0.6153065899032673,0.04895521481915847,0.2756236360012045
2022-08-05,2.8684671879420622,-0.37166518175648533,0.5318061689819479,-1.0349137219548659,0.5671177383402034,-1.0460956024245505,-0.142798721802976,-0.3392388477837575,-0.5357542925340188,0.04650864927650694,0.1211452567694076
2022-08-08,2.820012063752064,-0.1618306284479158,0.77825504777939,-0.9345348467934262,0.6809348363255137,-1.180021601265346,0.07929033147469518,-0.31291429709561797,-0.5062450677760246,-0.11718709915158684,0.04889176359577917
2022-08-10,2.4264273562301204,-0.039668829647216665,1.0524763609038637,-0.8853078015509986,0.7108055520752085,-1.4534682456034609,-0.09813062287987424,-0.08582927926210118,-0.9899878239716471,0.30817945623274096,0.13445048702534335
2022-08-11,3.2432177432376275,0.16828567231248848,0.6208062484812777,-1.2037425511850761,0.35420182410317186,-1.3279866129347764,-0.2901192241137284,-0.10993124657015226,-1.2932654930403182,0.3334135707216744,0.0868519615070218
2022-08-12,2.1967730853793617,0.2887217069111743,0.48570084438685757,-0.18803418242194886,0.7057343342221493,-1.3805010035401122,0.21071788582837686,0.24243611406993928,-1.4335390744528897,0.34902974780684554,0.03214260824509679
2022-08-16,2.1821881665786362,0.5732488467564226,0.6401745604607971,-0.12490847478083512,0.8525153948211972,-1.618951091499339,0.18162111285813018,0.25387499271220826,-1.3345207531958445,0.05759982518992513,0.0832932822442039
2022-08-17,2.3197334600255517,0.928074006552588,0.35398652349872073,-0.1936911330712054,0.42280918174813964,-1.3437523646351497,0.19388337508872264,0.3436685886706323,-1.5029707458830956,0.4429887289862572,-0.4480364596505169
2022-08-18,2.144863588412638,0.9332618113639647,0.2869204686266293,-0.42873140877485394,0.6499903402931247,-1.5113029595863565,0.3864852249082832,0.3844925149031872,-1.380674791815052,0.574395019935533,-0.46743197294086164
2022-08-19,1.6661788945243186,0.6706121719205342,0.38611228905992334,-0.4502273356967432,0.926305179496618,-1.5364828220637272,0.39802974896468546,0.5253505327150266,-1.3512492587067695,0.05016760784019624,-0.4420740013288192
2022-08-22,0.6645460297040242,0.5897292348708961,0.49622729004454175,-0.2984181366543037,1.006284453779845,-1.2396519435059223,0.5282094319186998,0.8021725009034468,-1.0625899711205715,-0.17336880684092537,-0.36624892197296827
2022-08-23,1.1906271313161865,0.2440774645790874,-0.17655156408054326,-0.533720435873751,1.3457123308014722,-1.2897700825319411,0.7853129011853388,0.5568713526833567,-1.2789814519876839,0.04369074888951986,-0.41676084282322606
2022-08-24,1.3028116481968481,0.357651008922456,-0.2543862262872942,-0.18200934656815562,1.1659767187529912,-1.2409220468092463,0.8738375638596799,0.48225392203182693,-1.2999623870121773,0.2668697863489821,-0.28960941735382134
2022-08-25,1.4530511282169263,0.46764110599029907,-0.2100081720538249,-0.4951247103337165,1.059505869645987,-1.0133645073724975,0.8792203494032068,0.2986142962162917,-1.1846122971588742,0.14740971903415298,-0.36784708952388584
2022-08-26,2.0773230835527308,0.9020616446264829,-0.1439111305413312,-0.25473094288633913,0.8823432724676199,-1.1606150220055684,0.8776356037966627,0.11976240257158002,-0.8410179569450384,0.23740328614203687,-0.5709314409052257
2022-08-29,0.9191984601295634,0.6001309038556116,0.23057253049046053,0.07725681463266919,0.8915045400278514,-1.0798304187716952,0.9716425111094316,0.30145371252197356,-0.9785567527871386,-0.14519383985551274,-0.5568889007624873
2022-08-30,1.2374704766632387,0.7457435128658794,-0.055250685433255585,0.020255246273033788,1.4888108455725322,-0.6650234392647074,0.4331284056830092,0.0849628661859053,-0.7555531053567169,-0.28809806512773745,-0.11614181293738902
2022-09-01,0.4472809323387173,1.1184853606536784,-0.194069685462419,0.2879045586072619,1.0865371278086828,-0.603173951297137,1.1893215729308844,-0.25884383157004875,-0.6978338721557303,-0.8751673165855877,-0.6230905920293709
2022-09-02,0.10651680776650815,0.8657108457286019,0.05504494045648092,0.35946744487455673,0.6776585235494597,-0.4806150910312698,1.0269302467727608,0.08450978534698605,-0.5888105413303865,-0.603778220493505,-0.9827392079854089
2022-09-05,0.2541406926388056,0.5299241015421152,-0.11442867953413019,0.32975113216661256,0.8091427531413012,-0.5334318359513165,0.935147200831775,0.026878720497669206,-0.6010832977487167,-0.5269943034994706,-1.2512562292032758
2022-09-06,0.8518381188252416,0.5189155164052901,-0.1895378236162116,0.4408874749834882,0.675121595519629,-0.42475852470162,0.7481595659183617,-0.08492378463961409,-0.9404552075906659,-0.245274150873163,-1.1844234509581122
2022-09-07,0.07353032833047062,0.9906287162962382,-0.3605193368164905,0.82637713237539,0.6340040204335048,-0.3233117765641241,0.5957992748562876,-0.014121912137458227,-0.8512844405967701,-0.2827667407746408,-1.180454672906792
2022-09-08,0.10192729949963684,0.8409970131714554,-0.28075914523097184,0.854011556493817,0.8451748539095784,-0.36527196730936,0.6476683869012037,-0.25340334863350567,-0.9529400332565462,-0.2870242385204467,-1.0920223229163841
2022-09-09,0.1668813002692073,0.9821545957946043,-0.49153077735109474,0.941841864323953,0.6831785736119101,-0.5552562069403445,0.33954774530834064,-0.1495431254214458,-1.0717774746156412,-0.08393165995781177,-1.0418635029064438
2022-09-12,0.24000828369232086,1.0160477268485817,-0.39900675949955305,0.8941743909918153,0.2567244168771381,-0.521658633702318,0.3361635481475542,-0.2093835440381686,-1.061870975633981,-0.4612006169204144,-0.7406276080861037
2022-09-13,-0.10037858296684748,0.7580912289198198,-0.14306793748597757,0.9970370771317596,0.4157177346092982,-0.5351043247531027,0.4043727535576702,-0.23299592018817458,-0.8359726593701945,-0.2969567081425629,-0.6371192142774343
2022-09-14,0.21054365556821317,0.4920941823668119,0.5590595464459223,0.5173846297999379,0.08164315993013,-0.3650009602908468,-0.0866697448272319,-0.5186221142219299,-0.6571714186507266,-0.7202456133210484,-0.5590621381635086
2022-09-15,-0.6131172625813973,0.3676909490743256,0.14175772577759874,0.663864672671695,-0.5663441619035986,-0.39827790993179446,-0.0615012820045817,-0.3148769110223366,-0.8992005703438899,-0.47499623411499975,-0.562911970608913
2022-09-16,-1.8123924303464645,-0.28348302575860224,0.4912476046671878,0.5575984718887526,-0.10678659410570589,-0.8255849780512077,-0.1676472415485558,-0.5697206684426112,-0.5651160682894258,-0.7642173273096704,0.1149010137697265
2022-09-19,-1.4332258405557268,-0.3528379629347132,0.9649666273046048,0.9820627969992538,-0.2497167951963308,-0.5197284363239107,-0.22549507169742583,-0.5235788312935975,-0.48446697715775683,-1.2079612597779108,-0.3663477668069497
2022-09-20,0.49849402856715835,-0.27413788502420233,0.33442206696121146,0.8640269575270854,0.2533385728925722,-0.5225587344469327,-0.7066768758637442,-0.9899062742019027,-0.6319121237363824,-0.3698896641580852,-0.31338881019127324
2022-09-21,0.8400156873101239,-0.2498516639370186,0.35515352485438395,1.0230177855549656,-0.3438584139568713,-0.6971773203862198,-0.8032790277906281,-1.0179415058173984,-0.8475874338760535,0.19308116026570668,-0.4719172985811916
2022-09-22,0.006052080613583341,-0.31822215416691907,-0.46098957866249485,0.8497862543997239,-0.5001123428344875,-0.7795544453843324,-1.2040545323905782,-0.8732225192342713,-0.12369788242547129,0.9662052752119943,-0.6859284032587218
2022-09-23,-0.23913674586393954,-0.5413920898228218,-0.48663197772211253,0.142003046145462,-0.5806668577827402,-0.9259506594072819,-1.5522391811185603,-0.8029091893564935,-0.07570976103401088,0.7556375928673834,-0.7820392977912339
2022-09-26,-0.600944037482665,-1.160014529682676,-0.43065572744628283,-0.06631330162907478,-0.49666462909658654,-1.105508185497234,-1.4806342201343419,-0.6169233585391137,-0.05099964591079648,0.20330302658879243,-0.6055333240611629
2022-09-27,0.026792668269347904,-1.059205172110423,-0.7441569881228832,-0.37284758592284095,-0.12265105107785519,-1.1351150557213328,-1.2637881834692677,-0.863156163493819,-0.30827266882083604,-0.031746782959952626,-0.6240154674285194
2022-09-28,0.4644782630001101,-0.9306840467187637,-1.1610407494287693,-0.2966081304171168,-0.3503004362678957,-0.7672939339998145,-1.6392907799796126,-1.1383796063655547,-0.37405468750659554,0.0958530383851268,-0.7252937723998215
2022-09-29,0.5774845815218157,-1.0252616583684875,-1.2239216245886595,-0.08059155385505955,-0.37723176074031595,-0.8468702761700888,-1.2506673133784663,-1.2725286633218458,-0.12282051559254693,0.3585811047659274,-0.6932362194854313
2022-09-30,1.4832819254994531,-1.117706248869596,-1.2733773165841467,-0.25793728972834246,-0.1115309187892896,-0.5725710109626713,-1.6920080061961482,-0.9627362852513575,-0.12609786318080238,0.44356032510249926,-0.5539124573718137
2022-10-03,2.544507689466253,-1.0204933687718776,-1.9344068861064434,-0.4107481877635794,-0.2344700832305247,-0.51615315981883,-1.6052739255463473,-0.8475011280394424,-0.36311387611586804,0.16800117028981912,-0.36056956376392274
2022-10-04,2.971959072893721,-0.5387533090308344,-1.563262478057572,-0.39514273467354194,-0.15829302939168874,-0.4350719338289239,-1.512290959325236,-0.6608756196074337,-0.4727499524737241,-0.17293012388618118,-0.3067134363810927
2022-10-06,2.6399591883004874,-0.689243029043804,-1.2452907923050212,-0.3568960891225869,-0.2548829029499869,-0.5199242219615839,-1.1228037930100543,-0.23768553376599388,-0.19838327507642042,-0.1625151384607688,-0.2297073038848761
2022-10-07,1.8811589520596916,-1.1447421707269747,-0.992889096208148,-0.5003939940078572,-0.5246380435093001,-0.6929361262666641,-0.901279374905754,-0.4142479459655016,-0.33685281509044157,-0.01260673857604605,-0.4546395649623717
2022-10-10,1.526603604997675,-1.2617466231267294,-1.0293185965064167,-0.38935933182438526,-0.6679284199921852,-0.7912529665786039,-0.7197188938394342,-0.23377248372320109,-0.04466082292738316,-0.024126495586553377,-0.35405609097765806
2022-10-11,0.3766960639557085,-1.7779689935444545,-0.8937579713821283,-0.3661991868102811,-0.15014497901531512,-0.7789782351407977,-0.4572304034580543,-0.07932257897039106,-0.09822095806399139,0.21546347591445025,-0.40517814443470185
2022-10-12,0.26341813877592546,-1.8897970904214225,-0.9055174343843564,-0.20766798833652594,-0.13279086301196213,-0.8652331162130115,-0.5094432209270879,0.14628952473502435,-0.08002944666626755,0.45109116579137876,-0.3655172557478241
2022-10-13,0.19089732360202755,-1.9345930433803662,-0.9248818604102047,-0.16062235241708175,-0.023759590064708142,-1.0133957055537195,-0.5603069901281843,0.21548761295029925,-0.11053338384611304,0.4300978188285276,-0.6022852237745773
2022-10-14,0.6000581078121835,-2.176479683945223,-1.1899445867854632,-0.39214232685644834,-0.06906276402323785,-0.9578576785368259,-0.5571624499390099,0.08724538883830128,0.021778923236293404,0.8152857828510761,-0.923275574280467
2022-10-17,1.1556695803622103,-2.0678403083449886,-1.2071157332673088,-0.6847659426292538,0.1706647920317501,-0.8391359768547634,-0.7075430248536139,-0.25996966923607595,0.0867363665585157,0.8329424077075877,-0.7797533469034911
2022-10-18,2.3227129820317836,-1.6611173081614692,-1.426121883568715,-0.49193906948609945,0.0007076982535696509,-0.444343838730343,-0.7112742761810678,-0.3287002991771066,-0.25887527422876244,0.7942730348873687,-1.0331436498993398
2022-10-19,2.1867580835906257,-1.30178173922751,-1.7396949889402342,-0.9044755939024527,0.17338761608769823,-0.5724859451947389,-0.523625125925909,-0.34936565802970504,-0.09945181579860904,1.3702618056455387,-0.6965283830960769
2022-10-20,1.01965058140534,-1.177567180903955,-1.4475453182596463,-0.9134415551624263,-0.4606155828758113,-0.6406191271941786,-0.26860353986284835,-0.1804194792315376,0.2906403028627095,0.9625667959521393,-0.6207697702379312
