,Technology_PC1,Technology_PC2,Technology_PC3,Technology_PC4,Technology_PC5,Technology_PC6,Technology_PC7,Technology_PC8
2022-01-13,0.7182935618541743,-1.2030451324821883,1.384528404676905,0.012484928604052179,0.10765913907824116,-0.845074196876074,-0.28564600152903885,-0.1914388825839217
2022-01-14,0.11178212903836758,-1.3844277212880207,1.9653204574058762,0.03213511433394094,0.2721517927286401,-0.8243663506840094,-0.5804020640522058,-0.42387782371624744
2022-01-17,-0.6874061534457095,-0.6931114392175561,2.346872368034255,-0.14591105381338734,0.5796663535415876,-0.8166506312317487,-0.7305165497844671,-0.5983360942219574
2022-01-18,-0.4187050590721703,-0.46225172278696813,2.0011416709328715,-0.3156213098307345,0.7963012212505661,-0.7486580657881745,-0.12778286722117665,-0.6635944219842818
2022-01-19,-1.959355030554922,-0.20660793805421296,1.9607750554735297,-0.3414826303323689,0.771337656871553,-0.8037175998352271,-0.010515032048280212,-0.9638420786878101
2022-01-20,-3.028320817028482,-0.06781930326652838,1.8974101317374503,-0.3884348175837898,0.5178234386909242,-0.7061303587555685,-0.2846668950871376,-0.8346304165278529
2022-01-21,-4.028034757297596,-0.38996532015999225,1.665650511673451,-0.6843433295527666,0.809795994507668,-0.7968484682164343,-0.35541380732946953,-0.41716489978937576
2022-01-24,-6.210285512235507,-0.2996276117268405,2.047158781008052,-1.03288007672941,0.8908376834737793,-0.3931675278252153,0.00900106515543222,-0.22560238934383556
2022-01-25,-6.18954257685909,-0.23234514712280382,1.6863439952744688,-1.2845615950404117,1.2673491238684902,-0.3211721237922903,0.14933210594532273,0.0697606554658828
2022-01-27,-7.664316662991294,-0.27091078706039456,1.5487598745271163,-1.125133323753935,0.6910053018728988,-0.010163495863181072,0.013340295692883437,0.16662964027002314
2022-01-28,-6.939706669717657,-0.5323097223106859,1.1807025481854545,-1.0347991930126186,1.180407365854793,0.19934083243247372,0.3433223594298485,0.29464219358738175
2022-01-31,-6.492554311910187,-0.2746332284175549,1.3731075357998666,-0.6557848462191781,1.3737462960595128,0.11530869383985094,0.5591735385866814,0.4492649115746297
2022-02-01,-6.0054590011682585,-0.42921123574063225,1.7350119202640812,-0.5751974710347082,1.1868096728545128,0.007000170097806652,0.7272511708557122,0.27151012734899743
2022-02-02,-5.937400445095135,-0.5848443842308058,1.7147207047984612,-0.6686450565817439,0.873863038436949,-0.08478436245404786,0.6402070474802611,0.3543288827497314
2022-02-03,-6.676851454271079,-0.4016076877577442,1.4613155823160249,-0.812308980096499,0.6582391254950221,-0.24917934522310223,0.565538540037418,0.30324606752118877
2022-02-04,-5.894395497032219,-0.5852834153451747,1.5478955287513687,-0.32133937248140254,0.897470922698572,-0.08483234542203387,0.7633440342706258,0.35844014824982345
2022-02-07,-5.633071696230021,-0.5951353853959491,1.5827246518884295,-0.3279944421769694,0.8239962293822567,-0.20468688071078403,0.8742427835937485,0.19071053531271023
2022-02-08,-5.82355367333181,-0.7280533564387148,1.383402947024979,-0.11384132004342783,0.8464102545156856,-0.13341675700309907,0.6450568254751778,0.1634903372328568
2022-02-09,-4.895829708654631,-0.877930560532635,0.6219152840149186,-0.15423744395541247,0.8776384636061578,-0.07137966996779385,0.5373876915636685,0.39014672388830557
2022-02-10,-4.804018897525774,-0.3701562101521615,0.6477824939191885,-0.1986057900130072,0.8617740974564692,0.28821293623748945,0.9858329916025451,0.36386263882608694
2022-02-11,-5.969510703645994,-0.27903794178057967,0.8858664472717324,-0.433321262697341,0.6996911354874017,0.27509392429966767,0.6315728474427744,0.4690640252338107
2022-02-14,-6.7709925705859675,-0.4323579508244274,1.2087726013630842,-0.44485895170191087,0.3294987737511739,0.1846734034573257,-0.1579396478988106,0.8482452505352164
2022-02-15,-5.445451178514892,-0.16707297086204795,0.7240959045869123,-0.5344961460621299,0.19785324948206745,0.30685398568113875,0.18194140102607395,1.0046920531571326
2022-02-16,-5.484682261940768,-0.5163209861197554,0.7471193186689611,-0.5082763877956789,-0.0410312181529199,-0.03760951884031654,-0.1637746375584933,0.8613828817335727
2022-02-17,-4.953868097643413,-0.45492419359843034,0.8377005177226344,-0.3500224131492274,0.021510332406166354,-0.007050332725541127,-0.6272490111755775,0.7791392738772106
2022-02-18,-4.519923163958474,-0.650486383862394,1.0651203239816178,-0.43718256981972664,0.29720773454651395,0.2486873783423946,-0.5130436582999999,0.9706684783505762
2022-02-21,-3.9430853026234023,-0.8788871787373158,0.9766164987313419,-0.36457282427720383,0.4969206153772775,0.5328845198110718,-0.5110602996147531,0.8636236111586318
2022-02-22,-3.4780576185832257,-0.5717656302450986,0.5838054803125938,0.350549799069815,0.6084351633362658,0.6433913922620123,-0.502532136059522,0.6799483564343014
2022-02-23,-1.8580404507872845,-0.5645588908143927,0.16837524845401375,0.4501063815863659,0.3173356671481939,0.5448903701974703,-0.38627792055393595,0.6081027844252489
2022-02-24,-3.6768461230754994,-0.6184683418198436,0.07112312383576001,0.6003881536315943,-0.04179890521320622,0.5024294812962572,-0.6384601088535479,0.5043296458019313
2022-02-25,-1.257965854134612,-0.7854033791397922,0.14491867466405936,0.3221168140224683,0.24849499956069607,0.3319301622718188,-1.0704488081911487,0.2744191734768004
2022-02-28,-1.5390811015809993,-0.5183347754526266,0.7106826074774975,0.6154036486697568,0.008590552646858674,0.31155300778080536,-1.0597860650979423,0.15519574236575595
2022-03-02,-2.659689275799141,-0.34652597150444914,0.6124908759177135,0.14676434984541875,0.16968786394934543,0.23988153297963463,-1.1601130875508376,0.13218240348799543
2022-03-03,-2.502181386025746,-0.3705900375860739,0.03140285474201276,0.32788009262571893,0.04280605252696684,0.22173707207320942,-1.2352881606241446,0.21343354781239235
2022-03-04,-2.680055116513461,-0.14430133376292706,-0.12023859661744708,0.6823559300163998,0.15446090661928835,0.5591688613910367,-1.2360656649639974,0.06108605451939253
2022-03-07,-1.9014136958928625,-0.5128160038091579,-0.41103671191376906,1.0422340501508165,0.3345922075217624,0.6112541431898959,-0.9862840105463989,0.08922121898336133
2022-03-08,-1.0889963269907894,-0.5556599520361069,-0.13635248614204948,0.9671661782186375,0.1743573343240456,0.680822328654135,-0.8766670319006966,0.16776700146115053
2022-03-09,-0.324819350270544,-0.14856075320613366,0.26184180535984236,0.8979409768981629,-0.08793194348454596,0.7377405537108006,-0.3116059575448076,0.15536562165200932
2022-03-10,-0.25983903702363736,-0.025005854800692052,0.38943903756100956,0.6795539901907839,-0.2334189065840796,0.7864118872954798,0.15860599638554657,0.2160450970401262
2022-03-11,-0.7903094972212328,0.214841928136708,0.4686591563565915,0.4858765480505417,-0.15473577794786791,0.8389283771093117,0.08310767435000943,0.09082948957888648
2022-03-14,-0.587663636831237,-0.15072690490987428,0.46507447865431634,0.6346351469164547,-0.21445065921733067,0.9862285644541283,0.1698164472245801,0.0585285103837101
2022-03-15,-0.4442226955448438,-0.07162932237852501,0.47638953464152023,0.60285338623921,-0.2769437161181565,0.9040132964409607,0.3504950160026217,0.1920437694771304
2022-03-16,1.1065981139910752,-0.24344043968482465,-0.014122100043314894,0.623942895168336,-0.7338279256546946,0.9263740290596132,0.7532148511272576,-0.1840320212414098
2022-03-17,0.005612479866905277,-0.09799548233229761,-0.1361288207300444,0.4697506583846077,-0.6687750898518819,0.6332507762945359,0.3856627235958608,-0.038121407148821035
2022-03-21,-0.07475331361271204,-0.08251111522134018,-0.45637634131955485,0.5219259698804415,-0.5911195091990931,0.8007118557594605,0.5629928126327527,-0.09870128345821909
2022-03-22,0.9001940972966608,-0.03678168800230909,-0.3892737980003561,0.5271943368330367,-0.5909829226016508,0.7627753955476945,0.932832481782961,-0.1430514864089063
2022-03-23,1.1123122403242496,0.08588377142075274,-0.4322529745746109,0.4871907915755987,-0.5656694425612573,0.7556287662332685,0.8980694844138307,-0.20291295054723288
2022-03-24,1.5395117703910126,0.13503910163815006,-0.20534637427833946,0.3903113120853185,-0.4760119083428408,0.5398542068158587,1.1721567247728946,-0.15589633283355786
2022-03-25,1.313959143493137,0.07524611753235141,0.1094830218539315,0.0075406670991257,-0.6697040287282902,0.3059781671753224,1.2013477986902235,-0.06752278193132694
2022-03-28,1.0837025329390355,0.1700923649922739,0.32114623091059963,-0.02768662433858492,-0.38517686965562753,0.49587662036526503,1.1401529858495232,-0.018630153875555115
2022-03-29,3.077845381985187,0.0986013031991075,0.36045411518736176,-0.22590721652043882,-0.3690999627355585,0.5592361593378324,1.3921625277568461,-0.09438690773569056
2022-03-30,2.2363714463436257,0.0065732892951677144,0.20843839495556352,0.19864618986717575,-0.01250296937149265,0.6168143080772409,1.5778862137926124,0.22909710387633758
2022-03-31,1.579700907901024,-0.2300451543241639,0.32738717699605,0.10672699412757282,-0.25554272471097733,0.5756626935421455,1.5016674572935427,0.09961258974981774
2022-04-01,1.7274720974601279,-0.32891170054704544,0.4055633682317679,0.057102688317966,-0.5478033018719899,0.4533599879627571,1.5190176799408668,0.17145193437126788
2022-04-04,1.2470317535055648,-0.18579258224316056,0.600316162438678,-0.08742284996731338,-0.4312671205929406,0.2505374569557464,1.2996976500234119,0.2547509446924561
2022-04-05,1.2843960799965985,-0.35113967525053996,0.47041085759134366,-0.4596409254765858,-0.410452491724003,-0.019337960631266776,1.5158342616200182,0.3337070928645792
2022-04-06,0.7161291080502837,0.10329436143431171,0.5734659284868182,-0.6119677576100783,-0.5545812601157469,-0.03888899548249691,1.405073459351251,0.37765246954207504
2022-04-07,-0.5085128717649673,0.3716221854212801,0.3330541775203072,-0.5991249188210306,-0.7157231755207248,-0.2615211863666028,1.2150225907145151,0.06578870837505697
2022-04-08,-0.8499144763908322,0.017541471084064297,-0.08040389370411632,-0.617351533513363,-0.49533355606123197,-0.15627286249519465,0.8456726450648858,0.24392896485047755
2022-04-11,-1.306503804280883,0.18003170225667464,-0.050523438837701475,-0.6175867394931405,-0.10079619947928947,-0.28727128676985286,0.1669863980346152,0.031205174316459444
2022-04-12,-2.1126895768324263,-0.040501963848763714,0.39189444262207734,-0.5492104249645591,-0.22550902839768788,-0.4220691039574121,0.037562598168884916,0.2332992741780755
2022-04-13,-2.712478711586583,0.25265695991961895,0.28795146561497315,-0.4665109757451957,-0.11131837241259268,-0.668587726296662,-0.3024154749687707,0.4101895137999718
2022-04-18,-3.1635316227264214,0.16551429714432286,-0.28073257084327513,-0.4238540135719673,-0.03904303735875029,-1.0152977284590785,-0.6308468036060579,0.5859043542124748
2022-04-19,-4.536854444654981,0.33771621459701,-0.48246219475477353,-0.6938650062131279,0.25686322920730265,-0.5833616923069854,-0.7683000019590682,0.6206859382868216
2022-04-20,-4.723721173711674,-0.07923307374986639,0.2566081588194565,-0.911386986542937,0.18337085850896562,-0.18871270443787655,-1.0110722198846487,0.2639813273766494
2022-04-21,-3.9129341350926814,-0.05920429060559457,0.4726833809148796,-1.2930364027603216,0.07240461469202593,-0.5171757534351188,-0.7725696532838247,0.10078302218840582
2022-04-22,-4.670066588275983,-0.19425986805464304,0.1169541593531635,-1.3420532997986596,0.07929817692395046,-0.7015956760475771,-1.0245138515373353,0.24072143045511057
2022-04-25,-5.348337258442743,-0.41178268299011983,-0.05390759651109655,-1.2673421109715406,-0.2450888886838769,-0.6817765572401686,-0.7517035739878496,0.19903575229793477
2022-04-26,-5.5764745297904845,-0.3749395370402808,-0.0757160118195942,-1.294466784189279,-0.5317319282127955,-0.75812549567165,-0.7297320437667747,0.04337010576465407
2022-04-27,-5.324993087998332,-0.37976355999094547,0.06298877644630066,-1.4262845807310744,-0.30388186630708863,-0.806179779578982,-0.8663560126760249,1.4645288637777475e-05
2022-04-28,-4.600005880304612,-0.7136154713343421,-0.21001843207132323,-1.2366339109362199,-0.48116673037728364,-0.9725932510791808,-0.5289075258230916,0.06062773208686468
2022-04-29,-4.949415051359678,-0.6740825408475535,-0.26089538534140155,-1.112124721903662,-0.17770829830005214,-0.9892917349064706,-0.6967218664635372,-0.03758612807541432
2022-05-02,-5.893092227949468,-0.8149101579034369,0.06359493541071318,-1.1593495583188478,-0.4871513014578388,-0.9757757930695827,-0.854872475302078,-0.20263606466097667
2022-05-04,-5.954610116636039,-0.5966426479786062,-0.20903374908069547,-0.9282134586398525,-0.42239563888855886,-0.8982698420001359,-0.8523291033568385,-0.013119004783731637
2022-05-05,-5.2862141974263235,-0.8037942257674737,-0.16552468397088366,-0.6693604444293496,-0.43317340633571155,-0.8159167574308839,-0.8195852722374061,-0.37899480334506586
2022-05-06,-6.148753443557211,-0.458797889071785,0.12009455625294037,-0.48559446994298117,-0.4212576124368976,-0.48318660025483445,-0.6963215658943253,-0.590281130379898
2022-05-09,-6.38909251590743,-0.7874835412566252,0.3899945129217788,-0.36750120089286187,-0.5567127173669031,-0.3303050691576748,-0.7321547243651847,-0.709872953850481
2022-05-10,-6.164973201299637,-0.8328648840534559,0.689393469118445,-0.4596240874963388,-0.39092474935591043,-0.18140304560365936,-0.6392870382921779,-0.6291299243768318
2022-05-11,-5.986896625827503,-0.7697225855035364,0.5069073510256196,-0.7445376587620004,-0.2799142607201428,-0.17196670781885406,-0.6583875378520571,-0.6260043882779338
2022-05-12,-6.1787055499485755,-0.6009078198530821,0.6609480610194172,-0.7749362416804731,-0.565173746229553,-0.4646091507865617,-0.7989924599986259,-0.6015827995354043
2022-05-13,-5.821536508804879,-0.8665337223197999,0.47327773951632995,-0.7681076911855999,-0.6800563168459398,-0.533182666379718,-0.7417015926494968,-0.7069217586467542
2022-05-16,-5.288710598422045,-0.7471499000965378,0.012165107781157139,-0.7195518052208234,-0.5198647869906857,-0.3716621151008058,-0.8055151141266856,-0.7742230380805275
2022-05-17,-4.288813694211527,-0.9131659409864505,-0.0017252530139967015,-1.0130164924078322,-0.5005897454133498,-0.40337517209993173,-0.7551537927553145,-0.6339558442790282
2022-05-18,-3.0383540995183793,-0.9604526865936162,0.16867064886190916,-1.1797023012909207,-0.2147810352294322,0.011464272440778828,-0.27770698192454263,-0.8311949821891547
2022-05-19,-4.044532558635121,-0.4812322151462782,0.16018053079671873,-0.7729426563218119,-0.34608481181054745,-0.3439892086665812,-0.15326852436558014,-0.7495606902895949
2022-05-20,-3.4853808751188247,-0.35217640443679316,-0.43058716798505076,-0.5055426048777317,-0.41445460772589615,-0.5934661582079646,0.07857496863830915,-0.6446456138590395
2022-05-23,-3.561984015997493,-0.48700380527612874,-0.5814563415623472,-0.04253773381086085,-0.16401798265841463,-0.2143063439268548,-0.024416210403637995,-0.3355519282491225
2022-05-24,-4.187144052007281,-0.3600693357296299,-0.3347347256873261,-0.10068558450674753,-0.10193794190129007,0.030503115137650107,0.009018985910035197,-0.31991924485594936
2022-05-25,-4.6789651658809905,-0.2251119049824659,-0.09471335826681433,0.0819445158489019,-0.13748717153201706,-0.05146347558040212,-0.10577224324633507,-0.2627217526014427
2022-05-26,-4.294919969623821,-0.013888320220236889,0.0840268963257031,-0.08112962617045082,-0.0351168015090103,-0.009475031875617415,-0.18590316834054782,-0.13072435083858153
2022-05-27,-3.2753354381437663,-0.01582440021835866,-0.004706784336565677,0.04280283079803172,-0.209375326450777,0.1110271485385949,-0.29326168058470653,-0.3181931865751367
2022-05-30,-2.4875846557198913,-0.03733779204474587,0.1727245285970739,-0.04700184719045286,0.008465941525744257,0.04747289007641686,-0.4108054818273384,-0.4265960340057077
2022-05-31,-2.2058026267937265,0.10903487851093287,0.36153776828419076,-0.011364137902476824,-0.2936577462827294,-0.023374614611191554,-0.4390291104756786,-0.24037649791673663
2022-06-01,-2.004630027779168,0.3387336097179113,0.1838908684332075,-0.10514661261385341,-0.3392434319825512,0.028668051457616476,-0.1651933044927402,-0.1141806408788317
2022-06-02,-1.1208608117499368,0.19111384975341836,0.4195907469212034,-0.38480372703047755,-0.19315402458980735,-0.14126904572356352,-0.12271340364147379,-0.1037521169873558
2022-06-03,-1.6991065393332012,0.2291010220805913,0.4626450399283424,-0.39733032853266664,-0.07946982555429008,-0.0489635036745695,0.024534343392441663,0.18408210065358946
2022-06-06,-1.233832603152516,-0.002009491521242108,0.5278679698207338,-0.4477603049726135,-0.07673273061274978,-0.07441520064460702,0.09723805467055345,0.38247887043094236
2022-06-07,-1.5028873301539947,0.4644995922961517,0.1921156644051437,-0.3108592927332297,-0.013355134755443608,-0.029110537580536083,0.05633156960835767,0.40706539768175565
2022-06-08,-1.0961124870345842,0.4489217814834735,0.22307747622253327,-0.3124068988794116,0.0711008340601337,-0.15150541306378418,-0.2041398305496487,0.44423819326248043
2022-06-09,-0.5482183267263132,0.3424553319133798,0.38121715122820266,-0.14454340937425114,0.1593210405935952,0.1112494941025718,-0.09661480517626264,0.5480411743500891
2022-06-10,-0.9120500847856646,0.17589635987304333,0.15570921212834463,0.14074013671389343,0.4924137474978206,0.17236161780062348,-0.08483865642457405,0.5803550245383223
2022-06-13,-1.9544054322345161,0.34609240969999033,-0.02500979977564048,0.18641166535514223,0.2514642414281876,0.19787895372694933,0.05569904101842036,0.7333004114081074
2022-06-14,-1.8427616284988249,0.3744930584959487,0.19840828124442772,0.25729954549471806,-0.008453593066444479,-0.04809138972912632,0.4211459223058538,0.9380530186452449
2022-06-15,-2.7686452963295296,0.5106599557784983,0.09690665434148303,0.3599077570360615,0.13379950785812034,-0.03267632697688984,0.4628367555909201,0.7512064290305578
2022-06-16,-3.536230910063397,0.4588617171715984,0.19137188064530355,0.5587781939482883,0.2508573779446815,-0.11889146273542373,0.06054362700220783,0.6031546053765873
2022-06-17,-2.176319086014095,-0.06839502857228445,0.18933858090457992,0.5241572685445495,0.3203411777580344,-0.32356705879068104,-0.02633493838210551,0.3391962691816522
2022-06-20,-2.584276018339535,-0.10417348346053973,0.4535858490629565,0.6152017698858965,0.30815352222231296,-0.016326280636398204,-0.12673124931323598,0.39923860069193795
2022-06-21,-1.8136945365249955,-0.2404301413079553,0.4185608980351507,0.34834943251496003,0.3323254963191029,-0.2607395496720124,-0.10235087990414854,0.30477157286832507
2022-06-22,-1.5218362803292202,-0.1689705948160852,0.5039358758311359,0.3249285327792429,0.47270451789517676,-0.3953584464235943,0.06933606684828725,0.12757441409093193
2022-06-23,0.3497768513513525,-0.3762385100496525,0.21933846895812614,0.03201074089094571,0.7742922845029347,-0.39429679819736885,0.11548988260612544,0.09403924567911359
2022-06-24,-0.4014671755101693,-0.43957083516900325,0.1670025606093155,0.09798562616358693,0.6436179648800409,-0.4543039179692146,-0.03243537262504908,0.02869038245622214
2022-06-27,-0.47324851314525745,-0.5487025135578442,0.06264964765318048,0.12439715845135213,0.672652112007818,-0.4866582052603996,0.2201193528940289,0.10688769108787159
2022-06-28,-1.5359407398286815,-0.39044537145586866,0.10076718271979347,0.30011651997840116,0.5151983298932717,-0.32062260201765436,0.1344388248207044,0.3399571030433786
2022-06-29,-1.988022624564568,-0.3921919524201875,0.16196635752865843,0.2063193011149673,0.3912836695300716,-0.29257273732849565,0.283854703791453,0.2070895342676769
2022-06-30,-1.8934182030748288,-0.3247967020825732,0.2752361461936351,0.22280256831898204,0.3850502301859065,-0.22542337451406536,0.20481592995702352,0.07210898711518973
2022-07-01,-2.377442728213206,-0.3202407629869802,0.5121625575252698,0.3861372949507218,0.12734787732180378,-0.07816846786934142,0.03416392706271437,0.09104022836138125
2022-07-04,-2.48193749028953,-0.22160340778838059,0.1545515688965032,0.4151509971665154,0.11684916715192074,-0.21758938743182096,-0.15546724555625138,-0.10020169126852466
2022-07-05,-2.3242722604399524,-0.27831962929999143,-0.16989702225288092,0.3218786462245913,0.2339145364432126,-0.3791050023797527,-0.3156063913947121,-0.3175503228662079
2022-07-06,-1.5067208409158708,-0.5105044637639125,-0.06568002121779143,0.2313439781252229,0.3842483069961413,-0.33773943085209024,-0.19536386399455163,-0.30939483504272175
2022-07-07,-1.3129848718453339,-0.5765747462572925,-0.2335055605075894,0.3211590182484871,0.2911762915147338,-0.24784873356750262,-0.07310659672588973,-0.42302127084582736
2022-07-08,-1.5070793103321518,-0.5375908148607152,-0.3268586201621132,0.40737112106963286,0.193506029842044,-0.3022899571363216,0.10904368650159081,-0.45739358952199416
2022-07-11,-1.688614957431699,-0.229519110501772,-0.571663544536438,0.5065597790584583,0.13854341531342015,0.02775721802642298,0.11076354643916193,-0.5654162969230245
2022-07-12,-0.640525251611046,-0.30686635661495304,-0.6674886389004494,0.5340605651408896,0.37210428499281634,0.08146383123722653,0.14071891948726223,-0.477817697100376
2022-07-13,-0.738701096520971,-0.17225872212240215,-0.8100131458285668,0.5566015727335013,0.48055482038970815,0.19635671225319393,-0.05967572368503875,-0.7152192434789049
2022-07-14,-1.2442320673377605,-0.03754506850644392,-0.49996330227362334,0.5579434153019147,0.23679655119624285,0.25858355552478246,-0.15791184392283295,-0.7835394499025824
2022-07-15,-0.5593344031434785,0.20824548669100784,-0.3038391207029132,0.7016116514195669,0.21463418419668048,0.29470006327530834,0.09717174819411646,-0.5911461792352928
2022-07-18,0.7595562092688865,0.23805280429882963,0.01983221705086506,0.7370778674893234,0.18501455902666508,0.6032953975852657,0.34389003741355545,-0.25608044126542134
2022-07-19,0.7650114435771418,0.4415444044859038,-0.24179508474769498,0.6776412928797634,0.271583489572896,0.2846511788859279,0.5865572295785589,-0.06471612324670878
2022-07-20,0.6185788450645124,0.3815167705476117,-0.09682673534911697,0.7992238285745824,0.22463633699661523,0.3514225005888323,0.6435306196950039,-0.042385655934539204
2022-07-21,1.3870454866987054,0.12315385632326349,-0.4037540079927797,0.9343911042858934,0.05511381101044949,0.2807161649535925,0.565806184641114,0.0022780504782648307
2022-07-22,0.7161850021006778,0.2528441919052108,-0.5612779744390519,0.9672986378467414,0.0923327009182605,0.2823165531695567,0.43941617402777866,-0.07196454570117873
2022-07-25,1.116927267991254,0.04842455311958872,-0.7358373394947294,0.9883179935764995,0.3398538791889196,0.39994723848977126,0.3741921953536085,-0.004053995588248225
2022-07-26,-0.6975531331613238,0.31551752213224704,-0.3218557667247725,0.9308737783135063,0.09358512542521229,0.21630062914421352,-0.14881018843559535,0.03689586810931423
2022-07-27,-0.37936107466205177,0.18382826442850628,-0.26061232171193044,0.7652028801532039,0.28302042960120977,0.10274778972910692,-0.23610669111469534,-0.06823675859604782
2022-07-28,0.7684064001807258,-0.10806990987179742,-0.18070580769116584,0.9721818367064956,0.42678302108486077,0.15861699704301346,-0.1538706967437566,0.14452303723906393
2022-07-29,1.743967791950496,-0.34888602089746984,-0.4353664682046012,0.975247680228734,0.5693047674916262,0.2759589756728884,-0.14551987951251866,0.07907212329260913
2022-08-01,1.8505364640879585,-0.25029582530908695,-0.8417971326069311,0.8836250785435951,0.6436181025916295,0.2650739239780342,-0.06296757024148703,0.06728030750256081
2022-08-02,1.7386241495794836,-0.22027181540891178,-0.5437680962053913,0.7003602274415797,0.6051966507016969,0.37133480742813957,0.10050928310787696,0.2942032904635634
2022-08-03,2.290424998578098,-0.3267433768543455,-0.4292612671438179,0.7102973426314525,0.6568757290734295,0.5336641420468782,0.22379812503240515,0.37458502589964415
2022-08-04,2.240992542903604,-0.232732046703084,-0.3926375603822785,0.8416062071049883,0.700398635045594,0.6084875801290537,0.19770269875945637,0.38236949732255454
2022-08-05,2.2707080544476743,-0.17584105899056318,-0.4964752523872001,0.7991482074849026,0.7556877873797777,0.6356224460209191,0.20802422509266466,0.2968391134121712
2022-08-08,2.011424350694074,-0.6485722618335723,-0.27052413745263704,0.8976480345535719,0.8159799166932858,0.7215815602002561,0.03674001259966325,0.45650546315084906
2022-08-10,2.618581078088913,-0.6657691608233283,0.13417673431527252,0.6248981775209217,0.8235114629399723,0.4372538956228164,0.06259054428283799,0.42608737755463694
2022-08-11,3.3890309319201455,-0.7658750215005676,0.4781956388178717,0.5767218795494153,0.9171992027586071,0.5796661794230112,0.0880795683790656,0.411035055121287
2022-08-12,3.215328962141018,-0.8070912993951237,0.5693103852784331,0.3746485398099516,0.7777584947720005,0.5158057377107925,0.05714304276328932,0.48421911241949284
2022-08-16,3.9100261555659586,-0.772286037307672,0.3435781036027752,0.3384865027985701,0.679901548883438,0.34469211048307286,0.15958474733799977,0.40853457879425215
2022-08-17,4.456385704469873,-1.0587268379395716,0.2093966553047044,0.22936583481617312,0.39256815631858655,0.2968581716441778,-0.025618182558885566,0.3422750799322216
2022-08-18,3.4397486423134613,-0.9371199293856644,-0.04625627207282604,0.05537864635060913,0.5297413441372293,0.25382493943234746,-0.17552029441169442,0.2193814299236411
2022-08-19,3.293745207317688,-0.9962405304512761,0.08417767129365189,0.059246309330692845,0.5989572432627311,0.3188326491520324,-0.3805136254125481,-0.06199091409675227
2022-08-22,1.6673724653673525,-0.7754062827114377,0.22899699102200716,0.11576419305700675,0.36321020024337375,0.24627284583958092,-0.30169596632031453,0.01969740158757814
2022-08-23,0.8220970980535821,-0.647470430796231,0.23698611736807698,0.21447150265710915,0.14379086245601236,0.24716294606318356,-0.40298503368528726,0.13237930846294577
2022-08-24,0.7360679098345195,-0.5416489672507363,0.4692616499484469,0.370805978003581,-0.16287669156741544,0.1623798863222191,-0.34688079510531433,0.16432238928060836
2022-08-25,0.4143272517097794,-0.301133349533912,0.5231280904409003,0.4817239577130834,-0.38407477766200127,0.022568703149219257,-0.2821941450125155,0.12635390505395036
2022-08-26,1.5172109903042066,-0.34765584471640143,0.4408603625802149,0.5402083106102239,-0.2859138460962211,0.20852965713263538,0.05945914799504389,0.15975260023643276
2022-08-29,-0.015041936352792112,0.07898458219184029,0.19266398477413746,0.4925119985557348,-0.5764197386111612,0.11423794391893297,0.13471842414581317,0.2652608465827794
2022-08-30,-0.013272585308362613,0.1633732538468247,0.27786048535039504,0.3713780046122276,-0.5612236467310838,0.09775797566616293,-0.01218450808511827,0.19768958013157392
2022-09-01,-1.1610274316369844,0.41526171298187303,0.24385371982359758,0.39882058006942145,-0.7979288091846753,-0.10802951922055165,-0.22674061219236588,0.2581176051397106
2022-09-02,-1.374790615316147,0.37047670035622093,0.3051238531251709,0.44451281204363724,-0.7871540832273739,-0.18303070903008473,-0.19021263960222567,0.2005372009231057
2022-09-05,-0.980883675262726,0.2838029362138739,0.25150052791490474,0.5238473272663094,-0.6402415261105351,-0.2574343260447974,-0.32128478411105893,-0.045504973204686
2022-09-06,-1.5803465625129975,0.3410040252154447,0.26304285121540294,0.4928442288502086,-0.8124810644495096,-0.37606218422577686,-0.4844863070001053,-0.02311307035642608
2022-09-07,-1.8129714251689097,0.44693001147709194,0.2975383312002944,0.3142965921012852,-0.821188124371464,-0.4605779656236846,-0.6859568694944203,0.0018153530864957765
2022-09-08,-1.7044041344266991,0.6502179690106911,0.4899252590204115,0.355561644912161,-0.9714286885932394,-0.5165865364133089,-0.7327167502384078,-0.11184518955777803
2022-09-09,-0.7859579909624232,0.9290700567085082,0.3832540560408058,0.2832221635132365,-1.03105938050796,-0.6415813806804355,-0.5707762806252259,-0.2548607773176777
2022-09-12,-0.01856515462204335,0.6313479703407329,0.339514773134602,0.4269415011599471,-0.9945171722762607,-0.5415945858439701,-0.5420423260540322,-0.2107384306227114
2022-09-13,-0.5976350424191709,0.7331958750460866,0.20520414835887446,0.4300612850199686,-1.1526106557729034,-0.6280872181473443,-0.5332368183216072,-0.3625782938445508
2022-09-14,-1.2689587339879043,0.9108292232212065,-0.006288661855512181,0.5231293995012107,-1.1644418590350498,-0.5660519389136788,-0.6939288292103339,-0.26917573078803586
2022-09-15,-1.8043177730795446,0.8156059282542328,-0.024592928501879052,0.47110936871214004,-0.8607941975552204,-0.36397978602399794,-0.8178554904880333,0.10968430617424457
2022-09-16,-3.3878245868746757,1.0852953211894585,-0.2038582348764929,0.3506707586546408,-0.962664038541308,-0.4573735602426466,-0.6113888384887756,0.21730788181104363
2022-09-19,-3.1426037323407563,1.0026145199474923,0.09893388915998817,0.35829719144592526,-1.0464234002583093,-0.2968284052127501,-0.5508640786038403,0.2785532782123706
