,Communication Services_PC1,Communication Services_PC2,Communication Services_PC3,Communication Services_PC4,Communication Services_PC5
2022-05-25,-3.3053014620607404,0.43835669604516714,0.033332734392905614,-0.4838082910623775,-0.5618865149002945
2022-05-26,-3.22834750591453,0.26964665646882235,0.3494967503786678,-0.6287781537168998,-0.3009848827419012
2022-05-27,-2.59337993839889,0.4572528136516071,0.7133693577179412,-0.761348750618791,-0.18440344372667775
2022-05-30,-2.147594987686341,0.5461683177319094,0.4764486460956353,-0.5517894035737003,-0.44589758992853984
2022-05-31,-1.5092944197463751,0.5519950800790784,0.21409082533693907,-0.3419860879892096,0.20714724831970946
2022-06-01,-1.5938931041922926,0.5840854827253178,0.3033477296214321,-0.37517297816462675,0.3186780709748747
2022-06-02,-0.8502229377339658,0.6055252827557707,0.23002011217475488,-0.148974203382209,0.22474072494256112
2022-06-03,-1.0937332157338844,0.4474592965975297,0.37180043885448183,-0.3766567572557342,0.21486230673571458
2022-06-06,-1.0379114491625716,0.38880334246246134,0.1492859256836719,-0.3613750306323787,0.459850700549972
2022-06-07,-0.9884981462488509,0.43284422534015043,0.14093166595100068,-0.3001914097097129,0.4212028479797157
2022-06-08,-0.7423612003048199,0.8498668252330139,0.6109768236415066,-0.06452202642200822,0.9888120536981397
2022-06-09,-0.018217158798300104,0.8207943877923911,0.8630465578740517,0.11730345511143214,0.8433030083207933
2022-06-10,0.41720303935921776,0.9325764639253239,0.6778285419913236,0.30168702224322697,0.7775457728783817
2022-06-13,0.22891130938489992,0.4943349534519659,0.47839769471298094,0.18577090198932097,0.7392418563900528
2022-06-14,0.03260992589292909,0.17728174968292135,0.4520852175591882,0.43345904228769977,0.5720266941855953
2022-06-15,-0.7776982076877106,0.20900775057635823,0.13447239954021462,0.08840040485520094,0.8878043162800827
2022-06-16,-0.8620895220302373,0.30804087674312186,0.5357292664355304,0.06442797170861567,0.9440572355556054
2022-06-17,0.022395352814417166,0.49061873417893864,0.45183884493424226,0.901133773596885,1.2969828812967945
2022-06-20,-0.8195503908440097,0.17220314879828014,0.6952224841700414,0.17577207190687946,1.182451231235582
2022-06-21,-0.04868376811109161,0.45011333613847315,0.542937786679036,0.6529257729669165,1.099706643546178
2022-06-22,-0.39811344319098646,0.2204881633252606,0.6868333851072881,-0.09935724063309687,0.9341490465265786
2022-06-23,0.26367177672972414,0.12513849559291007,0.8003682997746037,-0.13890060792321995,1.1267599732999902
2022-06-24,0.3719886088116874,0.1601681572963321,0.7635964612238759,-0.2858541294901614,0.9370691482243726
2022-06-27,0.20450177167101666,-0.055910791774038286,0.2984955433650346,-0.22022595898443742,0.6425696799104867
2022-06-28,-0.32407167982864615,0.036858837847946906,0.39258950272773213,-0.14968514116148038,0.7035104060242138
2022-06-29,-0.8854605653789742,0.027646673857675903,0.40240494301386814,-0.006553448560290866,-0.19444206446073833
2022-06-30,-0.8541577603239618,-0.10222336477517535,0.4055822057888947,-0.16847491783930202,-0.16140551016801089
2022-07-01,-0.5930144124132757,0.017013344961844878,0.759125233844829,-0.010580949382433192,0.05577067264725386
2022-07-04,0.05794013035000444,-0.14179766201073407,0.7009476698636252,0.03309386374937468,0.11881488769657352
2022-07-05,0.3138215188507555,-0.32243120113970747,0.7633989348371999,0.0067612192259460385,0.18987420886480827
2022-07-06,0.9289229821273587,-0.26986981580285874,0.8255296887604456,0.13872006479662818,0.32852409680229816
2022-07-07,1.0330884059427436,-0.47181776202042097,0.7768354023011711,-0.017026580725155407,-0.032581866253903476
2022-07-08,0.610149463019784,-0.5069832771737556,0.591113592425657,-0.14967978247367617,0.12802183080363344
2022-07-11,0.6509540042585181,0.009722467527468005,1.0648954792512029,-0.03973100949218704,0.42958183374818726
2022-07-12,0.9642975226581821,0.19117637283557481,1.091636483004373,0.08247062675059391,0.27416089971762403
2022-07-13,0.6215577669731698,0.375464977771085,1.4786542817140667,-0.09272746050203218,0.6519532801172699
2022-07-14,0.6686194094151509,0.4015097370595806,1.6996436548860634,-0.040684213857118304,0.39639440541860504
2022-07-15,1.1798990323997258,0.14556623879934535,1.2344110789195508,-0.07260784882995693,-0.010855657380646689
2022-07-18,1.5614768252386737,-0.254054840500744,1.110051486169077,-0.7269312863651888,-0.1291124317053874
2022-07-19,1.8581090046169122,-0.30472094558009466,0.802120755343097,-0.7706298656727587,0.09784904368649451
2022-07-20,1.1492685696510385,-0.46230160117426966,0.900656456770709,-0.9155655941125931,0.2125592339892575
2022-07-21,2.428226166820573,-0.19645759299777135,1.1334760925339014,0.07516969692403884,-0.09658302694257882
2022-07-22,1.9437018422639138,0.07914307766086189,1.1673593896862662,0.20103372075584544,-0.07211422896976054
2022-07-25,1.4284753924590305,0.2726009005370202,1.1810491320050842,0.3991725578393486,-0.25410589895319796
2022-07-26,1.3441358637722411,0.6265293128996955,1.1228015727142635,1.0301218180088731,-0.267595725199137
2022-07-27,1.3645730449456808,0.6409460106952501,1.2208483882637577,1.0755358171452667,-0.09297752509772629
2022-07-28,1.5470517342457837,0.6006259798537642,1.4660945199668365,0.8314529557318137,0.49392674253381535
2022-07-29,2.1670797955922496,0.46028294367626815,1.405902020099549,0.7212849647001247,0.6869580179751618
2022-08-01,2.2930777282751986,0.12031057346098917,0.844385888161746,0.46115693101982297,0.5344404249637352
2022-08-02,2.1182869392664205,0.435153194368415,0.9658917750164998,0.35690700380269197,0.5903184974466299
2022-08-03,2.0987713465513216,0.4055133935088141,0.9885547432477202,0.4769456487819447,0.3704333690197336
2022-08-04,1.5498256871852498,0.31072095972753705,0.9437001922080417,0.5564109096768511,0.3945417259525738
2022-08-05,1.8679061686223122,0.12226982270518275,0.9146076926112211,0.4853458147164924,0.14812919486132994
2022-08-08,1.644362190792887,0.21588639675643556,0.9736256832151956,0.5100464796427621,0.08417246086583144
2022-08-10,1.7392400326521351,-0.46806185866713473,0.2113238871685039,0.3861066173347422,-0.12240510065978151
2022-08-11,2.177003260283799,-0.3983654381224278,0.4403436500373289,0.5342319702705728,0.28269831178422555
2022-08-12,2.475997815278863,-0.5103895397512455,0.21229544605845774,0.7282715993924839,0.04553604650675026
2022-08-16,2.7325809500843055,-0.2871400016404243,0.27396507346742915,0.9518079585765712,0.12739669716902435
2022-08-17,2.7132990235280268,-0.417508123092631,0.010331417983572063,0.8150967967036078,0.2850676795991499
2022-08-18,2.289981382591356,-0.4389978915374687,-0.07776407221165318,0.8302728515981943,0.08842269376306708
2022-08-19,2.290394721322072,-0.28619720709354723,0.36819029028115186,1.0140691399498636,-0.28296808381995275
2022-08-22,2.294434803270975,-0.082819531712157,0.4886616591027998,1.2954401573758376,-0.6356830011058963
2022-08-23,1.7068729692069298,-0.24531705365020406,-0.01327965480467878,0.9828460500257484,-0.3545313894038439
2022-08-24,2.321234290256753,-0.1057435641761798,0.15483757824127303,1.098393755221086,-0.18636671564407611
2022-08-25,2.405163160416963,-0.27829488377752765,0.09074415283834593,0.968051949943685,0.04642475488682597
2022-08-26,2.1912103545791206,-0.39091340324027574,0.45117730663764644,0.3669004771701934,0.13978100266520596
2022-08-29,1.7490031273586317,-0.36009934554851464,0.4412029277139961,0.39227571870509176,-0.3505834295176672
2022-08-30,2.0332022824315445,-0.46317477808543156,0.383623427481701,0.2139596639124312,-0.622533763035436
2022-09-01,1.8142234464360816,-0.27080173366163185,0.5687234594501829,0.37500045281740035,-1.2013854994786353
2022-09-02,1.644384801481042,-0.10467704692431486,0.8423369687955348,0.7924252180946806,-0.9206124990496538
2022-09-05,1.6720558647603245,-0.24285740659306385,0.6666006455163737,0.7033634528445619,-1.146691217044195
2022-09-06,1.7982850850759664,-0.2810517933354679,0.2899510460645619,0.8199845412595679,-1.0740276749444115
2022-09-07,1.9760486703476203,0.05740203287289226,0.4058907897275418,0.4886176622595828,-1.051431698568934
2022-09-08,1.7229276842953678,-0.020999019006821874,0.04083456590675696,0.4788242878277853,-0.9730703700528671
2022-09-09,1.8562109261433164,-0.05498700465392771,0.1679253145427893,0.44347324285977574,-0.7776882483613344
2022-09-12,2.042260942313821,0.1547128865898358,0.31903479080915814,0.6149912028802075,-0.6464886140847858
2022-09-13,2.0614928489003876,0.10423801333729293,-0.14907150201291217,0.6899283375350048,-0.8442850017817695
2022-09-14,1.752582100685729,0.06735149041959607,-0.172021775624875,0.6624589122707731,-1.0613122943073925
2022-09-15,1.655907209583871,-0.21412213149413084,-0.15068129815224804,0.43292492936654076,-1.2725712793045574
2022-09-16,1.0450681320342825,-0.14904727885163477,0.12540604757924664,0.5183048638947638,-1.16321914012185
2022-09-19,0.8724562255596068,0.05617527575076129,0.0980901362034248,0.7144570744366717,-1.1517795365546348
2022-09-20,1.0277558045790947,0.0011314951048813989,-0.13259598842624165,0.7052488402539756,-1.0723595225876732
2022-09-21,0.8833087531796735,-0.19768140761838318,-0.12837625490963273,0.060279746869529874,-0.7000694179977862
2022-09-22,0.8875185728031604,-0.025963387757319104,-0.10540914329443392,0.560463826426047,-0.595394929803603
2022-09-23,-0.22917432070699054,-0.17040017636283683,-0.1711370188601729,0.21290371614681078,-0.840894324433108
2022-09-26,-0.9325611788836617,0.1459979764152034,-0.12747467759504494,0.07470461748670516,-1.095569931930496
2022-09-27,-0.46605086912337684,-0.04079518237179724,-0.4566067011661652,0.12534190395891323,-0.7107166592166182
2022-09-28,0.04247201650038704,-0.2903263498008512,-0.5192687361560172,-0.09509557486038503,-0.43677527644282516
2022-09-29,-0.34179473093424095,-0.35749887027599714,-0.6172058561301662,0.3796174076207576,-0.4584071388990127
2022-09-30,0.015707332444595136,-0.47224264607748057,-1.1617356163297852,0.47151116433894763,-0.538756934905315
2022-10-03,-0.10525940146765153,-0.5716885122417236,-1.1705283515858944,0.04467904611410956,-0.8043733640702
2022-10-04,0.31816441034441695,-0.5659396606494598,-1.0536656979789276,0.4143475883233901,-0.5238651468723954
2022-10-06,0.1782721524490659,-0.12116299099493856,-0.40279219384460313,0.3225353258421787,0.03740453746483766
2022-10-07,0.3197055597032693,-0.33101279540383166,-0.3717077315152667,0.6878323295382045,-0.31671654252302106
2022-10-10,-0.027218664777548866,-0.16278579873618107,-0.0859128946578981,0.7963117938266894,-0.35539467128936947
2022-10-11,-0.4464671670911284,-0.024120963960335823,-0.18398128487781826,0.8767834117587997,-0.37157799249472
2022-10-12,-0.5496325014039241,4.1397616570259384e-05,-0.03219822436392485,0.8650527029459142,-0.3101651134737379
2022-10-13,-1.0229897149913045,0.026631375170989874,0.33935949074463945,0.7409463396790503,-0.2453908481443273
2022-10-14,-0.837061699414018,0.024869984505994914,0.4016222602286755,0.7415671452001089,-0.03972611581617472
2022-10-17,-0.6795848876100353,-0.011909288201852558,0.5550376541226713,0.6951195753768946,0.0015410708465511517
2022-10-18,0.26180713897526586,-0.013913182351412045,0.501569559542992,0.6669297518554523,-0.1898455051063141
2022-10-19,0.23991796265452328,-0.053612524642798344,0.45893818927138663,0.3779730185734553,0.05128841955027163
2022-10-20,0.23215415735248804,-0.07002750379341416,0.34222660222974377,0.38108782811547476,0.2610479573670292
2022-10-21,0.2657931810473439,-0.07882833331712599,0.10414909085732514,0.44108136207312487,-0.2143954909941183
2022-10-24,0.29818030918730565,-0.19524402978353725,0.16562408714895302,0.12013058277359803,-0.18553988445438288
2022-10-25,0.8370250087321597,-0.2914809998308992,0.20304165416431225,0.23741876754432456,-0.28182431655836
2022-10-27,1.8373168869877659,-0.7198894664395487,-0.03125324223755158,0.4132944159162346,-0.03439283901398355
2022-10-28,1.2924643938605116,-0.7132081332627828,0.17838318967581338,0.30068109564794787,-0.6278266378013324
2022-10-31,1.6606174667529134,-0.7855826846402543,-0.008020324418536432,0.3234033196128882,-0.5695862684058736
2022-11-01,1.8488664383052091,-0.5561125240261403,-0.0418746865447579,-0.04594548997773047,-0.5778384187256322
2022-11-02,1.2452721294693112,-0.04158251652997321,0.7934884686528677,0.3126149394906271,0.168376009830103
2022-11-03,1.2972009728846052,-0.07552932578998751,0.6807828396750207,0.4367440196660886,0.17662234914149266
2022-11-04,0.8156756388390508,-0.08868449961996287,0.7792138538710908,0.5202388885471522,-0.06728731478100748
2022-11-07,1.0224814016305457,-0.44181793710149886,0.4768572350707044,0.43218495493815384,-0.3783154497777357
2022-11-09,0.8115231513071373,-0.43143154379312043,0.5023329876142875,0.20418815227196602,-0.2271274943129398
2022-11-10,1.1024820763089245,-0.22067820566403337,0.27142696611062883,0.26839875969652377,-0.17596388877055594
2022-11-11,1.7319753986343773,-0.6372490196799424,0.34011306272804054,-0.08718022448240842,0.1378549341024862
2022-11-14,1.413129579021407,-1.2466726914300723,0.3981574758515581,-1.225660071758538,0.37263318877923257
2022-11-15,1.423365236223431,-1.3606970029399776,0.20684095320564289,-1.1945479489381279,-0.2377614503129325
2022-11-16,1.3030498772375076,-1.5172385085225875,-0.030930581896738345,-1.417470068191318,-0.26116711967921996
2022-11-17,0.9683723067772092,-1.2850492848789474,-0.332470449309587,-1.131613849540329,-0.6156112181161235
2022-11-18,0.40368977813475093,-0.9933408806169857,-0.20954106629930555,-1.085950228880946,-0.34582874036628586
2022-11-21,0.667210674988524,-1.0483208619817042,-0.2927110882231959,-0.9278928980127885,-0.5525231013702644
2022-11-22,0.3088547664061099,-0.9221785385530475,-0.09994780741794383,-0.9156004763177618,-0.695778607865784
2022-11-23,0.552054187760066,-0.9087974798153579,0.10495275105330161,-0.5483347176979414,-0.29501487734804016
2022-11-24,0.29152091923772755,-1.0874359246354945,0.05125596736261313,-0.6353807334927697,-0.2841121197991176
2022-11-25,0.5231439966769567,-1.0737035130232306,0.0803828662698624,-0.669256945529399,-0.009986203744707121
2022-11-28,0.2060977613385622,-0.7473935777497022,0.4785179099297168,-0.6226269782529725,-0.12483342814128068
2022-11-29,0.3145855680639403,-0.6783424636446469,0.2825032442290743,-0.46465974612879835,0.3028044904357801
2022-11-30,0.2533794340894314,-0.5099556160537068,0.27254940751630374,-0.5489167333031033,0.16644678428520956
2022-12-01,0.11064364180017464,-0.5207891441262632,0.2974461346051548,-0.37684114992416184,0.18178603539788624
2022-12-02,0.26354489713366397,-0.8614317648463989,-0.013770795830291983,-0.9309685751908731,-0.14612065074792993
2022-12-05,0.23886078664075214,-0.8219061890365953,0.2262852805439802,-0.8418464174443768,0.09738923015985021
2022-12-06,-0.03267868973388421,-0.7652185330093134,0.09670261935739166,-0.963070591513998,0.38992847547457854
2022-12-07,-0.3799010894385268,-0.617765990948583,-0.00022580883762775462,-0.9037008204873236,0.30929562803146865
2022-12-08,-0.2487107781161484,-0.7725103826129928,0.019333919254501147,-0.8667430382112453,0.48433066265817704
2022-12-09,-0.3599028220810592,-0.9360250482077863,0.10183387892725909,-0.9452829066198921,0.6604330836050073
2022-12-12,-0.5461252258673147,-0.5086935990875834,0.1554723663139606,-0.6720032154916716,0.2825363971332019
2022-12-13,0.22956229862072433,-0.19155762346261654,0.28057765895390663,0.3202578784789227,-0.2027948424111992
2022-12-14,0.5298909387168695,0.4570479627472481,0.33916838800285204,-0.02390694498128827,0.41880498152660073
2022-12-15,0.4016243250811324,0.576232019978995,0.41049175608679467,0.3058549813530832,0.5092502525354556
2022-12-16,0.5247139269154442,0.4511414140145366,0.562529566953331,0.10079713618850722,0.9854301051912934
2022-12-19,0.9944332621380891,0.24707878611635203,0.28812509994321917,0.15359609693777565,0.7987365472355131
2022-12-20,0.7699414039315159,0.3933444530907791,0.6623372211134554,0.20872909715087287,1.123639012921576
2022-12-21,0.3088345602585702,0.33392825774377616,0.7291047603459689,0.15516295877633252,1.220737837198463
2022-12-22,0.2542679308953984,0.3306979205420435,0.5584575824885242,0.010781673496277927,1.0842555479890381
2022-12-23,-0.5195087807329539,0.4736111197179736,0.5091397551351394,0.1110362252368891,0.8954672799770101
2022-12-26,-0.3023312322647941,0.6841240899727394,0.5053382612306635,0.10699654949485794,0.7005328511983883
2022-12-27,-0.13814392048403662,0.4966747404539843,0.3815244156106313,-0.11741792096940093,0.5991878138559583
2022-12-28,-0.2322424920880346,0.6188282181422434,0.5922337385501729,-0.2591302437124424,0.5635893167965245
2022-12-29,-0.4301355366705482,0.3985504077268495,0.5180581904470308,-0.10895378024557677,0.528212103900632
2022-12-30,-0.5209962022863499,0.6460468606201855,0.7797574480866912,-0.20980656361312938,0.5452322585002899
2023-01-02,-0.3890032683904411,0.5922640902182355,0.768574703662334,-0.09509503960510401,0.36820632476703674
2023-01-03,-0.29136414943841643,0.5415272988731725,0.6810923609759072,-0.2926017555291427,0.19436643304993279
2023-01-04,-0.37655181068835786,0.4222882779075606,0.7418581001460752,-0.40092849544209946,-0.1214821952032464
2023-01-05,-0.27085527479956956,0.7011931017338112,0.8430757639601318,-0.3743555732195538,-0.18262794736866858
2023-01-06,-0.6229761676042748,0.7337886907180299,0.9351910298267542,-0.360759745869245,-0.17752302488741714
2023-01-09,-0.420633174086777,0.2011285829692135,0.9019651328117179,-0.18052195142883942,-0.511287466648016
2023-01-10,-0.8004510376475095,0.16443159720311376,1.3066403683676078,-0.2040195585206503,-0.3741716308811524
2023-01-11,-1.469019404349211,0.836692533637243,1.5820339755009898,-0.49335909572179615,-0.2111286372825206
2023-01-12,-1.7710930621840413,0.0674499920355471,1.8529894052985258,0.0657858694732224,-0.05311992887332844
2023-01-13,-1.2836802745691325,0.14651252365879353,1.7484571903616635,0.1008627076847647,-0.09769473997250205
2023-01-16,-1.197395003957605,0.16294970568223227,1.7856396050298995,0.20943343276821536,-0.008073745760506311
2023-01-17,-1.395726631767717,0.2597102401808173,1.9878808460366082,0.10991981291169393,-0.15324775142186922
2023-01-18,-1.1461596828984502,0.13816853583764166,1.595168108303718,-0.018982894282064483,-0.4003509593772479
2023-01-19,-0.7069189720058957,0.38894302521964363,1.3866441259366489,-0.12737851972995745,-0.4743985559222102
2023-01-20,-0.9509115033013177,0.3285898803423904,1.519038189241213,-0.05317601282721524,-0.31311109349756155
2023-01-23,0.2677211527000983,0.21736530730636106,1.7144598935936928,0.06869719181962,-0.14906988644614363
2023-01-24,-0.5011551056680607,-0.12005882303249418,1.3438348355233325,-0.163659604299431,-0.026939320621780505
2023-01-25,-1.0492774866050882,-0.37788885032303726,1.2066640569572749,0.19014518730801433,0.08333995541040425
2023-01-27,-1.3443197543628251,-0.9841556017162211,1.1908679075657214,0.3184434135079308,0.004572885912302254
2023-01-30,-1.33774112161683,-0.34581872359551863,1.1875552749572738,-0.11452244009821631,0.4171452459767805
2023-01-31,-1.101754622905982,-0.0769470439847671,0.7606866793324167,-0.012368854659579513,0.2218911410985573
2023-02-01,-1.777243888262237,-0.497493835962933,0.7317546101745986,0.24226305208641763,0.5245756759303577
2023-02-02,-1.6441245981846055,-0.3858504934960764,0.5653815023544728,0.20033910835710442,0.50952115563378
2023-02-03,-1.1952277614507547,-0.5199750287545462,0.26480802525732416,-0.03558182664860635,0.42834867339820293
2023-02-06,-0.2024504195198537,0.8115053677232703,-0.11033637316989149,-0.8661019317462114,0.42275634923027006
2023-02-07,-0.24906659765114886,0.5092711179393266,-0.25563316121390195,-0.7416541371249953,0.536422090591218
2023-02-08,-0.28021641983130574,1.124323016625511,0.10195600180774066,-1.0098262205322661,1.088359183886582
2023-02-09,-0.02675693616361984,1.1568234364059407,-0.3384035139270786,-1.001030092761024,1.0467342612823674
2023-02-10,0.12913808914705532,0.6645312406611086,-0.9980494417250749,-0.6294332765106716,1.0216490268238714
2023-02-13,-0.44884820550289034,0.9315906023816617,-1.1985992689243667,-0.7038385628735131,0.09024946763993369
2023-02-14,-0.409212228791843,0.7235233400581726,-0.9668353499035099,-0.8434995239626845,0.03865182250919906
2023-02-15,-0.05977200091351817,0.714755582980976,-1.1912705475915213,-0.952020657911467,-0.10649347192775291
2023-02-16,-0.2661066614895659,0.44865894350561414,-1.0082131558098628,-0.6432176828062105,0.1541840217247196
2023-02-17,-0.8231915151794856,0.3207840103171448,-0.6242321408086449,-0.41357526413064705,0.17445484685938936
2023-02-20,-0.902552036228564,-0.21591478217559823,-0.5007100023486736,-0.28153041125621797,0.12853437159445075
2023-02-21,-0.6316617307128947,-0.31734292658814495,-0.56761440966734,-0.5462941392195722,0.20221876288562957
2023-02-22,-1.1619665181673402,0.16466933146343116,-0.6989616154029512,-0.7711102420182968,0.15780672392125022
2023-02-23,-1.116378978722728,-0.010278196818818183,-0.15252130238273987,-0.2412112091365287,0.24527749086541953
2023-02-24,-0.6835221000136503,0.4435081706680108,-0.046423753259355854,-0.6553430040219718,0.3673274993206515
2023-02-27,-0.42592704253048264,0.9637577465388275,-0.14921478653222361,-0.7981165565763558,0.31585245528945355
2023-02-28,-0.6075856756760101,0.7077009887269671,0.3373306700906931,-0.3992066413976016,0.014683929674145767
2023-03-01,-0.5288680541309095,0.3453175752236401,0.30636893199656084,-0.3239967422195336,0.11882263011944305
2023-03-02,-0.13325014023465714,1.0346589038868197,0.3607949208600611,-0.5602927495274057,0.16135117438609609
2023-03-03,-0.16346817070398242,0.6231922733409357,0.12118504654530549,-0.4640331504992371,0.06920385925012203
2023-03-06,-0.14536959640263913,0.8311464966004979,0.3268143172204073,-0.2909787299750753,0.2698835646391731
2023-03-08,-1.1512342152645745,-0.9523196812511203,0.8326563670570077,0.7813055158982627,0.3337264763376301
2023-03-09,-0.8718324383328454,-0.85663610847322,0.7159284852713145,0.6122053014558214,0.12584995807874994
2023-03-10,-1.21136315092434,-0.9706111499893414,0.40861819867992494,0.6783921421736303,-0.23527921857423179
2023-03-13,-1.5239769374074077,-1.1177964739942599,0.37215152079766234,0.6855669115998444,-0.32358945695749364
2023-03-14,-1.6033626530028942,-1.1616576891372667,0.3709547724774642,0.731375661555765,-0.42151094046532495
2023-03-15,-1.2491973065394835,-1.5119008852169091,0.7895011166432457,0.6013467260978279,0.3954632063919676
2023-03-16,-1.2563087196991851,-0.9259656662505924,0.8670962379966024,0.681541731071598,0.6231539459591089
2023-03-17,-1.362493956354655,-1.1315422885522897,0.8966721965651165,0.604148012471999,0.6084648915219419
2023-03-20,-1.4324841755899715,-0.835823786366581,0.7351208984939758,0.4773507797982846,0.5313281387640488
2023-03-21,-0.9213674750589286,-0.8161938986641482,0.7526874426438908,0.18587044386495985,0.41372601968396094
2023-03-22,-0.5695952966854688,-0.17735208032858776,0.508503392901453,-0.12244555018937697,0.5680446877094506
2023-03-23,-0.48445086908468443,-0.27516235776744535,0.54944477604742,-0.012834625529886236,0.2879409070504339
2023-03-24,-0.5055338755308266,-0.6855135731545062,0.6383709320325643,0.060371519461997675,0.2612347777593789
2023-03-27,-0.32292130882529124,-0.8574231816244162,0.5446480044293317,-0.2949045323265415,0.28935477118088354
2023-03-28,-0.6811509908875337,-1.090966808297261,0.7692031475410569,-0.2306634527664164,0.26945048208655586
2023-03-29,-0.2483136358584948,-0.9393033361444246,0.9354294577446153,-0.03427770334676572,0.32524047260390965
2023-03-31,0.08810480903586974,-1.4310267707411999,0.77163438884368,0.25609379966499446,0.562724601542513
2023-04-03,0.15278186758099038,-1.1205997086524333,0.5602378890934394,-0.14096278836850964,0.3556407857331559
2023-04-05,0.5049641682351795,-1.2544415447904382,0.4675272616709288,-0.2625347700224387,0.21624100942115712
2023-04-06,0.30986453998093894,-0.8820260195287348,0.7483671774492681,-0.20966813278162194,0.44289726714065814
2023-04-10,0.18147866784911132,-1.032231018377582,0.7428472768021883,0.03226054429836445,0.3874660449137013
2023-04-11,0.3478051804065969,-1.2195085160217087,0.7657326893737911,0.02094082865628094,0.4518001195183527
2023-04-12,0.5142415991694755,-0.8307553765390885,0.7451737942633945,-0.059086434482048616,0.7917563020005888
2023-04-13,0.5318645324453996,-0.8880491195147578,0.9420255697609975,-0.03604285238539346,0.8105560262742242
2023-04-17,0.4997532447573812,-0.5959582427852437,0.8327972490537302,-0.06610031488180242,0.5245561548016707
2023-04-18,0.4790244205887537,-0.5023642510404064,0.7684314728782949,-0.1353052271068474,0.8955801824943084
2023-04-19,0.6346170297611047,-0.40927185765276847,0.20130057835366827,-0.07772950667814348,0.5666224010996741
2023-04-20,0.6899452649545716,-0.8482893745196564,0.11268545932619356,-0.39243419665692236,0.048614925498856015
2023-04-21,0.7613764360550792,0.11161733761977792,0.15620088888827635,-0.6850346756652445,0.10884666606114697
2023-04-24,0.893855074788423,-0.021092040816642718,0.34802963388819436,-0.7452617172883791,0.2451723130858246
2023-04-25,0.8091794603610614,-0.07645819348458548,-0.10888632899601132,-0.6057447157802648,0.3198187212745092
2023-04-26,0.7753643277430498,-0.0657545555158311,-0.039332091155079275,-0.6226647653717765,0.07955461421493007
2023-04-27,1.288076606085675,0.5531175797754488,-0.4535781223038575,-0.7453801149365198,0.18511890734099362
2023-04-28,1.9670117448749513,0.7583645069128363,-0.7000160306615877,-0.7557706316628001,0.19641452705808815
2023-05-02,2.008936482612205,1.2575156904226827,-0.7109931413181526,-0.5350893914010273,0.20601009058559236
2023-05-03,2.1902267768392516,1.560722513311642,-0.9339746754607072,-0.356131352727495,0.22271208023310501
2023-05-04,2.221327669052853,1.4415748808925866,-1.3250650631247642,-0.49632231878032906,0.07868807472437822
2023-05-05,1.6618375674231443,1.4306927650542487,-1.3186825257278956,-0.8203000393376015,-0.045255455754973646
2023-05-08,1.5249761397240513,0.9415503564128173,-1.0182856988755304,-0.4973483772799332,0.28506736643580993
2023-05-09,1.4592033450306279,0.6716867758968407,-0.6067077643485868,-0.4526907968109215,0.06363790792919055
2023-05-10,1.3887834199457394,0.6058086800700151,-0.6354276229927226,-0.40037919358394086,0.14241858378020958
2023-05-11,1.4366647342793089,1.3333544290309032,-0.7161538817918716,-0.8195361932227921,0.17937228181072587
2023-05-12,1.1058550837214847,1.2140213383469123,-0.8504671768814269,-0.7985266189638194,0.2820622069222366
2023-05-15,1.313953603113863,1.127874359356631,-0.8727335849873137,-0.5317341186867574,0.14572985049932485
2023-05-16,1.42908401960417,1.7361827396101468,-1.0643480254913873,-0.825749099072338,0.22194121073833034
2023-05-17,1.5660506477355864,1.2039306215801846,-1.06360663406165,-0.6009672751469914,0.2126877589486905
2023-05-18,1.2698900307057432,0.9979415289861723,-1.0961449254834692,-0.8760851085986402,-0.25899105206911827
2023-05-19,1.7425387654458815,0.9029768470727435,-0.905305302836124,-1.0094586458537531,-0.02705695877730612
2023-05-22,1.71534756031948,1.1562169047300843,-0.9532115398334408,-0.49192569039831413,0.5396244382802234
2023-05-23,1.6781399004116753,0.5171899689350831,-0.7538605065533772,-0.011467614420049359,0.612432583113158
2023-05-24,1.4864565359123325,0.5481752594645921,-0.9255968204797023,-0.25262410826082227,0.22548837664770668
2023-05-25,1.7743546915993178,0.552125177026315,-0.9857560998425513,-0.31970722503426713,0.11682580553362804
2023-05-26,2.1314446077009834,0.13330623771850075,-0.6921716652036383,-0.2738066264904996,0.8970812865784016
2023-05-29,1.6818978089828238,-0.1337589825520947,-0.3629733753179301,-0.15818988945171558,0.8743446937352222
2023-05-30,0.9846839802457045,0.16501865045219533,-0.29373681400688406,-0.012164379843002828,0.7122450332447785
2023-05-31,1.5380238241094213,-0.25173659610726135,-0.7998151880188942,-0.33812627319229616,0.029771888686981208
2023-06-01,2.082900646310562,-0.25998655583156244,-0.1741272678433979,-0.2573079414421627,0.25752099331910483
2023-06-02,2.229744256245539,-0.43151217391486796,0.17002845785814585,-0.295078326235206,0.175169322719333
2023-06-05,2.317169786966466,-0.043069110694341065,0.2027820463268654,0.042656366394793,-0.2094092610627688
2023-06-06,2.0690092265083275,0.04776784490796873,0.6114001531855526,0.11137991883025607,-0.47534525501939534
2023-06-07,2.406809037022714,0.5984662488364707,-0.22413168266158776,-0.44701812382888967,-0.35818235437869284
2023-06-08,1.804683344058622,0.3924154007842138,0.010922911649341109,-0.5412015599265156,-0.43528350959997697
2023-06-09,1.8714844907803463,-0.37148958004787147,0.5025720498063331,-0.5038262763809985,-0.6050092171455544
