,Utilities_PC1,Utilities_PC2,Utilities_PC3,Utilities_PC4,Utilities_PC5,Utilities_PC6,Utilities_PC7,Utilities_PC8,Utilities_PC9,Utilities_PC10,Utilities_PC11
2022-05-24,-3.798444677998035,0.3238119394130226,0.024209464916149247,-0.8339683553625262,-0.7166090785157248,-0.2717847024319117,-0.9270750194384885,0.19516471804266988,1.6142992936527043,-0.7008523497107945,-1.3567509424869448
2022-05-25,-3.415005315123206,0.4030480451223988,0.19854761987205524,-0.8104638967838533,-0.6791222854358141,0.26812896594319346,-0.7784870267652678,-0.18561337470880074,1.446220808369729,-0.6425757392733872,-0.8936780644826763
2022-05-26,-3.479629233521234,0.37073823622831226,0.015869830595224996,-1.0410085548243484,-0.4321149351441046,-0.04703144226950926,-0.5125933053110122,-0.47740627267594044,1.49385180248843,-0.9143978874498192,-0.7184355643101845
2022-05-27,-3.4021705534948854,0.19801429777766236,-0.09663148030025388,-1.2476002445843581,-0.41638701668063915,-0.528364709203894,-0.4766398035399333,0.056627671333030795,1.6830993197875612,-0.6002202365266821,-0.3228350064310233
2022-05-30,-3.342450398644759,0.4511306287389421,0.02461840884858242,-1.091930147241558,-0.6304329409966154,-0.9141480380093275,-0.26098602024409806,0.04666734515833763,1.3712611539437658,-1.0730779424204573,-0.6931966524673362
2022-05-31,-2.1163133671381296,1.3176448283933118,0.08359710159591752,-1.3601834570885354,-1.242708211560403,-0.2727771336497968,0.23763113520920823,0.4281890053319589,1.1921488681142496,-1.1302551011603035,-0.6073494403931815
2022-06-01,-2.179863834638214,1.4349684661981617,-0.022756359463995943,-1.1097510226826572,-1.221074466102867,-0.3946578387574647,0.4927287487123587,-0.08809133543538941,0.9334419727035601,-1.0414026576372728,-0.32568076760109466
2022-06-02,-1.8296954984102143,1.4779847308922807,-0.09622617703365835,-1.1473700240880675,-0.5109523995466253,-1.0813845323290534,0.654966345481987,-0.6343347464453013,0.7910764700521264,-1.009137703358532,-0.2264305254073277
2022-06-03,-2.3846634980471553,1.578477096015039,-0.3347459172293028,-1.1325614376260238,-0.33455466712118004,-0.7563102125819419,0.44694921237350843,-0.2003572198640814,0.8176557162150241,-0.9272097196578657,-0.31709522513118826
2022-06-06,-2.483370938499405,1.6123489034626104,-0.3579130005194424,-0.6780926227133175,-0.4089964981865867,-0.8598120672981653,0.7937008080493302,-0.5815243118559799,0.5710291218846409,-1.0096865514782103,-0.37335083780800316
2022-06-07,-1.9741145835305869,1.04180940712116,-0.6432833523558278,-1.0411018617750425,-0.386974866609184,-1.1203740253890668,1.086991110312137,-1.1958665885662638,0.34365381089739006,-1.2200577377117856,-0.2712551841177671
2022-06-08,-0.9292153970657846,1.1327168747592657,-0.3045074260128059,-1.3241696293360785,-0.26964583179543616,-1.1032520271281208,1.3126213552945785,-1.4316531146520204,0.028605807853877688,-1.1655853921988841,-0.2267194118568208
2022-06-09,-0.49454075147637083,1.0626012245256595,-0.6651171238010479,-1.3921012683309928,-1.0047383513866686,-1.4097111452050493,1.5182306626134539,-1.0955189356469583,0.024911405187477247,-0.7199947751885452,-0.4138021055649
2022-06-10,-0.3128762547074725,1.005369087582644,-0.48855080366819964,-0.6313628495126932,-1.0959396514986128,-1.1459438471070884,1.6162218005887108,-0.8535761083496264,-0.19578974059495957,-0.9477292866890886,-0.31248869196183876
2022-06-13,-1.167153209283279,0.31194755528544266,-0.13289784398396204,0.034898790720269926,-0.34573886510428403,-0.6081869749464138,1.1656703345804222,-1.0280107190525107,-0.4785394673728777,-0.8298693542595227,0.09189631677798399
2022-06-14,-1.542083029329061,0.03907077744655517,-0.3218873945183149,0.15266925981152252,-0.26154923077748915,-0.31077144484979574,1.533532048614599,-0.7799218367811828,-0.7029444078058024,-0.8443408084101185,-0.07320875874338133
2022-06-15,-2.388822565008143,0.4296006119129066,-0.12308472189617362,0.41146854401549965,-0.44605795819921096,-0.4064159057177459,1.5005637119472184,-1.0518968233484103,-0.5897936780392716,-0.5855583023575467,-0.18251762568161534
2022-06-16,-3.5005305515569693,-0.2025495250533429,-0.3707101919574247,0.4590339852203962,-0.6733616925933976,0.12844766275719718,1.8854622005386004,-0.4103859663197845,-0.46458327230419877,-0.4816396828859369,-0.007391671645229166
2022-06-17,-3.503884836174645,0.11323921417323327,-0.24712933352050992,0.5833017062913143,-0.7857072735302993,-0.34054410493763076,2.249607169472523,-0.42389200301128976,-0.7915549950676737,-0.4716754301921038,-0.016396548086772347
2022-06-20,-5.330509816415811,-0.44607561013472047,0.057895893055701315,0.7201982215509185,-0.7933402689519051,-0.3402626264990222,2.2977035170282933,-0.2859658354296949,-0.7593555389754433,0.10024010267370492,0.2047553947873246
2022-06-21,-3.7956859234560496,0.4338815003357392,0.1920212673878677,0.405819043956587,-0.705692286844429,0.013944158099368985,2.240998294057841,-0.4320852216140661,-0.6856112706007531,0.2959974986874454,0.21320244560789908
2022-06-22,-3.7518653479949204,0.8294948268543214,0.548377054723184,0.38645537283068687,-1.091615484689379,-0.10850689450385072,2.2525235221184405,-0.4812915814490634,-0.8862198393076655,-0.20540963157408038,0.5280764113005731
2022-06-23,-3.3539392992756794,0.8933342981169234,0.48000805378127054,0.014232922455459058,-0.8854608807270594,-0.6599078802175196,2.0708177908304446,-0.17083471683809698,-0.8533894920202478,-0.2734856170527516,0.4065691518749419
2022-06-24,-3.2183273355226008,1.0790627177202705,0.5335718704122395,0.1787326765554799,-0.9968731822491013,-0.7242066805707821,1.9681357338361922,-0.37468911975620084,-0.7216339436711081,0.0018694765029231607,0.3784914938093293
2022-06-27,-2.3623593400920297,1.1078138293363462,0.7221634120388952,0.031823270193809323,-0.8330454445020699,-0.14368618853276496,1.8741347879908756,-0.6155193964656867,-1.1227784650072756,-0.18163114815072093,0.35067577993801946
2022-06-28,-2.52926929925023,0.8971188596474652,0.43827886434933055,-0.03490724615814187,-0.8486446291785059,-0.32238898967269664,1.7411298075798562,-1.0508577099009255,-1.0972127815912305,0.274447125872747,0.44017710722751174
2022-06-29,-2.9270498685872943,0.7119723654433056,0.9291685676056097,0.26309901050529705,-0.4166536732658794,-0.5250836140581977,1.0116199022717074,-1.2252928199058575,-1.1462168012667482,0.23161243840893905,0.28952324630459164
2022-06-30,-3.219079801789466,0.4669240107009061,1.0055213758675208,0.1656882203137757,-0.38785551475776164,-0.5516852767629801,0.4420112698113511,-0.854136608345069,-0.8435506245587395,0.35289693162252983,0.27660184802993265
2022-07-01,-3.249182890449104,0.8170801790148339,1.1419539949258808,0.0857428986014278,-0.5552599302354649,-0.9055022232032025,0.7473840159620826,-0.5530506208654921,-0.6768310110119612,0.24001746557323228,0.3051352691961913
2022-07-04,-2.330128940826299,1.022426215261071,1.1400400311501115,0.0572688330912404,-0.6788546455040203,-0.7758345773484367,1.0700913432691348,-0.3623447112399242,-0.5422483613714375,0.1385545704836992,0.49684382103740815
2022-07-05,-2.261917703680414,1.0075252090444726,1.0207339666727986,0.3802564452454492,-0.3940693596713035,-0.44704360148690303,1.0085840700337227,-0.1148739026984901,-0.6529718016292119,0.3934864310548114,0.3099742866021936
2022-07-06,-2.272462111563063,1.6261746730822528,1.0377864535991042,0.8121433032185761,-0.3810655416680074,-0.7388939163442918,0.9251681772961048,-0.004437163945966255,-0.5032654815353766,0.27328539932969276,0.4024333476278516
2022-07-07,-1.7739830675433996,1.8800791307461346,1.1394479578532135,1.0475982011636584,-0.34219306387759796,-0.6776110315954993,0.6062828336721854,0.14786188204394496,-0.23541721606636065,0.06967451523161783,0.3644394546443491
2022-07-08,-1.3875624846286319,1.3951072212875306,0.9980450787701607,0.7879975203169207,-0.1670191818266208,-0.2472372667239407,0.6432111011607716,0.3283410616515294,-0.2650031898295984,-0.14169991505607654,0.5962784386997848
2022-07-11,-0.7222267726052402,1.3284932933667992,1.5456177212593665,0.9236738185547527,0.018018097319179638,-0.5754432931693666,0.277802401580794,0.13565235461229433,-0.4852689766930276,0.05569042299383055,0.6553699705206979
2022-07-12,0.5179777449221072,1.180330340019121,1.3205965777090718,0.2555174304817769,0.052764710828444146,-1.1878604299273057,0.2824320020746985,-0.06923356005192396,-0.5560904875178456,-0.07440177614357583,0.8687978956899529
2022-07-13,0.3900734606185293,1.4472053043533581,0.9656747500917492,-0.07257016687379367,-0.10457681164333661,-1.3805173919575786,0.3184099205691808,-0.0621105621606724,-0.3901396477105255,0.06610529194266786,0.7498127867027845
2022-07-14,0.6367985587517575,1.0091512567934116,0.755408283590753,-0.3351285475921243,0.2910426304400101,-1.2776776054861019,0.3315363841496565,0.09072882484583886,-0.5558441922881403,0.042903940903393355,0.9057899863931332
2022-07-15,2.10034969072042,1.5251901157488719,0.8324097790264056,-0.7517010347249421,0.35308939916934734,-1.5120725827639554,0.45911208713314156,-0.38960138896405605,-0.7265580044606936,-0.07671518643443237,0.8080026915880649
2022-07-18,3.047991323441907,2.0537406777720495,0.7673418962698307,-0.5072316375856075,0.4034782138372485,-1.162331630313924,0.40207966805843337,-0.38424356042803653,-0.6676003577764522,0.08915422470332313,0.6981553734897941
2022-07-19,3.9982614540119155,1.8434339799784856,0.3867543788675611,-0.2510373898110426,0.4042919680235063,-1.0364688435371043,0.4177881255040706,-0.4094442414285937,-0.42461493707706705,-0.12615668571035166,0.6832633921718666
2022-07-20,2.5862903393726406,1.260800556594673,0.2572608859295823,-0.096110603704254,0.4415208414349212,-0.9243165433117733,0.27706070355739104,-0.4498104322631989,-0.42580639318057983,-0.12194873225278521,0.41653406558460004
2022-07-21,3.005514543502966,0.9681650654834368,0.2190817530425831,0.09827802541834423,0.667939304556738,-0.7967984424903183,0.03262357651366241,-0.6221200094919173,-0.23005956858137594,0.3095071878742103,-0.007639150143345056
2022-07-22,2.923885884203013,1.0534009743327144,-0.11522986148070019,0.19831102909860726,1.287793959772204,-0.7290228456968255,-0.20217134804399292,-0.47782593052637173,-0.09139902017852927,0.27011663214497716,-0.13200847001533314
2022-07-25,2.2427517226448144,0.24930618095522353,-0.158316866481111,0.05989727567841942,1.1218183235018204,-0.3746223887871909,-0.013223046550055694,-0.9698757347715363,-0.3756563029226081,0.20893494305056962,-0.2103931582336645
2022-07-26,1.3292072156291057,-0.04800803331131741,-0.24466083712364883,0.14525278871891328,0.8754413572644736,-0.43019042971193866,0.14716887077156754,-0.9558304907063574,-0.2669450367798784,0.40993935040497065,-0.41381725123611124
2022-07-27,1.3560899104613942,0.3239392779235315,0.09892710339082762,0.4697718767125135,1.024638331154099,-0.19976473320888488,-0.19970904135407788,-0.6679115695019281,-0.15770859258475795,-0.06627419839048161,-0.4308216161225867
2022-07-28,1.804845445009228,0.10510724900530126,-0.05057245831424003,0.34723938149676253,0.9064143207371397,-0.4538882936614976,-0.23979986948733203,-0.07654061832068028,-0.04633281460587438,-0.053725708536419885,0.026361518435620505
2022-07-29,2.457972216763368,0.33639990282652743,-0.1512306889512099,0.4545804995583571,0.851513212512499,-0.476584944268703,0.175122266195889,-0.2569570361177951,-0.22430118422855305,-0.017644564995232686,-0.01320373981743958
2022-08-01,3.2876915052299673,0.527385640379697,-0.062427650115351965,0.4272899836729672,0.557218540373403,0.10143214714651669,-0.23572396261026443,-0.0500128937183612,0.02613499354318552,0.006193822678112742,0.02856323155536907
2022-08-02,3.2204007991254273,0.1297807853993006,-0.04807555761592919,0.2811368746230343,0.5283776452743579,-0.4739580015727472,-0.2769992409825776,0.19784627223954857,-0.4641676850586089,0.04349369316156258,0.13356544015176827
2022-08-03,3.251683528240016,0.11998707332509567,-0.2806481231983668,0.3470683454905735,0.3427683839635023,-0.627238129881775,-0.4007488435229166,0.12044125250636166,-0.08753446773556726,-0.08885161900569084,0.4003711845159196
2022-08-04,2.8070480891314564,-0.07113572012037564,-0.279675211581988,0.4259941172268702,0.2450875838765073,-0.5789512401904895,-0.5773344405358414,0.22581591674588875,-0.12374090944189953,-0.11540027978096729,0.1105896453379322
2022-08-05,2.3176632752155735,-0.22777942010942154,-0.7537118625457438,0.322113563511571,0.18347795633688618,-0.7597106704856939,-0.14899219174819625,0.7285186712947104,-0.3827895839125139,-0.01738001139102209,0.3708708419174565
2022-08-08,2.193697031484927,0.2609321347634358,-0.809253129495327,0.9712681251914727,-0.006528147637326471,-1.0565179843721737,-0.492112384682407,0.3765638577614112,-0.5482599165856438,-0.17085104986364744,0.6384608463929184
2022-08-10,1.7338719182100681,0.7047429512615476,-1.116867242557708,0.6026373617828642,-0.6503612114325721,-1.043929935552462,-0.22587226783269623,0.6364939110861593,-0.24537099939675197,-0.06529890457981857,0.268109577512134
2022-08-11,1.9967034535401968,2.3350439784041113,-0.7718313626373293,1.0136741077167253,-0.872720508845255,-0.8496757808155408,0.0951807926092406,0.9382075748950129,-0.1416339974424029,-0.2258186196618515,0.21672549485290993
2022-08-12,2.7774664962199855,2.838884252866389,-0.3510513308043451,1.2839745540315946,-0.82344946023016,-0.6700284401502563,-0.07818180633066603,0.9426851460700338,-0.23041184350478638,-0.071480506610193,0.12426609469460329
2022-08-16,2.9006435207088184,2.927874558522925,0.056217877759499844,1.2755056691342153,-1.2122525768685906,-0.661336385162451,-0.17655752914651904,0.8239413663243411,-0.37112805061257187,-0.44104258952371644,0.12547741362754028
2022-08-17,2.798922550616648,2.549554915571084,-0.008573561002083526,1.6242974553992013,-1.2447309648793794,-0.3737018863557705,-0.5490410103987692,1.0562864554204137,-0.05038304691252415,-0.3468493632448416,-0.011991438562373603
2022-08-18,2.682372500990691,2.092725808204376,0.1521568892293866,1.2321093789138744,-0.988241688579837,-0.5700131730540323,-0.620863243314326,1.3340515913839237,0.046174977732569435,-0.32832311831220545,-0.014737504365061292
2022-08-19,2.554486573148382,1.886876837544192,0.5073781731227917,0.9312417051557524,-0.7872851228139053,-0.6777274395210962,-0.6643618226113849,1.3506385336916107,-0.024328424037971915,-0.2652963230707691,-0.02010505073550844
2022-08-22,2.186813905001314,1.508994712426799,0.8595134780097206,1.2891640631447074,-0.762600399041226,-0.9612643047184996,-0.5422655518979189,1.5307531247249415,-0.0019198611279894605,-0.08507831852167905,-0.0010874654741003696
2022-08-23,2.178307913053341,1.832320037930075,0.48120616232141694,1.283358694491913,-0.7872391183972591,-0.7818469360919745,-0.5626173021206038,1.429372346088304,-0.1877555218842584,-0.4794979956153411,0.1669090932050473
2022-08-24,2.409278422836452,2.000939574412893,0.4478639782152927,0.9963112125248653,-1.5128529776308344,-0.5223725895458025,-0.29871170803965175,1.3471542521290245,-0.45270826463296987,-0.31377728688945133,0.2669606203052614
2022-08-25,2.5352424424865414,2.2504563031126548,0.3120940869666155,0.7543373171312688,-1.0634965163109833,-0.9038607819977442,-0.5203931851814619,1.7649658828881782,-0.13286834544536646,-0.34693572562761216,0.5340422922806096
2022-08-26,3.1954000393200923,2.5815694248455228,0.1775007715251882,0.6384752759510105,-0.7849205550151365,-0.5676480992279792,-0.5006200104929148,1.5907622068642977,-0.2273222308183176,-0.2236313807226833,0.5694669213256884
2022-08-29,2.8691963280914123,2.195425012590187,0.11200634028706545,0.06779556927326544,-0.8419754748328575,-1.133922425080449,-0.03263800979194044,1.5071758317667305,-0.5555008731762322,-0.1915888221356976,0.46083912789637516
2022-08-30,3.6034888702662538,2.2307502592247888,0.012952710197352044,-0.21309717606312106,-0.7002725481841232,-1.4363027893710127,0.09215396659779115,1.2979533456453616,-0.5019223181388499,0.09591186873887587,0.5187760647511765
2022-09-01,3.0272502109144215,2.208285899738187,-0.06369862766127728,-0.28230455049846503,-0.7354343956243914,-1.6313693391493902,-0.2454248521895988,1.1681936069076613,-0.7414540998477386,-0.1232625275479923,0.15288087617710897
2022-09-02,2.1540697605008443,1.8632820470841711,-0.16782139356402537,-0.5361807237147677,-0.753661621062846,-1.8305679203338419,0.014691091948761201,1.076571936328702,-0.8541180621454935,-0.22405460280814285,0.4026202890013901
2022-09-05,1.9073351100284042,1.9186706441277182,-0.25677395132856246,-0.4426646078429437,-0.8117719708510999,-1.4609820982751816,-0.05655947141140016,0.38276532570453287,-0.6712521886924623,-0.13151412651513864,0.38154095852684217
2022-09-06,1.838365048601971,1.6886832694961942,0.03872902426903276,-0.04261691909084296,-1.026171180971573,-1.0978188581091848,0.05146889742483844,0.14657915335196728,-0.8642735425844462,-0.2783975582346791,0.22000939479380097
2022-09-07,2.4062992055629158,1.9031677343114128,-0.15300405034929265,-0.267068145611292,-0.6399010674817094,-1.0674560553835026,0.12101335039132054,0.03989258651035654,-0.5599433003936523,0.05598648124459021,0.2407227091049515
2022-09-08,2.2744092619789824,1.8555843484253416,0.2610994516430688,-0.284786532553893,-0.425947468998381,-0.9341916953165926,-0.20874154758906074,-0.4596519717074665,-0.5105429389049011,-0.011974723724030972,0.0024381960837130626
2022-09-09,2.079249148387366,1.9582173496473285,0.21500441186072058,-0.6362754648728117,0.35827346380096103,-1.0234200800837134,-0.2527577040331229,-0.36333998523156497,-0.19126763250170378,0.12522824871758612,-0.4648416420798481
2022-09-12,2.3959979173136117,1.9280911215825927,0.17381258413947762,-0.8287175860874418,0.7329506036942006,-0.9122242475300951,-0.28396156085649504,-0.5858177765323662,-0.11598597942274248,0.23820782060231876,-0.28829441690128066
2022-09-13,2.013308572225176,0.7988198706534629,-0.13609341160296642,-1.1131318834687778,0.9602261320817276,-0.6064433337158034,-0.5494314820836638,-0.5634898679163963,-0.13795869569910507,0.33331714885989644,-0.4264867893759232
2022-09-14,1.2804052523656992,0.15165241892664202,-0.339433718888822,-1.2642985618408311,0.7212173802291466,-0.4955140671190268,-0.6649229476220775,-0.42679102446757133,-0.03428938761309429,0.32761015656538983,-0.2463046593952572
2022-09-15,1.411294738055431,0.11857885544901918,-0.28770016609072696,-1.5590466358213375,0.7171489624402239,-0.5865873806769257,-0.3290740759363665,-0.017560299572430136,0.029674361059109856,0.5973359911830795,-0.1270479743260842
2022-09-16,0.6128277825603928,-0.060689589405865565,-0.1749544430980665,-1.865550188115657,0.7565748872795367,-0.3158303963822363,-0.3191775594580745,0.032973579120985634,-0.26951742007699586,0.4710311525437056,0.0020578840208226846
2022-09-19,0.3304568948109831,0.04936709771703778,-0.47667390753751565,-1.806852612617728,0.28552508491301637,-0.6581770006339404,-0.3561248676570126,-0.20399890032576187,-0.46507805751389175,0.6100861224143813,0.24659902463980818
2022-09-20,0.9412894444407712,0.7062703687822948,-0.6101134124536487,-1.7817073432567792,0.5705809064143421,-0.5142493557432855,-0.3894361495649174,-0.44146783888861746,-0.4068944619930441,0.45734559548498416,0.08735585651065501
2022-09-21,0.834328771701763,0.9790201948263562,-0.9474208739940067,-2.1337809451257934,0.5545353118514572,-0.5658392960162023,-0.24686564624563143,-0.5647416385104943,-0.5662520377733329,0.3139246778820089,0.16044527579666085
2022-09-22,0.7615314006954617,0.8514701978959097,-0.626506247584607,-2.288247395343712,0.6180742918698104,-1.4269891294701753,-0.03261625354966226,-0.7494948501895354,-0.48988475886046273,0.5063727618927399,0.3931643118223524
2022-09-23,-0.4727362922331552,0.3527125972649182,-0.590326255503456,-1.8911440064061849,0.9508004781422065,-2.1852211671653174,0.05405365124360851,-1.405653079376087,-0.3409527056686141,0.2584285527398584,0.6501744438037297
2022-09-26,-1.7221635988827624,0.06900640873943893,-0.6561263063296979,-1.6739772999460862,0.4972912946987916,-1.7298755725441934,0.03775969066597471,-1.4930587926327854,-0.429123907703766,0.45735718202911857,0.2392536626347654
2022-09-27,-1.534582911836154,1.0540214374755015,-0.28870199754403525,-1.5606993181739888,0.2846720865596961,-1.8182732624184605,-0.01342664944189972,-1.3114489412446433,-0.37487008532889543,0.006291269054638906,0.023788388675355227
2022-09-28,-1.695295066584993,1.1702717341282076,-0.45044288517120457,-1.3480393150969476,0.05710760462621851,-1.1293611061831565,-0.25003135887828193,-1.1679010178747944,0.05853897403661452,0.1671489631674749,0.1789897108481303
2022-09-29,-2.5941711813334667,1.3695281017742853,-0.4682683654724915,-1.1101509811584909,-0.04095502353622584,-0.8351603424471556,-0.2752985932237902,-1.3698990416316439,0.0006729620068799606,-0.04030928992484626,-0.10050851236900908
2022-09-30,-2.383724833585489,0.5035780708207555,-0.042310855080223995,-0.6846767885556005,0.24351065999371463,-0.2695669430271803,-0.5040915382023679,-1.0132423971990423,0.22675295966873657,0.1801786832819685,0.12717263499197798
2022-10-03,-2.762732636213574,0.2460778293099694,-0.5882234697643356,-0.679039524807837,0.3989917096831827,-0.24311555863172649,-0.40577059986305647,-1.0801627754851855,0.15223268560429884,0.3727645789068078,-0.35019714643753874
2022-10-04,-1.9737699271436155,0.3176911311383534,-0.3365120361163172,-1.201018801960412,0.5798494805044516,-0.6814228092816391,0.10733754902482731,-1.0221974061569035,-0.15056414079742428,0.42387487897173337,-0.13729644178323946
2022-10-06,-1.802234064904131,0.4461326225201046,-0.5873352881563682,-1.2388792952290262,0.708528477960268,-1.207717596733984,-0.3631222840165671,-0.9552117071587173,-0.336408777077376,0.4651707760250933,0.07724958146816358
2022-10-07,-2.069967691665244,0.031037120594052003,-0.483045895317081,-1.2242354040322068,0.37296621575686095,-0.9668091360062636,-0.521536806754386,-0.6552809659387577,-0.6124897345199155,0.11756074774596735,0.10826551860469512
2022-10-10,-2.0819678077389727,-0.2409531076556216,-0.5534109207504135,-1.2245068868666793,0.161389450960102,-0.7348973434805818,-0.4046934845530911,-0.8132011117904003,-0.6675037291714185,0.04791917435506015,0.17447358201840563
2022-10-11,-2.7022978999539657,-0.9526562173809845,-0.47533478123874473,-1.44224134738262,-0.23236629974667888,-0.7418294861825064,-0.01812606520707335,-0.5048232645853139,-0.7367911707168707,0.10989030439334088,0.3752817570888059
2022-10-12,-2.609609430822428,-1.1845460069133475,-0.6459310380898722,-1.3552936614036297,-0.11972300010074889,-0.3892934928984666,-0.014491660328422334,-0.2919377475411236,-0.8626968145754246,-0.010737944438415853,0.12261476806170152
2022-10-13,-2.66217598302431,-0.9046680216064433,-0.6159035413040573,-1.2787232731275227,-0.171040328763989,-0.5311917965821843,0.1147635314089997,-0.4009431278707071,-0.7415104292043186,0.021166981303357573,0.3648141936169258
2022-10-14,-2.661153359010146,-0.30680743197583166,-0.6088028480151736,-1.2004160197325044,-0.1424520124835647,-0.7965854193494761,0.16625032814037674,-0.6761112617734841,-0.7045677285553715,0.043129399349599015,0.48896422573374704
2022-10-17,-3.0589891945964003,-0.8722387034808555,-0.6928126877989558,-0.770734797978861,0.03312615708264321,-0.7160522812048925,-0.03224118981349068,-0.8522930887309482,-0.6850024649849703,-0.11621629750025882,0.7710844899385167
2022-10-18,-1.9402804735080466,-0.4215649636255771,-0.7814932089259543,-1.0564425492461118,0.019274704177296473,-1.099509005230437,0.11365837162504237,-0.5964747628162308,-0.33491877767745776,0.014931985336339578,1.0342363492286062
2022-10-19,-2.274327279349494,-0.3398972517510472,-0.7788948603007356,-0.8212898488973994,0.2929839510436954,-0.4596093149680633,0.0941903197424726,-0.5953502631112424,-0.1983823688506226,0.010967829797857254,0.6673648581849366
2022-10-20,-2.4337807264222966,-0.5736378935260309,-0.7313036173563329,-0.5825516282624661,-0.16441106138588765,0.10086939479005429,0.02555924465993735,-0.5351325780669838,-0.07093592156679515,-0.17831463925198196,0.7578735621256676
2022-10-21,-1.783574240583498,-0.4857474910785795,-0.7279361821090372,-1.0148022489469715,-0.14923189882930668,0.13273246434580363,0.1537612300430838,-0.3148957222953855,0.027783545382137644,-0.015523240723919515,0.8730364827426277
2022-10-24,-1.402409667412593,-0.6187809200071643,-0.8389417589375661,-1.0070973788687179,0.0026955951314477904,0.5122549476150604,-0.08015974744630476,0.008625505178745852,0.016332578287409673,0.053310108245499616,0.7301717587365879
2022-10-25,0.34545536860735226,0.26357822190237457,-0.4998120463893891,-1.6228405849972156,-0.5413324310692369,0.9580050078636938,0.39864951515818375,0.6610827740063607,-0.1753666317577159,0.009881352193026967,0.8043453358769269
2022-10-27,2.564325000385565,0.9374750681072119,-0.4284328899071348,-2.388777665436231,-0.09184610986328046,0.3663560564972341,0.5093811734982188,0.7250846275792425,-0.8058047309155493,0.1525756686593789,0.4393737684148554
2022-10-28,1.922777200933055,-0.13474520470394835,-0.7030489966912933,-2.132650806313166,-0.0910947641699901,0.6213203845240216,0.2674975740885777,0.4283298558866796,-0.8380621346629681,0.3486119866134245,0.4157222944387007
2022-10-31,2.2218760913874984,0.042604792833830334,-0.7511387401776282,-1.5406326204684533,0.1649475521144128,0.6473205521938877,-0.02208416993104133,0.38820958720851406,-0.9562248892068148,0.16474447437831716,0.3452923131924133
2022-11-01,2.765595304680375,-0.2861482139045974,-0.6207684965601339,-1.4685306907159419,0.11546228329600364,0.8037317712108661,0.3426592443427356,0.7125407261730483,-1.1542953823258042,0.05115927060679714,0.3514908508122207
2022-11-02,2.4586580393387645,0.5477874857023843,-0.8090779481722621,-1.7341632422390323,-0.29872414031817485,0.5228012978888897,0.4861336516322822,0.29647613491959707,-0.9252631645432263,0.006073141038176418,0.3532576944490529
2022-11-03,2.5854391641710177,0.9648061081026037,-0.26980970699550544,-1.4121464115115097,-0.2877765346804001,0.4753544022198783,0.43032273841473523,0.21504999817827639,-0.9514416190896753,-0.2917079452349863,0.572132596122498
2022-11-04,1.948086003134913,0.9422097611757295,-0.21020192014506414,-1.3149756430854516,-0.12830347407283477,0.28522716240376317,0.18607307190692607,0.5989196723456948,-0.6835292022629252,-0.339482064148733,0.3719812220745059
2022-11-07,2.1634023825729867,1.119593316295649,-0.005943326708576729,-2.184205810776338,0.33410250378086714,0.26120442280155526,0.5487720771358212,0.5612618351029379,-1.033448185230349,0.07647303583064001,-0.13398651585315244
2022-11-09,1.7005686482313473,1.0688257098549847,0.19847663508650484,-1.7940298243519295,0.5496888834905673,-0.22803125129780025,0.8111541852404922,0.2046299866311582,-0.7994288849416075,-0.05919921991682635,0.028341811815265017
2022-11-10,1.6799514278257113,1.548964949492062,0.2566377929628492,-1.3742122437286215,0.7346106514496599,-0.4951845414405276,0.7546344015455864,0.33525024426123534,-0.29728481225749037,-0.08002671878113438,0.17011697559627356
2022-11-11,2.4304000217975443,1.7649874842107984,0.1981522291179145,-1.50427705351346,0.6089083809869963,-0.47128501134502404,0.7736181095814221,0.07829762543777029,-0.4109213955855196,-0.06450664061968531,0.3415276958692091
2022-11-14,2.029959498162937,2.0900996617443472,0.3258149718416733,-1.0348551715647856,0.9996750191692325,-0.48587692476571603,0.6336994222270598,0.08910903400744963,-0.1974647831336285,-0.29173585340270625,0.43643717355713213
2022-11-15,2.613425627378029,2.3797053375170356,0.43703720675945035,-1.1083176096063907,1.1955365858651974,-0.30266245640024,0.5204049058061786,0.11601914369423147,-0.5147200070991687,-0.2879413886034198,-0.1337459239124619
2022-11-16,2.0561757819692525,1.605284584496355,0.4342893296920703,-1.100165720979417,0.9421077310623641,0.005096022071700489,0.41686694391132173,0.13876681575727384,-0.5509574107442647,-0.32322031863012535,-0.2537569155363541
2022-11-17,1.3988595815443763,1.8464363246215254,0.3146166488720398,-0.9384862054519696,0.839711106666885,0.3504697445332233,0.3492017337221228,0.1251492965161544,-0.6199279445577193,-0.21351611214800165,-0.634388889430678
2022-11-18,0.9207444170615355,2.15060952426393,0.5398989561341689,-0.5546922159373725,0.712942848048679,0.5983549345160841,0.28159004568437157,-0.002570847115368199,-0.8482821792159501,-0.39009760576080243,-0.8729083908070763
2022-11-21,1.4363173980704422,2.178711772763735,0.40301537476553106,-1.0593238494863333,0.7683083450007087,0.11671987045876815,0.6911891264817556,-0.008335445794652748,-1.1530300493159629,-0.35242993174928194,-0.9818231324828083
2022-11-22,1.2182837708587215,1.946384732301669,0.15168036480974612,-1.242456448795011,1.0335665940186685,-0.2548132111302301,0.8092724964180523,-0.1360121391930254,-1.2289047471839876,-0.12903743035804013,-0.9458541742277325
