,Energy_PC1,Energy_PC2,Energy_PC3,Energy_PC4,Energy_PC5,Energy_PC6,Energy_PC7,Energy_PC8
2022-01-13,1.2500354466885966,0.3327297745270691,-0.19867428404563675,-0.6145580091725921,-0.42006243265252324,0.24433257838457967,0.6666074321487828,0.08411948153345263
2022-01-14,1.2698708185389624,0.18778815058177867,-0.1113109734003413,-0.49887827825992703,-0.22985454829190935,0.17284728748693773,0.33870699382534225,0.002892481519051471
2022-01-17,2.351131927438412,0.3546129371551887,-0.07843069028315776,-0.535964290857203,-0.5574902891229718,-0.116704689074535,0.5008216959651397,0.10865739640348136
2022-01-18,3.5221720645285397,0.3272663238187263,-0.22765545654162847,-0.637779599831766,-0.47286860803825215,-0.373807674179191,0.17299722693395733,-0.2617577023924954
2022-01-19,3.107464929745665,0.2427049006432891,-0.2568004458545292,-0.5948888750611863,-0.5184337757429798,-0.3061028645577562,0.2778533661864211,0.26778363320008025
2022-01-20,2.4951678218813877,0.2227751782315705,-0.4186419132236848,-0.8122561316941744,-0.580375542753288,-0.2799786387823084,-0.07741910519172823,0.3231497644902457
2022-01-21,1.2589949708057961,0.5155975093999158,-1.0212262772406802,-0.2753608395479634,-0.364991053914545,-0.43131739506713423,-0.08091143933020321,0.1941873947043507
2022-01-24,0.7930418452570185,0.4019889893715723,-1.1723772233058523,-0.8689545328745244,-0.6620066979899071,-0.6213858709865087,-0.19873604824387667,0.5025195279211817
2022-01-25,1.2954806379562784,0.4384275718270129,-1.077644419258875,-0.9818965876397049,-0.8102588487063864,-0.5573875206158485,-0.44265139768822465,0.3146471363963237
2022-01-27,0.7968456281271169,0.38370667608769005,-0.9287714987255491,-1.0123869012090998,-0.5670318710914403,-0.5401682159953285,-0.5531420142460417,0.5518045506771204
2022-01-28,1.4816290697441226,0.6522863778626237,-0.5904022191386968,-0.6866109126339777,-0.4267772627381223,-0.3941158922538809,-0.9711738362344181,0.8021217222247783
2022-01-31,1.9400778534972116,0.1766476619548865,-0.4169062469996788,-0.5569675431042751,-0.33831282689270886,-0.36663079658761416,-0.40751947421185386,0.7054924943110823
2022-02-01,0.9861139297754964,0.9606393337635954,-0.7136032072541505,-0.5794556539246367,-0.10133652962224025,0.03261165818983354,-0.24600438140823813,0.7955105293845538
2022-02-02,0.6352855287642843,0.7317556821541381,-0.8734315099233247,-0.5097971459583466,0.026559077865190538,-0.42030439112318496,-0.3146395323984694,0.8303790754317479
2022-02-03,0.08651733725499812,0.7379779931515376,-0.7998993737306946,-0.6941699300430618,0.2898890118743151,-0.2797237030102708,-0.6964541926897817,0.6183519824262237
2022-02-04,-0.5734836740018077,1.1963751896827906,-0.8690688951818797,-0.5616724232325492,0.386393414027452,-0.15120550532382263,-0.6961400204162836,0.7832187057513675
2022-02-07,-0.4415996646439296,1.3471527880550553,-0.9639546450043691,-0.07018184267311597,0.1422197270702574,-0.1745088589048632,-0.766892912711603,0.8827891336787775
2022-02-08,-0.9444999441737564,0.9754798910383632,-0.4404952673384267,0.021136013948898927,0.41682169595684265,0.1412632486158006,-0.3970985718352309,0.5311402872522191
2022-02-09,-0.8552567910473051,0.8536008882178328,-0.5440755625801733,-0.11875388184252827,0.4859950158118511,0.33724276357614247,-0.29129424802528825,0.30380494740514585
2022-02-10,-0.7295465705565208,0.49334085149976076,-0.6772082264611575,-0.43883873691828884,0.35819436899262147,0.2628989904563851,-0.34416132997283944,0.3432808684987036
2022-02-11,-0.9385246825467044,0.20754620243568145,-0.17067073065635976,-0.6626041974050267,0.49115137722061386,0.3175987315301819,-0.4627099300842415,0.3293566406783968
2022-02-14,-2.267885979997376,0.3475304476258802,-0.5254580267092636,-0.5109496938312416,0.10050552849171675,-0.009696323276438008,-0.33338773099243285,0.5099229711385878
2022-02-15,-1.889193237871693,0.30860187324109417,-0.7466795090173871,-0.44385115400484954,0.3590628116473706,0.022025301560967613,-0.12281975445435357,0.35550018375392584
2022-02-16,-1.7395746536949463,0.1181126859392197,-0.4789791588662168,-0.9240935478767899,0.3151672878382189,-0.017917770008246233,0.0034694448694623766,0.22782236896303323
2022-02-17,-1.4712962443439404,0.2807170647595471,-0.5071832783880578,-0.8586465157115442,0.05682345373184711,0.006981553221803498,0.32859739355835726,0.2833803000767569
2022-02-18,-1.780845966069725,0.07900533756334474,-0.4659849679604013,-0.7325246523316209,0.12127816112980837,0.26354573611425,0.15766599801760287,-0.09587382367773595
2022-02-21,-2.0540871567335834,0.1604792866310034,-0.6659328983906718,-0.515849958222837,0.17841341420347465,0.24575343386210244,0.2713991535103225,-0.005364211051372804
2022-02-22,-1.7514151918997123,0.10750278694770579,-0.6752452712095466,-0.9420857123415046,-0.030416602596496898,0.25423828788527303,0.2966929104921013,0.1281840840311828
2022-02-23,-1.0470277222861177,0.10053081943236793,-0.45037408283352937,-0.38666686136902534,0.40935093436532094,0.420503171047435,0.15057255529082622,-0.3192898304959272
2022-02-24,-3.524842311631979,0.07433227707667368,-1.733087805862712,-0.31184159514498605,0.22265478303771286,-0.07576664395425278,0.16133796537493011,0.16877326624171807
2022-02-25,-2.6822673892901,0.6255177928042521,-0.9476118184551017,-0.7367694894560141,0.19606883557333954,0.6831483507627778,0.6358374389598377,0.016032320621396663
2022-02-28,-2.319665274512487,0.4586813658092153,-0.62328123428458,-1.3505244698198045,0.014225231756162724,0.8417200833262304,1.3905368515034418,-0.5462404816747588
2022-03-02,-2.3191068817821936,1.3910060603020766,-0.9127889091452513,-1.5589691882456314,0.10070619600951658,1.5390846215405862,1.074404423980466,-0.5870922018912313
2022-03-03,-1.1058331763853384,0.578047563903857,-0.878813654502941,-1.5157404536101469,-0.22344367207192395,1.1360174179072384,0.5698074677021784,-0.3620581010095311
2022-03-04,-1.6397508878250224,0.4125115369760133,-0.5495324590930036,-1.657697478755606,-0.41186957906850397,0.8443040340704392,0.4452787784944816,-0.5662857290729195
2022-03-07,-1.1089202780662917,1.1589675887831004,-0.6782808720887219,-2.4349072886460035,-0.7183339873663286,0.8406245376023025,0.45639385659853793,0.42874459929939585
2022-03-08,-0.8712342678226209,1.0537826553857865,-0.3915554364156331,-2.2859402649427523,-0.6331271447510893,0.982296661145552,0.4099459092288345,-0.03865151462705498
2022-03-09,-0.9738169087433476,0.6001821412742723,-1.0059382725831645,-1.6923231981189137,-0.3020818275991136,1.0277498061937074,0.9675683451725045,-0.345366392574053
2022-03-10,-0.6965600646086091,0.08376722306400164,-1.2696675935705517,-1.1516446421238857,-0.12810202460846715,0.7082171014444235,0.7116161941954064,0.142448264719607
2022-03-11,-0.49119695697809196,-0.28449845408877034,-1.1698051294546081,-1.010019077133542,-0.2995277774453548,0.37022141503422273,0.549528403977118,0.2632085886657879
2022-03-14,-1.0988866009367348,-0.2576297437195804,-1.591039578692518,-0.6056767516932703,-0.12947534661177734,0.5847461322739493,0.6018825672923995,-0.05765869906417693
2022-03-15,-2.0105040074713867,-0.30606165278256575,-1.9567601518538167,-0.3571776428388407,-0.07715441309520317,0.4993415529819876,0.336735010832402,-0.11312937993650232
2022-03-16,-0.30862869793211783,-0.29254324763103395,-1.453773990766653,-0.5881257182580167,0.30167869649635043,0.6053463364885276,0.3723298573324599,-0.26967189430474137
2022-03-17,-0.6391776473399393,-0.3430558431643828,-1.171186370479895,-0.6523493559738553,-0.16271591606663965,0.636190861630993,0.8266886009517319,0.0698199369535312
2022-03-21,-1.3318777369037738,-0.05728101008876086,-2.435562709554034,-0.22162238311106036,-0.10934953263024912,0.8752659372306326,0.39992859366335254,0.12823482970170116
2022-03-22,-0.8202228169738133,-0.4767643461197882,-2.3167683299078865,-0.2975223289167161,0.098817797232744,0.9382529815575584,0.4830762250566968,-0.010629611410126423
2022-03-23,-0.440629400587091,-0.2931073516570346,-1.8726950847252746,-0.20597721006536782,0.15261723220876344,0.6774419412849154,0.5967955241720205,0.1271309859932389
2022-03-24,0.10214221037768115,0.23173792899103535,-1.7669364105725838,-0.44408568314486274,0.17231620339925238,0.7259480609765546,0.9015662056055651,-0.01755933986669549
2022-03-25,0.260359015372752,-0.012434558844249904,-1.7536036991031343,-0.2640173373539817,0.2225274559072168,0.8171280482146599,0.9202729684336644,-0.27790450094207664
2022-03-28,0.28112133691700386,0.02168097048650778,-2.161228633884192,-0.3981419264900127,-0.0626953451045499,0.9712081096482582,1.281769439595159,-0.1059440199557904
2022-03-29,2.111674353119393,-0.07981268123008789,-0.8537210521597429,-0.3913129032927261,0.5598069912440353,1.2139398187215116,1.521560048416321,-0.6351521790685246
2022-03-30,1.0689177113437764,-0.7650457000577356,-1.2952878654848217,0.37154436606272023,0.6897173949820932,0.7127981723948688,1.445700249527295,-0.9556771884094089
2022-03-31,0.2593283153996955,-0.7824411951768816,-2.1145173475975576,0.6775015329406029,0.30957998076866744,0.25704260025153197,0.6701358561065245,-0.5555454405248245
2022-04-01,0.7603043179115733,-1.792526334027816,-1.1825339034716957,0.8493375992415788,0.4241835388645837,-0.07696790697788715,0.7442176273835548,-0.3097907390844172
2022-04-04,0.36139777070916146,-1.7476611651725615,-1.1275147427937642,0.8932680596377421,0.6351750532359087,0.021805333897289073,0.9648474788728021,-0.7168566234776135
2022-04-05,1.142372795775318,-1.2825655287072633,-1.2542575510809253,0.9461914862478974,1.4269578118468467,0.26633679443580843,0.7004784879312789,-0.22978815792924503
2022-04-06,1.3452418009667981,-2.3509412401844823,-1.0827464723647655,1.624740686508476,1.4586571432433928,0.4663363042068963,0.6326277487250076,-1.2376082923852143
2022-04-07,0.8837757658969119,-2.02665521601264,-1.280019677140897,1.578034653148553,1.3821564287813053,0.28258210189848937,0.4226426480055527,-1.0320415368625098
2022-04-08,1.3236297478063495,-2.0036897775595643,-0.5535297565020081,0.9106675967349349,1.0611732707797652,0.3816809883427088,0.2718347678607631,-0.7441529737128405
2022-04-11,1.493608651110195,-1.4469610203161143,-0.47927214060423773,0.461941212512545,1.3383254257277946,0.6989732707258525,-0.018511005849032394,-0.7769918742208622
2022-04-12,0.1757905335976474,-0.7737952668447731,-0.40897836556124445,0.5289868211838192,1.724448393123076,0.4609635931186506,0.1437859484185764,-0.6135358358068277
2022-04-13,0.9699777722123303,-0.7098921246031046,0.06603662134262879,0.24588843701062366,1.3788612394610134,0.22341919270899438,-0.03404622876959099,-0.2706061332793225
2022-04-18,1.6635295039913411,-0.3297758468166659,-0.10341197650663832,-0.03926178519524951,1.3895339587626017,0.4320294680312577,0.1887378596956441,-0.054955360700188735
2022-04-19,1.8450785060246075,-0.4256601706445823,-0.4584956375286171,0.2582229210502691,1.8835792626292727,0.6561953823827338,0.06690535073502916,-0.09907995833646949
2022-04-20,2.2025557453647524,-0.3967427272735875,-0.38435136684517385,0.10369556766409885,1.880459652515394,0.5262878649243246,-0.21684306953115168,-0.6123340852939705
2022-04-21,2.9834504402709383,-0.5119224102375408,1.1707098094674533,-0.054006276565565094,2.0321415485496073,0.8949447674155184,0.447073530132286,-0.9184332920320398
2022-04-22,2.273764987708365,-0.16138637613347098,1.088259773257996,0.3239309949674836,2.0352676247521004,0.7992851781011224,-0.10799271798758846,-0.6877242390731338
2022-04-25,0.9049707714588724,0.056348310662500914,0.7611200124406381,0.4530154614873547,2.3987094132164644,0.4674062559770276,-0.24146712172012394,-0.5059296299051754
2022-04-26,1.110287033469241,-0.4486229860327741,0.8258669131776932,0.7745450169727366,2.3622685773568777,0.47426519329198696,-0.26343218217666814,-0.712347114544828
2022-04-27,0.9558345865545739,-0.19544681229344746,1.2517510062225763,0.604385200727509,2.527875638834554,0.4677737716804464,-0.09362087666300896,-0.6829873661956998
2022-04-28,1.3478713359866743,-0.04092827707485458,2.0181313445465894,0.7816109365245071,2.4469456697632346,0.45760811648242505,-0.09240521592354838,-0.7518369743637692
2022-04-29,0.8780689828457826,0.1882700671231182,1.5788972601516078,1.1111214946142294,2.449232364784709,0.42314236947126255,-0.30348415527487577,-0.542709476212893
2022-05-02,1.1441239001754484,0.07715224635019229,1.7006688354315969,0.7987120578400043,2.2894086652623846,0.7082362731886559,-0.49300908348916755,-0.16283793607390679
2022-05-04,0.9605487210684542,0.3561683807710497,2.255406733870406,0.1745739696921229,2.4713800042658725,0.7712415225387763,-0.19789404587011003,0.09500198836624386
2022-05-05,0.1048284568817833,0.6737778777767933,1.7975804261887725,0.025776276013497888,2.6494369352547706,0.5305646645088217,-0.44290163707564045,0.23047693101462247
2022-05-06,-0.03330013925265788,1.012343488273941,1.751433582499912,-0.1816176980512625,2.6942619050356966,0.4296176620813349,-0.4782417141726246,0.367403573991346
2022-05-09,-0.6394915044360985,1.0475915105391727,1.7890303220186756,-0.29976575776081854,2.478818999134903,0.25458666322570384,-0.713876904689265,0.0809434738486953
2022-05-10,-1.943827974056779,0.5980934995987484,2.1272052902643663,0.15657354765210313,2.88674864072092,-0.02084889621368341,-0.6073722621555765,-0.02186313887567487
2022-05-11,-1.837055983420551,0.7729850476457151,1.8285418017115327,-0.0854667187664415,2.3811211355938076,-0.14901727339123957,-0.29925501437882684,0.23233466177189757
2022-05-12,-2.7215685227038278,0.8836917774582331,1.4600549539929262,-0.23140867124021033,2.4350971289233088,-0.4522773637665789,-0.6308293248826269,0.19910254041153863
2022-05-13,-3.273146268002867,0.9058192360433708,0.9675826998545591,0.151254270325762,2.2125781239394904,-0.29027815374732563,-0.46017367532220377,0.14434248270957067
2022-05-16,-2.0926271839983466,1.1922542791835076,1.229679350599956,0.33105898790095334,2.3062102600577816,0.19863106806590086,-0.7328962614222617,0.089198491976523
2022-05-17,-1.0157578199872637,1.6607729467803758,0.8465114872980696,0.31255103783284166,2.565458048301115,0.47861648188010014,-0.6569853202607683,-0.18812759902982298
2022-05-18,-1.042947644566107,2.315626643135237,1.762919123866861,0.2518976546504985,2.926202815601224,0.7135046145460794,-0.4411964466766565,-0.2795801293888415
2022-05-19,-2.3091784234894166,2.294069612104384,1.7425464039387157,-0.05630632143874067,2.907810494053672,0.2831258588071303,-0.7546778762211229,-0.18271945975313558
2022-05-20,-2.2764575173765005,2.7072044587320856,2.0229694968857004,0.04819451743937858,2.342627603699425,0.5135499670930495,-0.20741794015146106,-0.10038565075502631
2022-05-23,-3.2502375710297695,2.3748021692848456,1.703905167199393,0.09555841799957177,2.299249095597769,0.2589979970167477,-0.3492404261385569,-0.06813076010405905
2022-05-24,-3.1518396564744955,2.1219056932537077,2.0066737839131012,-0.08899728902649846,2.068788460794418,0.4006441564616147,-0.05066488163421329,-0.38351431115802087
2022-05-25,-2.3368287933913794,2.0855996389425253,1.6605715344252427,-0.06384292200986717,1.7474042821434992,0.6908567069150797,0.009177519580649366,-0.41707242653844256
2022-05-26,-2.4994334112460614,2.161523398896329,1.7883706827239014,-0.38888124216934983,2.1043867239595966,0.6956733548389276,-0.3995746067276832,-0.08322897648376074
2022-05-27,-2.6706091097199867,1.627623901283107,1.561047252128901,0.17711477435310835,1.697845824276174,0.9696614288241845,-0.702093133871317,-0.16492882398567238
2022-05-30,-2.4754913557185447,1.6810865560663089,1.4618253328900217,0.05457659430883232,1.261731130226703,0.925240617051542,-0.44643846523727765,-0.4833329162691652
2022-05-31,-1.4478074731220876,2.2075466802349677,1.8433019601034684,-0.9051819780325727,0.8765628771958007,1.006518960757112,-0.2501746151172081,-0.34147842652841576
2022-06-01,-1.4874465433620871,2.2339511399022127,1.0967094338427583,-0.6617716112539987,0.4313357104168857,0.6122112742215474,-0.4383075001922104,-0.3452653758540812
2022-06-02,-1.0225995503566652,2.1206824451070854,0.7393393113709816,0.022705039572075224,0.363524883402562,0.7542413254809469,-0.05697511872989974,-0.7770309166810594
2022-06-03,-0.6784045682541539,2.0503324598492965,0.7448712066357357,0.5125546452338661,0.7736752274940382,0.9366726957491379,0.1344079889335079,-0.9432012456123211
2022-06-06,-0.5922866680119153,2.626520658888673,0.5286457966392373,0.5274603015265769,0.8555704333398187,0.5259289938184699,-0.09900035365249574,-1.213740859796779
2022-06-07,0.5323365189757187,2.6897851976814318,0.12015463022130596,0.4668369584320688,1.8613355809168195,0.6321837134318486,0.06224269032992421,-0.8681956799464113
2022-06-08,1.4314286034085346,3.1194102836212174,-0.3782819805243046,0.13539960557876649,1.7708834918423337,0.786780284416057,-0.22356351024679164,-0.5783306601132469
2022-06-09,2.1414276996156323,2.6550040232629195,-0.5235353099433276,0.2619668764301478,1.729023808299847,0.6753884248525694,-0.11022578425569078,-1.1066349729277072
2022-06-10,2.235716684484053,2.7386625204723334,-0.37245566561187937,0.35910883596146936,1.5595459139630095,0.8684637361576736,-0.323418910043332,-1.041228343050781
2022-06-13,1.372075639112363,2.827293630566691,-0.13446041693572097,0.14018258973259132,1.8261746196185293,0.6796076521556756,-0.279572333489237,-0.820294263535371
2022-06-14,0.05380678750486729,2.3638134222871217,-0.6560335637313005,0.08646633281315749,1.1819448469885105,0.8180029102174312,0.14366445630071717,-0.740774128253446
2022-06-15,-1.3287055539608785,1.8056967054596889,-0.23298885631371108,0.3016821949841039,1.3019912925506063,0.614308684615989,-0.25809832627862833,-0.8708150375525133
2022-06-16,-1.9306810801315564,0.5563648975095234,-0.7031984316579858,0.5600275132057115,0.6520088419106875,0.05968220027608485,-0.3907867880187456,-1.149166980383288
2022-06-17,-1.9365970552002132,0.616987273247358,-1.1338911563661254,1.3825315312794169,0.4884508523639485,0.6284529098291263,-0.26575706591454135,-0.8480359898439159
2022-06-20,-3.9549854667811637,-0.37268468385760695,-1.4971715279427036,1.6141502206783522,-0.359598237941021,0.5364700897025783,-0.6042447401105453,-0.39514787545232916
2022-06-21,-2.3783325364234797,0.047404275327505595,-0.9418288343166301,1.071378052912057,-0.040698910704853104,0.599185819054949,-0.517819592503592,-0.22088922132730066
2022-06-22,-2.302591666955585,-0.08417572536984602,-0.6078342780153116,0.9601253789933261,0.2960689710027867,0.49645615189151965,-1.037197282216182,-0.1307291202313761
2022-06-23,-1.7418642590716444,-0.29018340590828823,-0.2213744770660062,0.6297497050220147,0.23643984224863737,0.2181924797940907,-1.312978488225097,-0.4194396576554993
2022-06-24,-1.6358952306230468,-0.13542627705799404,-0.3778233323645494,0.8073691319708308,-0.025462941313560968,-0.028917460500993628,-0.9215370747530113,-0.4230715619318568
2022-06-27,-0.7193401583765867,-0.14692038747244382,-0.23884960548868003,0.14353747342328252,-0.13165751901073594,-0.07295184292808203,-0.7706791809823121,-0.08312051346937949
2022-06-28,-0.5471290708250833,0.496384812370716,-0.11986545853866326,-0.2342167078519279,0.2941114093716738,-0.2726789185365093,-1.0317696680413648,0.22752929780655015
2022-06-29,-0.5237771931467866,0.04107071348476265,-0.49049520209483105,0.013768593778812097,0.3488943491581224,-0.4333351412395282,-0.6873596043129504,0.03596015126964629
2022-06-30,-1.0487206869141519,0.19067153620971983,-0.14492029531509293,0.2425030017020834,0.41477902684523826,-0.3840780021820293,-0.2497278394474354,0.2789486018185295
2022-07-01,-2.4504550064166764,-1.3559538534660354,1.22969991809384,0.09915281373460164,0.3460495172516575,0.3315731513163446,-1.107324812902707,0.13336061019667317
2022-07-04,-2.9660052285681564,-1.5794502725127957,1.5286074445115223,0.08190224983087159,0.13595760865786885,0.6030735220469425,-1.0198645904647066,0.15206423430052107
2022-07-05,-3.036390890307928,-2.1202247190068126,1.5769591027930463,0.39783063989057166,-0.17287828384497447,0.9687016479521658,-0.7146482484317939,0.3538618238767464
2022-07-06,-3.5901518327676634,-2.4234480824360385,2.326484295543729,0.7235534149789775,-1.3349296668845845,1.1238791163460409,-0.712789889949581,-0.4582539523017074
2022-07-07,-3.188095823215255,-2.505009184466575,2.554849293559777,0.7027052939420867,-1.737849715817746,1.2492397956010757,-0.6163881721791782,-0.44912417160956375
2022-07-08,-3.5845068723196314,-1.9051823421032956,2.974913135110935,0.4735267218368676,-1.6517906520295476,1.5110498020210743,-0.6823957527329165,-0.40962916256308524
2022-07-11,-3.1323388397639196,-1.5565006509968862,2.8173764015109657,0.7989199619558943,-1.6534934585007954,1.6049414983710335,-0.2706455854756183,-0.15057188451026451
2022-07-12,-2.557746675989304,-1.5703722775152003,2.5310156977821077,1.1432349907249404,-1.5638373117185496,1.9099195278776016,-0.4263009624410088,-0.006591730191304138
2022-07-13,-1.6831801290299064,-1.5332074798913113,3.078822270254302,1.3020364365941806,-1.3659639482391288,1.7324934219357953,-0.8169980969691308,0.1509229530656644
2022-07-14,-1.3549479696680122,-1.3692217037418923,3.4600205160769097,0.8511657929591365,-1.3753888348496066,1.6492624985384767,-0.17565345234557553,0.41214635513340886
2022-07-15,-0.43147550887852776,-1.148512630202378,3.502686358846693,0.6887569080195493,-1.4461560138980538,1.9546723897148568,-0.21342119103617313,0.4509112403578356
2022-07-18,0.39451791652534135,-1.2980752614896995,3.900118134490351,-0.016927589665495346,-1.422847298690159,1.5538676607384676,-0.07365521013368904,0.275604351968488
2022-07-19,1.5289826344835968,-0.7946766911244235,3.5454748283233526,-0.19818722691637847,-0.7764020446236335,1.5232207305194696,-0.35188380259304985,0.02528131330773722
2022-07-20,0.8974313671856894,-0.4785235596476724,2.9372386292153214,0.10043308970378029,-0.8218194884474663,1.1081365417259899,-0.19922864047803926,-0.056454814385439096
2022-07-21,1.1397263033315677,-0.20627069699246095,2.7263217177319214,-0.16948278356731877,-1.1849836230540118,1.1705898500516587,0.235868538109685,-0.1336732904077982
2022-07-22,0.8607939429143671,-0.19932998928590445,2.6093625567028247,0.024973562282613083,-0.8924057091886355,1.4586882332447262,0.6241220924321512,0.010403479066938047
2022-07-25,0.467195906808127,-0.4091866767669073,2.871189484074598,-0.06621160444075887,-0.7987793012385211,1.877868705312052,0.05688723967064361,0.1803354923698346
2022-07-26,0.09910259781284554,-0.14942982034244928,2.7157428213900556,0.516886665320183,-0.6581021948602856,1.8431654994384532,-0.19369716826727842,0.016029328902177148
2022-07-27,-0.40810190550844544,-0.9765401060335284,2.4144288031435077,0.8509772033610439,-1.0619125927801598,1.812623025793682,-0.3753480057791038,-0.039596483181561754
2022-07-28,-0.718111306658382,-1.2858417867815628,2.2175614193031348,1.2318684632739691,-1.0889103675452105,1.8589132882842596,-0.5226615922630435,0.015416610638339438
2022-07-29,0.14596433632464653,-1.4816991048765864,1.9895853138825894,0.8316836703289258,-1.4284370328123015,1.9542401277138126,-0.5393650856623073,-0.1147474947806702
2022-08-01,1.2618156776343017,0.024393155903998025,0.9329347795765869,0.7602969963310868,-1.191273209089048,1.3983341941826297,0.4139182287218599,0.12104726475973118
2022-08-02,1.6371156601077494,-0.09960994525871628,0.5678659938285876,0.7926410744974398,-1.3023086645650652,1.313044590801855,0.19243169458114567,0.21255051544292722
2022-08-03,1.5450107998105431,-0.13591789363566925,0.3259535899669691,0.8036582832682294,-1.237855641567964,1.0722565211426576,0.05886760733546898,-0.06929534094126484
2022-08-04,1.5238416911992914,0.12633609894515554,-0.6363900617193854,0.9054997803312794,-0.9604514517904201,0.5463160913329841,-0.23847622335786128,0.31753625154568693
2022-08-05,1.4078153482425972,0.35917391133906557,-0.46042941023490697,0.8870459354755509,-0.9920651778911533,0.36437970313091256,-0.23366382383335152,0.1833078712084249
2022-08-08,1.1383075771656725,0.32149389728863864,-1.1741753174964922,1.3723404378955562,-0.9319259298002139,0.5441389332480162,-0.20878255661478076,0.5779505855413687
2022-08-10,0.9839324948433704,-0.12289697104598356,-0.7278299639695042,1.2692943152203318,-0.8377284007432165,0.8480881435240296,-0.13983893137872308,0.24697791054476328
2022-08-11,1.5574664383901855,-0.3683087860493466,-0.34369735424070974,0.8741368188217553,-0.8436636570690146,0.707364501846933,-0.010042465015944971,0.043723094930961284
2022-08-12,2.0902787011422124,-0.5372727052157189,-0.5701304441887357,0.5340456795487541,-0.6163632008449077,0.6115403478051875,0.4486621640571656,0.08263589941015238
2022-08-16,2.437348327675257,-0.932456940913632,-0.7420608512907562,0.7298979559959351,-0.9751381816850404,0.6060242706374721,0.14319542153846262,-0.237711184322124
2022-08-17,2.4377575370006217,-1.2651515534668512,-0.9382179277448067,1.0078173348159023,-0.9683660412545082,0.5006424808244136,0.05119749099423956,-0.07465059344425799
2022-08-18,2.103603628283602,-0.9193434164219247,-0.690688169541823,1.2744982941302794,-0.8815618541917759,0.6151717761972109,-0.06930616603054049,-0.12200689982503964
2022-08-19,1.5267174112492923,-1.0609694277786175,-0.7166850053467941,1.0769418844722718,-1.0745937552630542,0.3411222346898637,-0.06456554550486182,0.066474496408366
2022-08-22,0.8537648221480131,-1.401307122752457,-0.4777590233796096,1.0018983022518746,-1.2104726197324318,0.6889514072510062,-0.19855665343091897,0.06571967608190676
2022-08-23,0.9024680415090507,-1.097850722882661,-0.7007006717208336,1.092756303113009,-0.7429494076987746,0.8881197346011195,0.0016405079031775395,0.16403280176626234
2022-08-24,1.1299188956043191,-0.7129623754434805,-0.6646101960989282,0.9989801238387039,-0.7353454295388882,0.8284315509335999,-0.2443598466437833,0.20585415418950018
2022-08-25,1.54810152930514,-0.7568713177065848,-0.8251758682813504,1.1090687012373266,-0.8859966409137204,0.4985418398055263,-0.01842705459848326,0.08040735658441443
2022-08-26,1.6492578020837616,-0.656114564542437,-0.5809532656920697,0.5254502124742277,-0.8942067173768324,0.48744328944889315,0.19311129906622418,0.055545923539378636
2022-08-29,1.2379066634684617,-0.4180575562202482,-0.4768153228517227,0.340251659123751,-0.680830632611189,0.5806561730352221,0.3257859986284639,0.13348566451190336
2022-08-30,1.5359251954982356,-0.25973638602645427,-0.2023142462242457,0.17428510270298933,-0.831781294928733,0.6697259458607104,0.32116071426741055,0.06326462262979855
2022-09-01,0.7057138919790488,-0.412865808508667,0.08533962862132442,0.1608192932415069,-0.6293322153765912,0.40421561637301623,-0.1484684781905849,-0.05165621932743421
2022-09-02,0.01713150963911934,-0.5644290912524489,-0.27957194527977364,0.5122366409882685,-0.4757284801690257,0.4576999494045069,-0.6676217131363521,0.2059431319269366
2022-09-05,0.031135989799908236,-0.3548592008754875,-0.3837146422313731,0.2631152487274465,-0.4433503615333418,0.33811590498467203,-0.420886432339729,0.0639062534706487
2022-09-06,0.2909841854705011,-0.2632110865818352,-0.12891488125563416,0.1285001972377076,-0.44495689906739605,0.47621959048208523,-0.3862689715159223,-0.011836299690463252
2022-09-07,0.7905420148017801,-0.07389928666310944,0.2507687946300336,-0.24811490244848983,-0.4141339272119298,0.8193558913925022,-0.280213052431973,-0.21250112308960345
2022-09-08,0.8257257170073078,-0.5008391355190209,0.25590139856975114,0.08120673667546219,-0.41792490010264893,0.8494847102975306,-0.09727911049371764,-0.2406821123538096
2022-09-09,0.9051075249185045,-0.7136587501758024,0.6971618045656559,-0.35143078247900017,-0.5013487294356279,0.5482291381506734,-0.09873574190457764,-0.2859511858204048
2022-09-12,1.2234922566769684,-0.5113508475175795,0.8490745466281984,-0.03237398979489103,-0.6093674548160933,0.011313587918602019,-0.2629380759253964,-0.31397284553954263
2022-09-13,1.0352393537937954,-0.3916237765527162,0.7662052120351471,0.05947381294799194,-0.5813935127806801,0.004223952895567357,-0.14408890307252298,-0.2553280251779932
2022-09-14,0.18657468802272778,-0.3713101553340013,0.5626868084103959,0.26699423755981183,-0.6047413174162697,0.12734211493012848,-0.4462957582106078,-0.25353597069076134
2022-09-15,-0.5451083780831497,0.09033369778072237,0.16390709519389748,0.2338353899855014,-0.38353985899977083,0.2485709222563466,-0.5532092427307866,-0.06994363904475787
2022-09-16,-1.611989077442645,0.4535506222120744,-0.350654016415078,-0.21506825513808342,-0.10341957976377614,0.2204085248229093,-0.5296649431116958,0.11506524707058871
2022-09-19,-1.5402812916086446,0.11136390642012486,-0.31826935394680184,-0.2635308640636238,-0.2296589835172933,0.14514157135866276,-0.5375274712177729,0.11413693700395831
2022-09-20,-0.9737845962680668,0.43039394839899053,-0.016059809659639764,-0.15304499393886448,-0.24228885200358702,0.3090954178816623,-0.42914640696015727,0.1252866630845378
